date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
(mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
12-07-12,2.65,2819.76,8.41104,42.48,13.52,11.99,0,132300,23.51956804,0,0.22,120
12-08-12,2.54,2818.54,8.04288,43.896,13.18,11.2,0,171800,23.51956804,0,0.286,119
12-09-12,2.42,2817.17,6.42864,46.728,12.9,11.29,0,139300,23.51956804,0,0.209,119
12-10-12,2.29,2815.76,5.21088,46.728,12.62,11.04,0,137000,23.51956804,0,0,119
12-11-12,2.16,2814.3,3.73824,46.728,12.32,9.937,0,206100,23.51956804,0,0,119
12-12-12,2.04,2812.77,7.33488,43.896,12.07,10.37,0,147400,23.51956804,0,0,119
12/13/2012,1.94,2811.21,7.30656,42.48,11.81,10.22,0,137400,23.51956804,0,0,119
12/14/2012,1.82,2809.6,6.17376,42.48,11.55,9.872,0,145100,23.51956804,0,0,119
12/15/2012,1.73,2808.25,6.40032,36.816,11.3,9.703,0,137800,23.51956804,0,0,119
12/16/2012,1.63,2806.73,5.35248,39.648,11.05,9.565,0,128400,23.51956804,0,0,119
12/17/2012,1.51,2805.01,3.65328,42.48,10.81,9.337,0,126900,23.51956804,0,0,119
12/18/2012,1.39,2803.1,3.76656,41.064,10.55,8.688,0,161200,23.51956804,0,0,119
12/19/2012,1.3,2801.21,6.40032,36.816,10.32,8.544,0,153400,23.51956804,0,0,119
12/20/2012,1.2,2799.31,6.2304,36.816,10.08,8.141,0,167700,23.51956804,0,0,119
12/21/2012,1.12,2797.5,6.25872,35.4,9.842,7.536,0,199200,23.51956804,0,0,119
12/22/2012,1.03,2795.75,7.2216,35.4,9.631,7.743,0,163100,23.51956804,0,0,119
12/23/2012,0.95,2794.06,6.76848,33.984,9.41,7.485,0,166300,23.51956804,0,0,119
12/24/2012,0.89,2792.46,6.57024,25.488,9.194,7.267,0,166500,23.51956804,0,0,119
12/25/2012,0.81,2790.36,6.5136,31.152,8.989,7.297,0,146200,23.51956804,0,0,119
12/26/2012,0.73,2788.21,6.03216,31.152,8.776,6.926,0,159900,23.51956804,0,0,119
12/27/2012,0.67,2786.41,5.97552,26.904,8.567,6.534,0,175700,23.51956804,0,0,119
12/28/2012,0.62,2784.94,6.68352,26.904,8.368,6.364,0,173100,23.51956804,0,0,119
12/29/2012,0.58,2783.77,4.27632,14.16,8.162,5.844,0,200300,23.51956804,0,0,119
12/30/2012,0.56,2782.9,3.99312,11.328,8.145,9.352,147100,42800,23.51956804,2.803483009,1.14,120
12/31/2012,0.54,2782.28,3.28512,8.496,7.916,6.131,0,154100,23.51956804,0,0.258,119
01-01-13,,,0,0,7.71,5.406,0,199000,23.51956804,0,0.305,119
01-02-13,,,0,0,7.529,5.403,0,183600,23.51956804,0,0,119
01-03-13,,,0,0,7.345,5.169,0,188000,23.51956804,0,0,119
01-04-13,,,0,0,7.173,5.165,0,173400,23.51956804,0,0,119
01-05-13,,,0,0,6.998,4.949,0,177000,23.51956804,0,0,119
01-06-13,,,0,0,6.838,5.104,0,149800,23.51956804,0,0,119
01-07-13,,,0,0,6.646,4.042,0,224900,23.51956804,0,0,119
01-08-13,,,0,0,6.507,4.699,0,156300,23.51956804,0,0,119
01-09-13,,,0,0,6.352,4.63,0,148800,23.51956804,0,0,119
01-10-13,,,0,0,6.185,4.078,0,182100,23.51956804,0,0,119
01-11-13,,,0,0,6.044,4.276,0,152800,23.51956804,0,0,119
01-12-13,,,0,0,5.894,4.036,0,160500,23.51956804,0,0,119
1/13/2013,,,0,0,5.732,3.853,0,162300,23.51956804,0,0,119
1/14/2013,,,0,0,5.529,3.455,0,179200,23.51956804,0,0,119
1/15/2013,,,0,0,5.405,3.673,0,149600,23.51956804,0,0,119
1/16/2013,,,0,0,5.272,3.539,0,149700,23.51956804,0,0,119
1/17/2013,,,0,0,5.068,3.32,0,151000,23.51956804,0,0,119
1/18/2013,,,0,0,4.808,2.79,0,174300,23.51956804,0,0,119
1/19/2013,,,0,0,4.087,2.038,0,177100,23.51956804,0,0,119
1/20/2013,,,0,0,3.215,1.426,0,154600,23.51956804,0,0,119
1/21/2013,,,0,0,3.106,1.213,0,163600,23.51956804,0,0,119
1/22/2013,0.77,2789.12,2.57712,0,2.903,0.8456,0,177800,23.51956804,0,0,119
1/23/2013,0.77,2789.32,2.46384,0,2.75,0.5531,0,189800,23.51956804,0,0,119
1/24/2013,0.78,2789.5,2.23728,0,2.555,0.4568,0,181300,23.51956804,0,0,119
1/25/2013,0.79,2789.66,1.9824,0,2.431,0.197,0,193000,23.51956804,0,0,119
1/26/2013,0.79,2789.84,2.23728,0,2.386,0.2804,0,181900,23.51956804,0,0,119
1/27/2013,0.8,2789.99,1.86912,0,2.174,0.3262,0,159700,23.51956804,0,0,119
1/28/2013,0.8,2790.15,1.9824,0,1.592,0,0,144400,23.51956804,0,0,119
1/29/2013,0.81,2790.3,1.86912,0,1.546,0,0,142600,23.51956804,0,0,119
1/30/2013,0.82,2790.45,1.86912,0,1.466,0,0,151600,23.51956804,0,0,119
1/31/2013,0.82,2790.62,2.124,0,1.294,0,0,188500,23.51603657,0,0,119
02-01-13,0.83,2790.77,1.86912,0,1.292,0,0,175000,23.5125051,0,0,119
02-02-13,0.83,2791,1.86912,0,1.224,33,0,181500,23.41009257,0,0,119
02-03-13,0.84,2791.04,1.86912,0,1.203,152,0,173900,22.94393897,0,0,119
02-04-13,0.84,2791.16,1.52928,0,1.109,175,0,185600,22.40715604,0,0,119
02-05-13,0.85,2791.29,1.64256,0,0.9967,443,0,201900,21.05107283,0,0,119
02-06-13,0.85,2791.4,1.64256,0,1.036,328,0,144500,20.0481363,0,0,119
02-07-13,0.85,2791.53,1.64256,0,1.053,328,0,143800,19.04519976,0,0,119
02-08-13,0.86,2791.65,1.52928,0,1.1,227,8689,66790,18.3530323,0.215040699,0.316,119
02-09-13,0.86,2791.79,1.75584,0,1.079,111,0,146200,18.0140115,0,0,119
02-10-13,0.87,2791.95,2.01072,0,16.34,92,723100,42890,17.80565496,17.54302597,1.05,125
02-11-13,0.88,2792.18,24.80832,0,3.822,188,0,170400,17.23708883,0,0.37,122
02-12-13,,,0,0,2.267,212,0,139900,16.59436189,0,0.312,120
2/13/2013,,,0,0,1.971,270,0,116100,15.77153016,0,0.268,119
2/14/2013,,,0,0,1.899,342,0,113900,14.72974749,0,0.276,119
2/15/2013,,,0,0,1.914,172,10340,52610,14.21062189,0.265594453,0.908,118
2/16/2013,,,0,0,1.906,120,6676,46670,13.84688082,0.239140779,0,119
2/17/2013,,,0,0,1.904,167,29350,40900,13.34541255,0.930407703,0.91,118
2/18/2013,,,0,0,1.886,179,18930,56970,12.80156669,0.637160599,0.126,119
2/19/2013,,,0,0,1.85,253,0,100600,12.03170695,0,0,119
2/20/2013,,,0,0,1.845,640,0,90300,10.08233735,0,0,119
2/21/2013,,,0,0,1.826,492,0,90780,8.581464014,0,0,119
2/22/2013,,,0,0,1.823,679,0,71660,6.515556011,0,0,119
2/23/2013,,,0,0,1.814,433,0,55640,5.198318942,0,0,119
2/24/2013,,,0,0,1.803,312,0,46000,4.248354407,0,0,119
2/25/2013,,,0,0,1.789,280,0,40040,3.398330379,0,0,119
2/26/2013,,,0,0,1.773,280,0,34990,2.548306351,0,0,119
2/27/2013,,,0,0,1.765,280,0,25320,1.698282323,0,0.00781,119
2/28/2013,,,0,0,1.747,280,0,18900,0.848611441,0,0.794,118
03-01-13,,,0,0,1.741,279.8,0,8965,0,0,0.797,117
03-02-13,,,0,0,1.723,1.723,0,0,0,0,0.868,116
03-03-13,,,0,0,1.696,1.696,0,0,0,0,0.935,116
03-04-13,,,0,0,1.681,1.681,0,0,0,0,1.05,114
03-05-13,,,0,0,1.656,1.656,0,0,0,0,1.17,113
03-06-13,,,0,0,1.648,1.648,0,0,0,0,1.51,112
03-07-13,,,0,0,1.665,1.665,0,0,0,0.206361964,0.316,112
03-08-13,,,0,0,127.6,127.6,0,0,0,57.30415344,1.97,126
03-09-13,,,0,0,20.61,20.61,0,0,0,0,2.06,120
03-10-13,,,0,0,6.317,6.317,0,0,0,0,1.38,117
03-11-13,,,0,0,3.5,3.5,0,0,0,0,1.55,115
03-12-13,,,0,0,85.75,85.75,0,0,0,43.06777573,3.04,125
3/13/2013,,,0,0,15.43,15.43,0,0,0,0,1.8,120
3/14/2013,,,0,0,6.032,6.032,0,0,0,0,1.47,116
3/15/2013,,,0,0,4.148,4.148,0,0,0,0,2.6,113
3/16/2013,,,0,0,3.738,3.738,0,0,0,0,2.74,110
3/17/2013,,,0,0,3.584,3.584,0,0,0,0,2.35,107
3/18/2013,,,0,0,3.533,3.533,0,0,0,0,2.51,105
3/19/2013,,,0,0,3.614,3.614,0,0,0,4.325551033,1.06,108
3/20/2013,,,0,0,3.524,3.524,0,0,0,0,1.82,106
3/21/2013,,,0,0,3.466,3.466,0,0,0,0,3.03,103
3/22/2013,,,0,0,3.437,3.437,0,0,0,0,2.68,100
3/23/2013,,,0,0,3.395,3.395,0,0,0,0,2.16,98.2
3/24/2013,,,0,0,3.352,3.352,0,0,0,0,2.78,95.4
3/25/2013,,,0,0,3.32,3.32,0,0,0,0,3.4,92
3/26/2013,,,0,0,3.274,3.274,0,0,0,0,3.71,88.3
3/27/2013,,,0,0,3.244,3.244,0,0,0,0,3.51,84.7
3/28/2013,,,0,0,3.199,3.199,0,0,0,0,4.2,80.5
3/29/2013,,,0,0,3.18,3.18,0,0,0,0,3.8,76.7
3/30/2013,,,0,0,3.137,3.137,0,0,0,0,3.77,72.9
3/31/2013,,,0,0,3.109,3.109,0,0,0,0,3.37,69.5
04-01-13,,,0,0,3.071,3.071,0,0,0,0,4.2,65.3
04-02-13,,,0,0,3.029,3.029,0,0,0,0,4.25,61.1
04-03-13,,,0,0,2.993,2.993,0,0,0,0,3.61,57.4
04-04-13,,,0,0,2.956,2.956,0,0,0,0,4.34,53.1
04-05-13,,,0,0,2.919,2.919,0,0,0,0,4.3,48.8
04-06-13,,,0,0,2.876,2.876,0,0,0,0,4.2,44.5
04-07-13,,,0,0,2.829,2.829,0,0,0,0,3.78,40.8
04-08-13,,,0,0,2.719,2.719,0,0,0,0,4.81,35.9
04-09-13,,,0,0,2.669,2.669,0,0,0,0,4.81,31.1
04-10-13,,,0,0,2.622,2.622,0,0,0,0,4.96,26.1
04-11-13,,,0,0,2.557,2.557,0,0,0,0,4.33,21.8
04-12-13,,,0,0,2.239,2.239,0,0,0,0,1.72,20
4/13/2013,,,0,0,1.833,1.833,0,0,0,0,1.46,18.6
4/14/2013,,,0,0,1.731,1.731,0,0,0,0,1.5,17.1
4/15/2013,,,0,0,1.699,1.699,0,0,0,0,1.26,15.8
4/16/2013,,,0,0,1.58,1.58,0,0,0,0,1.35,14.5
4/17/2013,,,0,0,1.506,1.506,0,0,0,0,0.799,13.7
4/18/2013,,,0,0,1.02,1.02,0,0,0,0,0.689,13
4/19/2013,,,0,0,0.955,0.955,0,0,0,0,0.55,12.4
4/20/2013,,,0,0,0.9104,0.9104,0,0,0,0,0.467,11.9
4/21/2013,,,0,0,0.6876,0.6876,0,0,0,0,0.555,11.4
4/22/2013,,,0,0,0.6753,0.6753,0,0,0,0,0.481,10.9
4/23/2013,,,0,0,0.7215,0.7215,0,0,0,0,0.375,10.5
4/24/2013,,,0,0,0.8455,0.8455,0,0,0,3.264699221,1.04,12.7
4/25/2013,,,0,0,0.8223,0.8223,0,0,0,0,0.694,12
4/26/2013,,,0,0,0.8796,0.8796,0,0,0,0.491521627,0.162,12.3
4/27/2013,,,0,0,0.9052,0.9052,0,0,0,0.219741166,0.261,12.3
4/28/2013,,,0,0,0.8724,0.8724,0,0,0,0,0.805,11.4
4/29/2013,,,0,0,1.068,1.068,0,0,0,6.794755936,1.39,16.6
4/30/2013,,,0,0,1.063,1.063,0,0,0,0.552961826,1.66,15.5
05-01-13,,,0,0,1.034,1.034,0,0,0,0,1.37,14.1
05-02-13,,,0,0,0.9104,0.9104,0,0,0,0,0.859,13.2
05-03-13,,,0,0,0.6048,0.6048,0,0,0,0,0.598,12.6
05-04-13,,,0,0,0.42,0.42,0,0,0,0,0.637,12
05-05-13,,,0,0,0.6094,0.6094,0,0,0,5.03169632,0.63,16.1
05-06-13,,,0,0,0.7993,0.7993,0,0,0,7.745586395,0.789,22.7
05-07-13,,,0,0,0.7377,0.7377,0,0,0,0,3.6,19.1
05-08-13,,,0,0,0.7187,0.7187,0,0,0,0,4.28,14.8
05-09-13,,,0,0,0.7171,0.7171,0,0,0,0,1.39,13.4
05-10-13,,,0,0,0.7459,0.7459,0,0,0,0.12081676,0.147,13.3
05-11-13,,,0,0,0.9632,0.9632,0,0,0,9.479230881,0.663,21.7
05-12-13,,,0,0,1.172,1.172,0,0,0,9.879117966,1.99,29.1
5/13/2013,,,0,0,1.267,1.267,0,0,0,6.447983742,1.1,34.1
5/14/2013,,,0,0,1.166,1.166,0,0,0,0,3.7,30.4
5/15/2013,,,0,0,1.113,1.113,0,0,0,0,3.69,26.7
5/16/2013,,,0,0,1.046,1.046,0,0,0,0,3.07,23.6
5/17/2013,,,0,0,0.9655,0.9655,0,0,0,0,3.38,20.2
5/18/2013,,,0,0,0.8269,0.8269,0,0,0,0,3.88,16.3
5/19/2013,,,0,0,0.6339,0.6339,0,0,0,0,1.66,14.6
5/20/2013,,,0,0,0.4935,0.4935,0,0,0,0,1.1,13.5
5/21/2013,,,0,0,0.9482,0.9482,0,0,0,17.39994431,1.49,28.6
5/22/2013,,,0,0,0.8298,0.8298,0,0,0,0,4.12,24.4
5/23/2013,,,0,0,0.7576,0.7576,0,0,0,0,3.59,20.8
5/24/2013,,,0,0,0.69,0.69,0,0,0,0,3.83,17
5/25/2013,,,0,0,0.6389,0.6389,0,0,0,0,1.96,15
5/26/2013,,,0,0,0.6413,0.6413,0,0,0,1.630244374,1.19,15.4
5/27/2013,,,0,0,0.5947,0.5947,0,0,0,1.030586839,1.21,15.2
5/28/2013,,,0,0,0.4998,0.4998,0,0,0,0,1.09,14.1
5/29/2013,,,0,0,0.5972,0.5972,0,0,0,4.237504959,1.57,16.6
5/30/2013,,,0,0,0.4802,0,0,0,0.001465206,0,2.15,14.4
5/31/2013,,,0,0,0.7042,1.185,82.74,28.08,0,9.553982735,2.32,21.2
06-01-13,,,0,0,0.999,0.999,0,0,0,12.63623333,1.41,31.7
06-02-13,,,0,0,0.881,0.881,0,0,0,0,3.17,28.5
06-03-13,,,0,0,0.8598,0,0,0,0.002623527,2.309580803,3.01,27.8
06-04-13,,,0,0,0.8393,1.699,29.12,17.15,0,1.960947633,1.17,28.5
06-05-13,,,0,0,0.7016,0.7016,0,0,0,0,3.96,24.6
06-06-13,,,0,0,0.6685,0.6685,0,0,0,0,2.81,21.7
06-07-13,,,0,0,0.6633,0.6633,0,0,0,0.258396357,0.681,21.3
06-08-13,,,0,0,0.6993,0.6993,0,0,0,4.541656971,1.09,24.6
06-09-13,,,0,0,0.8308,0.8308,0,0,0,7.130240917,0.66,30.6
06-10-13,,,0,0,0.8951,0.8951,0,0,0,5.158784866,0.668,34.9
06-11-13,1.39,2803.02,10.1952,0,1.088,1.088,0,0,0,10.08450699,1.79,42.6
06-12-13,1.52,2805.28,45.1704,0,3.445,3.445,0,0,0,23.57313919,1.98,61.8
6/13/2013,1.62,2806.69,32.19984,0,2.089,2.089,0,0,0,5.834793091,1.92,65.2
6/14/2013,1.74,2808.37,38.34528,0,6.108,6.108,0,0,0,21.33457947,1.31,82.4
6/15/2013,1.35,2810.65,51.99552,0,8.214,8.214,0,0,0,18.57879448,2.87,95.2
6/16/2013,2.11,2813.76,70.82832,0,15.03,15.03,0,0,0,20.41640663,2.35,108
6/17/2013,2.43,2817.31,103.70784,0,7.557,7.557,0,0,0,11.14582157,2.24,114
6/18/2013,1.38,2821.05,111.0144,0,16.83,16.83,0,0,0,17.02101326,0.881,123
6/19/2013,2.98,2823.43,70.74336,0,6.623,6.623,0,0,0,7.303424358,2.26,123
6/20/2013,3.1,2825.31,37.3824,0,11.45,11.45,0,0,0,12.37381077,0.807,126
6/21/2013,3.17,2826.75,26.02608,0,5.054,5.054,0,0,0,0.245316923,1.52,121
6/22/2013,3.24,2828.05,22.00464,0,7.227,7.227,0,0,0,9.738311768,1.44,124
6/23/2013,3.32,2829.62,26.53584,0,4.818,4.818,0,0,0,5.306222439,1.35,123
6/24/2013,3.41,2831.45,30.89712,0,7.227,7.227,0,0,0,9.251376152,2.09,124
6/25/2013,3.83,2836.75,136.644,0,74.4,48,0,0,0.080552755,36.05086899,0.994,130
6/26/2013,1.91,2843.95,245.5344,0,63.37,28,8761,118.1,0.188792208,27.64408875,0.467,132
6/27/2013,5.77,2849.34,391.69392,0,50.03,48,15510,311.3,0.195501995,22.72294235,0.472,133
6/28/2013,6.55,2852.86,257.23056,0,13.87,48,3525,639.6,0.091464987,5.014050484,0.788,128
6/29/2013,7.1,2854.87,147.06576,0,8.665,38.66,1744,384.4,0,4.864196777,0.963,126
6/30/2013,7.56,2856.23,184.27824,0,7.429,7.429,0,0,0,0.189609006,1.58,121
07-01-13,7.87,2857.14,101.35728,0,7.101,7.101,0,0,0,0.425963998,0.534,120
07-02-13,7.97,2857.44,67.20336,33.50256,9.23,9.23,0,0,0,9.076545715,1.24,123
07-03-13,7.7,2856.62,62.1624,152.70144,26.52,26.52,0,0,0,18.37021255,1.22,127
07-04-13,8,2857.52,275.8368,175.584,216.9,16,0,0,0.613062614,73.91094971,0.785,134
07-05-13,7.45,2855.9,272.80656,443.208,130,48,78280,2937,0.865915628,39.69758987,1.31,134
07-06-13,7.47,2855.95,325.59504,328.512,43.12,48,38210,5963,0.852142908,14.15647602,1.55,131
07-07-13,7.16,2855.04,227.976,328.512,26.82,18,34210,4122,0.880041495,12.86517048,2.25,129
07-08-13,7.24,2855.28,254.65344,227.63616,14.22,48,14470,4218,0.777275815,5.258060932,1.55,126
07-09-13,7.51,2856.06,198.8064,111.864,12.34,22,12700,6361,0.748317788,5.247638226,2.77,123
07-10-13,7.82,2856.99,202.71456,92.40816,15.25,48,23120,2748,0.649083574,9.806541443,1.03,125
07-11-13,7.78,2856.88,176.66016,188.44128,26.2,48,32380,4164,0.583398294,15.60151005,1.63,127
07-12-13,7.74,2856.76,196.45584,212.17344,26.52,48,27160,3878,0.518772454,14.43770504,2.07,127
7/13/2013,7.87,2857.15,314.09712,270.39936,57.7,34,44790,2810,0.592580108,26.3731308,1.49,130
7/14/2013,7.33,2855.53,162.78336,342.07728,21.27,48,11860,2968,0.511356374,6.177117348,1.65,127
7/15/2013,7.37,2855.65,186.51552,172.78032,15.97,48,8206,2780,0.413887894,4.942055702,1.86,124
7/16/2013,7.57,2856.24,186.26064,120.38832,16.21,45,10380,1392,0.326236891,7.535747051,0.898,125
7/17/2013,7.71,2856.65,213.33456,167.42784,35.89,31,21010,1592,0.341810659,18.75219154,1.72,127
7/18/2013,7.7,2856.64,179.15232,179.832,35.27,42,19350,1685,0.321928502,16.55741501,1.72,128
7/19/2013,7.96,2857.41,339.30192,253.464,113.3,42,46710,3012,0.541020694,42.26144409,2.42,131
7/20/2013,7.61,2856.38,526.92192,640.74,210.9,39,115100,1538,1.069681255,65.2507019,0.607,135
7/21/2013,7.87,2857.15,578.436,492.59808,130.5,39,121400,4538,1.353258029,37.28760147,0.959,135
7/22/2013,7.1,2854.87,457.76448,679.79328,87.1,39,109400,6862,1.503345362,27.22671318,2.03,133
7/23/2013,6.92,2854.32,372.71952,433.296,79.27,23,119800,4846,1.679212403,27.07052612,1.23,133
7/24/2013,6.81,2854.01,278.244,312.228,59.58,24,101100,2419,1.791159896,20.70419312,0.679,133
7/25/2013,7.11,2854.88,377.27904,280.368,82.92,31,152200,6383,1.95501995,29.39689255,1.35,133
7/26/2013,7.14,2854.99,292.9704,280.368,47.05,17,85110,7862,2.04931011,15.19748497,0.582,132
7/27/2013,7.15,2855.02,284.10624,280.368,32.2,31,59010,9893,2.05460731,10.07578182,1.74,129
7/28/2013,7.17,2855.06,285.21072,280.368,40.93,31,94280,6496,2.088156243,16.05161285,1.06,129
7/29/2013,7.54,2856.15,401.69088,280.368,72.4,28,161000,4705,2.229061764,27.14925957,0.959,132
7/30/2013,7.55,2856.18,284.10624,280.368,32.34,28,38440,10500,2.24318763,6.063793182,2.12,127
7/31/2013,7.06,2854.75,120.95472,279.17856,32.02,24,69720,6190,2.270026777,10.9836092,1.4,127
08-01-13,7.22,2855.21,179.57712,128.148,45.07,21,112700,12380,2.34701275,17.61222839,2.2,128
08-02-13,7.95,2857.36,363.51552,124.608,153.9,7,339300,2499,2.807162858,51.3709259,0.27,134
08-03-13,8.09,2857.79,293.62176,245.50608,103.9,7,234200,11950,3.110515845,30.20329857,1.58,133
08-04-13,8.04,2857.65,253.94544,269.04,54.11,1,125000,14840,3.276494779,14.72096729,1.56,131
08-05-13,8.02,2857.58,295.68912,303.024,32.92,0,51690,17550,3.378201019,5.845306873,2.55,126
08-06-13,7.61,2856.37,203.70576,337.48944,51.78,0,177700,9722,3.542061072,19.44268608,1.31,129
08-07-13,7.86,2857.11,258.08016,175.584,49.63,0,160600,12660,3.697445606,16.77519226,1.88,129
08-08-13,8.01,2857.55,209.25648,160.008,33.46,0,70570,15540,3.803389606,7.129936695,1.54,126
08-09-13,7.97,2857.43,155.10864,167.99424,30.07,0,40770,17850,3.89520774,4.023025036,2.34,123
08-10-13,7.93,2857.32,120.5016,132.28272,29.3,0,3124,10650,3.983494406,0.275593162,0.208,121
08-11-13,8.05,2857.66,137.4936,99.12,28.97,0,7440,13340,4.071781073,0.700225532,0.976,119
08-12-13,8.12,2857.89,148.87824,122.71056,28.74,0,18430,15250,4.16006774,1.663283467,0.954,119
8/13/2013,8.17,2858.02,117.30144,102.2352,28.5,0,8840,19290,4.248354407,0.830009162,0.775,119
8/14/2013,8.2,2858.12,116.90496,105.15216,28.69,0,67540,15730,4.336641074,5.962974072,1.64,121
8/15/2013,8.16,2858,116.59344,129.25248,28.37,0,14910,19400,4.421396274,1.289667726,1.82,119
8/16/2013,8.19,2858.07,103.33968,94.95696,28.19,0,39700,30550,4.509682941,3.370443106,3.27,118
8/17/2013,8.2,2858.1,97.44912,93.456,28,0,38020,17800,4.594438141,3.167875528,1.27,119
8/18/2013,8.16,2858,87.02736,97.47744,27.99,0,61630,19740,4.682724808,5.097930908,1.22,121
8/19/2013,8.17,2858.02,85.32816,99.12,28,0,66360,17990,4.771011474,5.35254097,1.54,122
8/20/2013,8.19,2858.09,106.3416,97.93056,27.8,0,42480,22190,4.855766675,3.386054277,2.48,120
8/21/2013,8.28,2858.36,115.23408,84.62016,29.35,0,109200,14960,4.947584808,8.588545799,1.04,123
8/22/2013,8.27,2858.32,122.3424,126.13728,30.82,0,121400,13070,5.046465875,9.439352036,1.3,125
8/23/2013,8.26,2858.28,114.15792,117.92448,29.07,0,90700,19330,5.138284008,6.945297241,2.16,124
8/24/2013,8.19,2858.08,113.7048,135.228,30.13,0,114900,22780,5.233633608,8.607057571,1.64,124
8/25/2013,8.29,2858.37,139.95744,107.13456,28.17,0,40740,13040,5.318388809,3.024679184,1.34,122
8/26/2013,8.23,2858.19,104.10432,123.41856,27.64,0,4135,9875,5.403144009,0.333803684,0.195,121
8/27/2013,8.19,2858.09,84.93168,95.38176,27.25,0,12580,12120,5.487899209,0.919100404,0.373,120
8/28/2013,8.2,2858.1,74.9064,73.17888,26.87,0,2835,25080,5.569122942,0.157274067,0.741,119
8/29/2013,8.29,2858.39,85.5264,52.61856,26.5,0,2872,29230,5.646815209,0.218270391,0.171,119
8/30/2013,8.33,2858.5,76.01088,63.1536,26.16,0,1455,14490,5.728038943,0.124495253,0.0331,119
8/31/2013,8.28,2858.36,54.57264,69.41232,25.74,0,0,50910,5.802199743,0,0.0165,119
09-01-13,8.24,2858.24,41.85696,54.516,25.41,0,5964,25410,5.87989201,0.391258657,0.852,119
09-02-13,8.3,2858.4,62.95536,44.4624,25.12,0,25650,14710,5.957584276,1.687200904,1.1,119
09-03-13,8.3,2858.4,45.93504,45.312,24.73,0,1526,23520,6.031745076,0.122880407,0.345,119
09-04-13,8.32,2858.46,52.59024,45.312,24.45,0,44770,28500,6.105905877,2.898583889,1.31,119
09-05-13,8.34,2858.52,51.17424,43.896,24.15,0,17170,12740,6.180066677,1.105599165,0.993,119
09-06-13,8.35,2858.55,46.47312,42.48,23.9,0,53650,14270,6.254227477,3.38133955,1.4,120
09-07-13,8.35,2858.57,47.7192,44.83056,23.61,0,47850,24170,6.328388277,3.001542091,2.21,119
09-08-13,8.33,2858.5,44.68896,51.79728,23.36,0,69300,40640,6.39901761,4.342649937,2.96,119
09-09-13,8.42,2858.75,80.91024,52.84512,28.94,0,200300,21390,6.494367211,12.33938122,1.29,123
09-10-13,8.34,2858.52,47.40768,72.27264,23.84,0,23100,32750,6.568528011,1.355358005,2.54,120
09-11-13,8.38,2858.64,56.44176,42.48,22.89,0,3333,22390,6.635625877,0.240611568,0.114,119
09-12-13,8.39,2858.68,47.60592,42.48,22.38,0,3365,26720,6.702723744,0.211950168,0.135,118
9/13/2013,8.38,2858.63,41.26224,46.1616,22.23,0,91670,34480,6.773353078,5.40038681,2.02,120
9/14/2013,8.34,2858.53,37.72224,48.144,31.66,0,248500,22880,6.879297078,14.47903442,1.87,124
9/15/2013,8.35,2858.56,44.71728,40.72416,24.71,0,132000,22860,6.956989345,7.632964611,1.91,124
9/16/2013,8.35,2858.56,40.29936,39.648,22.59,0,84260,31110,7.027618678,4.81943655,2.44,122
9/17/2013,8.38,2858.63,48.05904,39.648,21.98,0,60230,28640,7.098248012,3.42194128,2.41,120
9/18/2013,8.4,2858.69,46.95456,39.648,22.26,0,123300,14790,7.168877345,6.873496532,1.21,122
9/19/2013,8.35,2858.57,70.5168,83.17584,25.88,0,191100,21790,7.253632545,10.59184456,1.37,125
9/20/2013,8.4,2858.69,110.24976,96.288,26.34,0,185900,29030,7.338387745,10.17420197,1.52,125
9/21/2013,8.2,2858.11,215.31696,279.00864,46.55,0,370200,38500,7.493772279,20.05360603,1.38,128
9/22/2013,8.24,2858.24,143.21424,128.148,25.61,0,48790,29340,7.571464546,2.57261157,1.9,124
9/23/2013,8.24,2858.24,85.9512,85.29984,22.52,0,3788,35110,7.638562412,0.215040699,0.158,121
9/24/2013,8.29,2858.38,74.70816,58.53744,21.62,0,11460,26920,7.705660279,0.638945937,0.12,120
9/25/2013,8.39,2858.68,74.99136,41.064,21.13,0,1924,25900,7.769226679,0.126110092,0.115,120
9/26/2013,8.37,2858.6,44.68896,55.224,20.74,0,13570,39280,7.829261613,0.71138221,1.74,118
9/27/2013,8.3,2858.4,35.48496,57.00816,20.33,0,0,80820,7.889296546,0,0.353,118
9/28/2013,8.27,2858.33,39.61968,46.728,19.94,0,0,107300,7.945800013,0,0,118
9/29/2013,8.23,2858.19,31.86,46.728,19.67,0,1978,18600,8.005834946,0.115089409,0,118
9/30/2013,8.18,2858.06,31.06704,44.83056,19.26,0,0,83540,8.062338413,0,0,118
10-01-13,8.15,2857.96,36.16464,46.5864,19.94,0,152300,28480,8.12943628,7.575191975,1.88,121
10-02-13,8.25,2858.25,73.40544,40.58256,19.03,0,6057,40610,8.185939747,0.257952452,0.475,119
10-03-13,8.26,2858.28,48.22896,44.23584,18.61,0,0,84720,8.238911747,0,0.357,118
10-04-13,8.2,2858.12,28.20672,45.312,18.26,0,0,89520,8.291883747,0,0.375,118
10-05-13,8.4,2858.69,46.95456,39.648,17.93,0,0,75880,8.34132428,0,0,118
