date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
(mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
2/16/2016,6.04,2868.5,2.60544,12.744,1.697,4,0,133200,15.37247442,0,0,116
2/17/2016,6.01,2868.43,2.60544,9.3456,1.88,4,0,116900,15.36188002,0,0,116
2/18/2016,5.98,2868.35,2.60544,10.4784,1.449,4,0,148900,15.35128562,0,0,116
2/19/2016,5.95,2868.25,2.60544,12.744,1.462,4,0,138000,15.33715976,0,0,116
2/20/2016,5.91,2868.14,1.47264,12.744,1.505,4,0,120800,15.32656536,0,0,116
2/21/2016,5.88,2868.04,2.60544,12.744,1.554,4,0,109700,15.31243949,0,0,116
2/22/2016,5.85,2867.95,1.47264,10.4784,1.549,4,0,117000,15.30184509,0,0,116
2/23/2016,5.84,2867.92,1.30272,3.54,1.368,4,0,147400,15.28771922,0,0,116
2/24/2016,5.83,2867.9,2.46384,3.54,1.381,4,0,134200,15.27712482,0,0,116
2/25/2016,5.82,2867.87,1.33104,3.54,1.632,4,71190,37570,15.27006189,1.972163707,1.47,116
2/26/2016,5.81,2867.84,1.33104,3.54,1.449,4,0,122000,15.25946749,0,0.189,116
2/27/2016,5.8,2867.81,1.33104,3.54,1.434,4,0,113700,15.24534162,0,0,116
2/28/2016,5.79,2867.78,1.35936,3.54,1.35,4,0,125600,15.23474722,0,0.0118,116
2/29/2016,5.78,2867.75,1.35936,3.54,1.287,4,0,147200,15.22062136,0,0.372,116
03-01-16,5.77,2867.72,1.35936,3.54,1.261,4,0,151500,15.20649549,0,0.412,115
03-02-16,5.76,2867.69,1.35936,3.54,1.272,4,0,139200,15.19236962,0,0.479,115
03-03-16,5.75,2867.66,1.35936,3.54,1.216,4,0,157400,15.17824376,0,0.555,114
03-04-16,5.74,2867.63,1.35936,3.54,1.281,4,0,120400,15.16764936,0,0.647,113
03-05-16,5.73,2867.6,1.35936,3.54,1.214,4,0,144000,15.15352349,0,0.706,113
03-06-16,5.72,2867.57,1.416,3.54,1.25,4,0,120700,15.13939762,0,0.77,112
03-07-16,5.7,2867.54,1.416,3.54,1.231,4,0,122300,15.12880322,0,0.723,111
03-08-16,5.69,2867.51,1.416,3.54,1.209,4,0,125700,15.11467736,0,0.881,110
03-09-16,5.68,2867.48,1.416,3.54,1.177,4,0,133200,15.10055149,0,0.764,110
03-10-16,5.67,2867.45,1.44432,3.54,1.179,4,0,125600,15.08995709,0,1.05,109
03-11-16,5.66,2867.42,1.416,3.54,1.176,4,0,120600,15.07583122,0,1.11,107
03-12-16,5.65,2867.39,1.416,3.54,1.068,4,0,162800,15.06170536,0,1.2,106
3/13/2016,5.64,2867.36,1.416,3.54,1.081,4,0,150300,15.04757949,0,1.03,105
3/14/2016,5.63,2867.33,1.44432,3.54,1.1,4,0,135300,15.03345362,0,1.17,104
3/15/2016,5.62,2867.29,1.72752,4.956,1.052,4,0,150700,15.01932776,0,1.34,103
3/16/2016,5.6,2867.25,1.75584,4.956,1.073,4,0,134900,15.00520189,0,1.69,101
3/17/2016,5.58,2867.19,1.61424,7.08,1.038,4,0,144500,14.99107602,0,1.63,99.4
3/18/2016,5.56,2867.13,1.61424,7.08,1.065,4,0,126300,14.97695016,0,1.69,97.7
3/19/2016,5.54,2867.07,1.64256,7.08,1.002,4,0,148400,14.96282429,0,1.85,95.8
3/20/2016,5.52,2867.01,1.64256,7.08,1.059,4,0,116600,14.94869842,0,1.78,94
3/21/2016,5.5,2866.93,1.78416,7.08,1.043,4,0,117900,14.93810402,0,1.9,92.1
3/22/2016,5.46,2866.77,1.47264,12.744,0.9535,4,0,152300,14.92044669,0,2.66,89.4
3/23/2016,5.42,2866.57,1.44432,15.8592,0.9724,4,0,138000,14.90632082,0,2.43,87
3/24/2016,5.37,2866.37,1.44432,15.8592,0.978,4,0,129700,14.89572642,0,2.03,85
3/25/2016,5.3,2866.11,1.416,20.532,0.9501,4,0,136500,14.88160056,0,2.34,82.6
3/26/2016,5.24,2865.85,1.38768,20.532,0.9032,4,0,151800,14.86394322,0,3.25,79.3
3/27/2016,5.23,2865.78,1.50096,5.664,0.8985,4,0,148200,14.84981736,0,2.66,76.7
3/28/2016,5.22,2865.74,1.04784,2.832,0.9025,4,0,140900,14.83569149,0,3.16,73.5
3/29/2016,5.21,2865.7,1.78416,3.54,0.9337,4,0,121500,14.82156562,0,2.71,70.8
3/30/2016,5.2,2865.66,1.75584,3.54,0.8486,4,0,154000,14.80743976,0,3.75,67
3/31/2016,5.19,2865.62,1.75584,3.54,0.8956,4,0,127700,14.79331389,0,2.67,64.3
04-01-16,5.18,2865.58,1.75584,3.54,1.01,4,31120,71420,14.78271949,0.943323806,1.71,63.5
04-02-16,5.17,2865.54,1.75584,3.54,1.011,4,17280,66310,14.77212509,0.478416771,2.13,61.9
04-03-16,5.16,2865.5,1.75584,3.54,0.8849,4,0,117000,14.75799922,0,3.66,58.2
04-04-16,5.15,2865.46,1.78416,3.54,0.7809,4,0,158000,14.74387336,0,3.89,54.3
04-05-16,5.14,2865.42,1.78416,3.54,0.8428,4,0,125400,14.72974749,0,3.71,50.6
04-06-16,5.13,2865.38,1.78416,3.54,0.8101,4,0,134800,14.71562162,0,3.49,47
04-07-16,5.12,2865.34,1.78416,3.54,0.8007,4,0,134000,14.70149576,0,3.59,43.4
04-08-16,5.11,2865.3,1.78416,3.54,0.7243,4,0,162800,14.68383842,0,3.6,39.8
04-09-16,5.1,2865.26,1.78416,3.54,0.9601,4,30920,53660,14.67324402,0.90975355,1.05,39.7
04-10-16,5.09,2865.22,1.78416,3.54,1.007,4,34330,32630,14.66618109,1.000611797,0.983,39.7
04-11-16,5.08,2865.18,1.78416,3.54,1.098,3,260800,35550,14.66618109,7.618535042,0.854,46.4
04-12-16,5.07,2865.14,1.78416,3.54,1.005,3,6863,69980,14.65911816,0.225123823,1.87,44.7
4/13/2016,5.06,2865.1,1.78416,3.54,1.002,3,51450,67850,14.65205522,1.499306679,2.3,43.9
4/14/2016,5.05,2865.06,1.78416,3.54,0.8037,3,0,147900,14.64146082,0,4.51,39.3
4/15/2016,5.04,2865.02,1.78416,3.54,0.7863,3,0,148200,14.62733496,0,3.69,35.6
4/16/2016,5.03,2864.97,1.1328,3.54,46.75,3,1010000,47340,14.79684536,29.53355204,1.63,61.3
4/17/2016,5.02,2864.93,1.52928,3.1152,13.33,3,269800,68240,14.83569149,7.797763735,2.81,66.2
4/18/2016,5.01,2864.9,2.2656,3.1152,5.116,3,17330,69150,14.83922296,0.466941178,1.9,64.7
4/19/2016,5.01,2864.88,3.03024,3.1152,2.441,3,0,122000,14.83216002,0,4.26,60.5
4/20/2016,5.01,2864.86,3.05856,3.1152,1.522,3,0,160700,14.82156562,0,5.37,55.1
4/21/2016,5,2864.84,3.05856,3.1152,1.473,3,3464,53570,14.81803416,0.123722553,1.86,53.3
4/22/2016,5,2864.82,3.03024,3.1152,1.083,3,0,174900,14.80390829,0,5.36,47.9
4/23/2016,4.99,2864.8,3.08688,3.1152,0.9858,3,0,190500,14.79331389,0,6.16,41.7
4/24/2016,4.99,2864.78,3.05856,3.1152,1.044,3,0,145200,14.77918802,0,4.63,37.1
4/25/2016,4.98,2864.76,3.08688,3.1152,0.9733,3,0,160600,14.76859362,0,4.18,32.9
4/26/2016,4.98,2864.74,3.05856,3.1152,0.9901,54,0,138500,14.60261469,0,3.49,29.4
4/27/2016,4.97,2864.72,3.05856,3.1152,0.9754,141,0,130000,14.17177576,0,3.36,26
4/28/2016,4.97,2864.7,3.08688,3.1152,0.7959,113,0,190700,13.82216056,0,4.47,21.5
4/29/2016,4.97,2864.68,3.08688,3.1152,0.8924,3,0,134500,13.81156616,0,3.17,18.3
4/30/2016,4.94,2864.58,2.52048,8.496,0.8448,3,0,143100,13.79744029,0,1.76,16.6
05-01-16,4.92,2864.47,1.78416,8.496,1.145,3,55220,10570,13.79390882,1.744914532,0.206,18
05-02-16,4.89,2864.36,1.8408,8.496,0.8455,3,0,125100,13.78331442,0,1.49,16.6
05-03-16,4.87,2864.25,1.81248,8.496,1.12,3,45430,5657,13.77978296,1.421549559,0.0859,17.9
05-04-16,4.84,2864.14,1.81248,8.496,1.141,3,146000,15240,13.77625149,4.457514346,0.443,21.9
05-05-16,4.8,2863.94,0.76464,14.16,1.075,3,42170,39140,13.77272002,1.306134939,1.62,21.5
05-06-16,4.8,2863.94,0.76464,14.16,1.072,3,48640,35940,13.76565709,1.522293985,1.42,21.6
05-07-16,4.71,2863.55,0.708,14.16,1.176,3,486200,73290,13.77625149,14.99148965,2.14,34.3
05-08-16,4.69,2863.45,4.5312,10.62,1.068,3,0,102700,13.76565709,0,3.67,30.6
05-09-16,4.67,2863.39,2.5488,5.664,1.111,3,12970,69860,13.75859416,0.403465759,2.19,28.8
05-10-16,4.66,2863.33,1.1328,4.248,0.8897,3,0,147800,13.74799976,0,4.96,23.8
05-11-16,4.65,2863.27,1.1328,4.248,1.168,3,116500,35680,13.74446829,3.55641935,1.04,26.4
05-12-16,4.63,2863.22,1.1328,3.54,1.357,3,407800,20100,13.75153122,12.62313151,0.821,38
5/13/2016,4.63,2863.18,1.86912,3.54,1.547,3,472800,46650,13.76212562,14.60699582,1.91,50.5
5/14/2016,4.65,2863.29,12.99888,3.54,1.69,3,200900,28150,13.76565709,6.245137215,1.11,55.5
5/15/2016,4.66,2863.31,6.28704,3.54,1.797,3,236600,38230,13.76918856,7.339515448,1.52,61.1
5/16/2016,4.66,2863.33,6.31536,3.54,1.79,3,145900,56130,13.76918856,4.513595715,2.39,63.2
5/17/2016,4.66,2863.34,5.55072,3.54,1.56,3,0,121600,13.75859416,0,4.17,59
5/18/2016,4.66,2863.35,5.55072,3.54,1.776,3,256000,60250,13.76212562,7.862216949,2.6,64.2
5/19/2016,4.66,2863.33,3.31344,3.54,1.531,3,0,131700,13.75506269,0,4.58,59.6
5/20/2016,4.66,2863.31,3.31344,3.54,1.699,3,12950,33100,13.74799976,0.383287545,0.728,59.2
5/21/2016,4.65,2863.29,3.28512,3.54,1.443,3,0,112400,13.74093682,0,3.93,55.3
5/22/2016,4.65,2863.27,3.2568,3.54,1.3,3,0,146300,13.73034242,0,4.62,50.7
5/23/2016,4.64,2863.25,3.2568,3.54,1.262,3,0,137400,13.71974802,0,4.33,46.3
5/24/2016,4.63,2863.22,2.46384,3.54,1.245,3,0,121500,13.70915362,0,4.3,42
5/25/2016,4.63,2863.2,3.22848,3.54,1.17,3,0,130700,13.69855922,0,4.64,37.3
5/26/2016,4.63,2863.18,3.22848,3.54,1.136,3,0,124200,13.68796482,0,4.34,33
5/27/2016,4.62,2863.16,3.22848,3.54,1.093,3,0,122800,13.68090189,0,4.07,28.9
5/28/2016,4.62,2863.14,3.22848,3.54,1.33,3,128900,23900,13.67737042,3.953981578,0.841,32
5/29/2016,4.61,2863.12,3.2568,3.54,1.212,3,48340,62490,13.67383896,1.477806952,2.46,31
5/30/2016,4.61,2863.1,3.28512,3.54,1.248,3,6443,29350,13.66677602,0.208685324,0.507,30.7
5/31/2016,4.6,2863.08,3.28512,3.54,1.288,3,128800,16050,13.66324456,3.970834732,0.288,34.4
06-01-16,4.6,2863.06,3.28512,3.54,1.345,3,357400,43790,13.67030749,11.05615836,1.15,44.2
06-02-16,4.59,2863.04,3.28512,3.54,1.442,3,273800,35150,13.67383896,8.474910617,0.819,51.8
06-03-16,4.59,2863.02,3.22848,3.54,1.387,3,32220,37640,13.67030749,0.951119579,1.48,51.3
06-04-16,4.58,2863,3.20016,3.54,1.418,3,116000,23100,13.66677602,3.620236844,0.545,54.3
06-05-16,4.58,2862.98,3.28512,3.54,1.407,3,173900,45060,13.66677602,5.423632771,1.41,58.3
06-06-16,4.58,2862.96,3.28512,3.54,1.402,3,6441,25370,13.66324456,0.182646111,0.619,57.8
06-07-16,4.57,2862.94,3.28512,3.54,1.286,3,3219,52160,13.65618162,0.058707677,0.892,57
06-08-16,4.57,2862.92,3.28512,3.54,1.304,4,9653,24860,13.64558722,0.293705147,0.215,57.1
06-09-16,4.56,2862.9,3.2568,3.54,1.487,4,247600,5526,13.64558722,7.680096388,0.199,64.5
06-10-16,4.56,2862.88,3.2568,3.54,9.331,4,482400,5849,13.68090189,14.99282062,0.28,78.6
06-11-16,4.56,2862.88,4.61616,3.54,3.947,4,193400,24280,13.68443336,5.992361307,1.08,83.4
06-12-16,4.56,2862.9,6.00384,3.54,2.499,4,80610,36730,13.68443336,2.53367497,1.17,84.7
6/13/2016,4.57,2862.95,8.0712,3.54,2.008,4,9671,28910,13.67737042,0.253052376,0.783,84.2
6/14/2016,4.58,2862.97,6.00384,3.54,1.809,4,9667,23720,13.67030749,0.282977432,0.389,84.1
6/15/2016,4.58,2863,6.68352,3.54,1.237,4,0,213200,13.65265016,0,2.8,81.3
6/16/2016,4.59,2863.02,6.0888,3.54,1.627,4,9652,18010,13.64558722,0.327639677,0.245,81.4
6/17/2016,4.59,2863.04,6.0888,3.54,1.587,4,22510,7868,13.63852429,0.670172073,0.189,81.9
6/18/2016,4.6,2863.08,7.56144,3.54,4.222,4,305400,23980,13.64911869,9.472971447,0.734,90.4
6/19/2016,4.62,2863.15,9.7704,3.54,2.255,4,9650,56840,13.64205576,0.263148166,1.24,89.5
6/20/2016,4.66,2863.31,16.4256,3.54,1.488,4,0,141100,13.63146136,0.026169164,1.62,87.8
6/21/2016,4.68,2863.41,11.97936,3.54,1.562,4,57820,26010,13.62439842,1.758275867,0.781,88.8
6/22/2016,4.7,2863.52,12.71568,3.54,1.446,4,16060,30030,13.61380402,0.526278354,0.661,88.7
6/23/2016,4.73,2863.65,14.18832,3.54,1.416,4,41720,20630,13.60674109,1.315881938,0.728,89.2
6/24/2016,4.75,2863.75,11.97936,3.54,1.262,4,38490,66330,13.59967816,1.238164872,1.88,88.5
6/25/2016,4.78,2863.86,12.71568,3.54,1.327,4,6412,18210,13.58908376,0.208490208,0.222,88.5
6/26/2016,4.8,2863.96,11.95104,3.54,1.339,4,76900,6260,13.58555229,2.43488577,0.198,90.7
6/27/2016,4.83,2864.09,14.16,3.54,1.262,4,102500,41220,13.57848936,3.196405277,1.06,92.8
6/28/2016,4.85,2864.17,10.45008,3.54,16.09,4,358600,43640,13.62792989,11.16558599,1.26,102
6/29/2016,4.92,2864.48,27.49872,3.54,433.6,4,1253000,20670,14.98048162,38.98994446,0.776,120
6/30/2016,5.31,2866.14,125.7408,3.54,210.1,4,601600,50780,15.63027149,17.22570562,1.08,124
07-01-16,6.44,2870.3,375.6648,3.54,101.1,4,403300,25050,15.93750909,11.13971651,0.536,126
07-02-16,7.27,2873.39,274.76064,3.54,76.93,4,403100,3243,16.17411736,10.93578613,0.0832,127
07-03-16,8.24,2876.31,322.96128,3.54,41.98,4,303600,58430,16.30125016,8.052378953,1.34,125
07-04-16,9.16,2878.75,306.11088,3.54,42.93,4,347200,56290,16.42838296,9.222139955,1.54,124
07-05-16,9.94,2880.66,259.72272,3.54,38.96,4,338200,39300,16.54492136,8.867615581,1.1,124
07-06-16,10.79,2882.77,286.3152,3.54,11.84,4,126200,28800,16.57317309,3.341035724,0.763,122
07-07-16,11.56,2884.66,256.94736,3.54,83.82,4,521000,33350,16.83450163,13.59224844,0.785,125
07-08-16,12.13,2886.04,189.63072,4.248,30.54,4,252500,30660,16.92278829,6.541670471,0.724,124
07-09-16,12.79,2887.66,221.94384,4.248,15.97,4,171700,49350,16.96516589,4.438774884,0.97,123
07-10-16,13.23,2888.54,150.49248,4.248,31.57,4,320800,29550,17.05698403,8.219207883,0.596,124
07-11-16,13.88,2889.7,404.01312,4.248,65.53,4,432400,9505,17.26180909,10.96940148,0.24,126
07-12-16,14.59,2890.95,274.4208,42.48,31.14,4,214600,45320,17.35009576,5.395639062,0.87,124
7/13/2016,15.57,2892.7,409.30896,84.96,23.75,4,163700,52070,17.41366216,4.064428747,1.22,122
7/14/2016,16.02,2893.5,233.95152,84.96,23.06,4,120100,43650,17.4736971,2.981130362,1.06,121
7/15/2016,16.51,2894.37,246.9504,84.96,24.33,4,12050,76570,17.53373203,0.303463206,0.523,119
7/16/2016,16.73,2894.75,156.55296,84.96,26.21,4,12090,58640,17.6008299,0.300008379,0.387,118
7/17/2016,16.98,2895.2,135.42624,50.976,28.07,4,4044,65440,17.67145923,0.108379789,0.117,117
7/18/2016,17.11,2895.43,89.15136,45.312,29.58,4,0,195800,17.74208856,0,0.373,117
7/19/2016,17.24,2895.66,72.15936,28.32,31.46,4,28510,53930,17.82684376,0.700748004,0.804,116
7/20/2016,17.31,2895.79,90.99216,65.4192,32.73,4,0,138200,17.9080675,0,0.0435,116
7/21/2016,17.21,2895.6,65.47584,99.12,34.3,4,90360,18130,18.0034171,2.220697492,0.526,118
7/22/2016,17.09,2895.4,63.60672,99.12,35.39,4,53650,78290,18.0987667,1.339696735,2.27,116
7/23/2016,16.98,2895.2,63.5784,99.12,36.51,4,12440,36370,18.19764776,0.293736219,0.125,116
7/24/2016,16.91,2895.08,64.1448,84.96,37.38,4,33330,64290,18.29652883,0.831769466,1.01,116
7/25/2016,16.87,2895,61.596,75.048,38.08,4,20940,114500,18.39894136,0.460896369,0.118,116
7/26/2016,16.84,2894.96,67.57152,73.632,38.75,4,4208,119700,18.5013539,0.052171331,0,116
7/27/2016,16.71,2894.72,33.50256,76.464,39.03,4,0,275400,18.5967035,0,0,116
7/28/2016,16.6,2894.52,44.00928,79.5792,40.04,4,140200,43740,18.70971043,3.262290537,1.12,118
7/29/2016,16.5,2894.35,46.4448,76.464,474.4,4,1461000,9691,20.1964579,34.2099061,0.25,127
7/30/2016,16.79,2894.87,105.0672,7.6464,119,4,109800,43200,20.54960457,2.354551397,1.07,123
7/31/2016,17.29,2895.75,183.71184,19.824,65.7,4,69730,62200,20.74030377,1.541290179,1.78,119
08-01-16,17.43,2896,84.3936,36.816,50.98,4,60930,97650,20.88156243,1.275785297,0.98,118
08-02-16,17.55,2896.22,81.64656,39.648,50.53,4,278200,52140,21.02988403,5.884666979,1.09,120
08-03-16,17.76,2896.58,107.4744,39.648,47.37,4,123400,63650,21.16407977,2.596257359,1.68,119
08-04-16,18.04,2897.08,133.33056,39.648,53.34,4,315100,80080,21.32299577,6.617973834,1.96,120
08-05-16,18.3,2897.54,138.71136,52.392,62.7,4,374900,46750,21.51369497,7.84483248,0.795,122
08-06-16,18.52,2897.93,131.03664,57.6312,58.98,4,310100,102400,21.6902683,6.383567572,1.94,121
08-07-16,18.74,2898.32,132.14112,55.84704,54.22,4,239100,25100,21.85271577,4.931841493,0.538,122
08-08-16,19.49,2899.66,305.96928,57.03648,52.23,4,98250,47850,22.00103737,1.976936862,1.36,120
08-09-16,19.94,2900.39,258.58992,109.1736,52.28,4,54370,12510,22.14935897,1.105758123,0.196,119
08-10-16,20.24,2900.83,196.6824,99.12,52.67,4,89510,107800,22.29768057,1.84378323,2.64,117
08-11-16,20.52,2901.25,178.21776,84.96,53.27,4,25010,82350,22.44600217,0.479964368,0.125,116
08-12-16,20.78,2901.64,165.9552,79.296,53.75,4,5033,94150,22.59432377,0.104342662,0.142,116
8/13/2016,20.9,2901.83,119.48208,76.464,54.16,4,131600,130000,22.74617684,2.588599145,2.25,116
8/14/2016,21.07,2902.08,133.30224,65.844,54.49,4,96780,132600,22.8980299,1.904900193,2.14,116
8/15/2016,21.16,2902.22,122.03088,89.208,54.55,4,0,237900,23.0463515,0,0.208,115
8/16/2016,21.2,2902.27,129.47904,116.6784,54.94,4,51540,62160,23.20173604,0.958029494,0.839,115
8/17/2016,21.23,2902.31,98.38368,87.792,55.02,4,62220,39980,23.35712057,1.186895505,0.651,116
8/18/2016,21.37,2902.52,124.94784,76.464,54.96,5.359,26080,46790,23.50897364,0.491773084,0.077,116
8/19/2016,21.28,2902.39,127.04352,154.344,54.78,54.2,41970,91690,23.50897364,0.829219051,1.29,116
8/20/2016,21.33,2902.47,109.00368,89.4912,54.6,53.67,5247,84990,23.50897364,0.104342662,0,116
8/21/2016,21.44,2902.62,97.9872,62.8704,54.14,51.6,0,219100,23.50897364,0,0,116
8/22/2016,21.53,2902.75,92.43648,61.7376,53.84,51.45,0,206800,23.50897364,0.0259341,0,116
8/23/2016,21.55,2902.79,80.88192,70.2336,53.63,52.51,5247,101900,23.50897364,0.104342662,0,116
8/24/2016,21.5,2902.72,96.0048,109.8816,53.3,52.88,5247,42010,23.50897364,0.054253161,0,116
8/25/2016,21.29,2902.41,73.66032,141.0336,52.58,50.05,0,218700,23.50897364,0.034780886,0,116
8/26/2016,21.07,2902.08,72.6408,144.432,52.34,52.38,52470,48970,23.50897364,1.032843143,0.519,117
8/27/2016,20.68,2901.5,58.42416,183.5136,51.76,50.99,10490,76580,23.50897364,0.234228991,0.581,116
8/28/2016,20.18,2900.75,61.42608,223.1616,51.19,50.45,5247,69860,23.50897364,0.069561772,0,116
8/29/2016,19.64,2899.93,48.59712,223.1616,50.54,49.39,5247,104600,23.50897364,0.104342662,0,116
8/30/2016,19.24,2899.22,93.99408,223.1616,49.93,49.03,15740,93050,23.50897364,0.326375784,0.371,116
8/31/2016,18.94,2898.68,40.44096,138.2016,104.2,111.2,666300,63090,23.50897364,12.65128779,1.44,121
09-01-16,18.65,2898.16,44.06592,138.2016,60.44,60.54,78700,70580,23.50897364,1.528083444,1.35,119
09-02-16,18.38,2897.68,51.48576,138.2016,52.31,51.05,5247,113500,23.50897364,0.121733099,0.228,118
09-03-16,18.19,2897.35,79.1544,138.2016,49.6,48.7,68210,146200,23.50897364,1.347580448,2.29,116
09-04-16,17.82,2896.7,19.9656,138.2016,48.64,48.59,26230,29860,23.50897364,0.470002517,0.0662,116
09-05-16,17.57,2896.25,56.95152,138.2016,47.9,47.53,31480,63070,23.50897364,0.625816405,0.964,116
09-06-16,17.29,2895.75,47.63424,138.2016,47.33,46.76,15740,64920,23.50897364,0.342270248,0.091,116
09-07-16,16.97,2895.18,34.74864,138.2016,46.85,47.96,157400,61730,23.50897364,2.994157471,1.24,117
09-08-16,16.26,2893.93,33.72912,262.8096,46.33,45.93,26230,60130,23.50897364,0.523936771,0.655,117
09-09-16,15.3,2892.22,50.6928,364.7616,45.84,46.41,89190,40020,23.50897364,1.671852797,1.01,117
09-10-16,14.28,2890.41,30.78384,363.3456,47.78,50.53,293800,55740,23.50897364,5.637120292,1.26,119
09-11-16,13.24,2888.55,20.27712,361.9296,45.58,44.49,5247,99520,23.50897364,0.086952217,0.57,117
09-12-16,12.2,2886.21,19.90896,359.0976,44.73,43.79,10490,92260,23.50897364,0.2291338,0.152,117
9/13/2016,11.19,2883.75,18.43632,345.504,43.9,41.03,0,248000,23.50897364,0,0.38,116
9/14/2016,10.43,2881.88,18.6912,266.916,43.66,43.89,73450,54180,23.50897364,1.382297263,1.3,116
9/15/2016,9.72,2880.14,11.95104,242.9856,43.23,44.61,204600,85480,23.50897364,3.908317871,1.61,117
9/16/2016,9.19,2878.82,11.1864,186.0624,42.83,43.27,83950,46210,23.50897364,1.62961816,1.17,117
9/17/2016,8.67,2877.5,11.328,179.2656,42.34,41.94,15740,51000,23.50897364,0.258358516,0.0851,117
9/18/2016,8.16,2876.1,13.76352,179.2656,41.85,41.89,52470,49380,23.50897364,1.032585233,1.11,117
9/19/2016,7.82,2875.16,13.50864,124.3248,41.32,41.26,78700,83840,23.50897364,1.521373749,1.71,116
9/20/2016,7.66,2874.68,34.91856,84.96,40.75,39.65,10490,105900,23.50897364,0.187114429,0.724,116
9/21/2016,7.47,2874.04,21.46656,84.96,40.24,39.51,20990,84120,23.50897364,0.371945143,0.0119,116
9/22/2016,7.3,2873.5,31.52016,84.96,39.65,38.86,36730,104800,23.50897364,0.664784074,0.834,116
9/23/2016,7.23,2873.27,7.73136,29.736,39.09,38.24,20990,94320,23.50897364,0.383939259,0.0601,116
9/24/2016,7.27,2873.41,18.6912,3.54,38.53,38.49,73450,77360,23.50897364,1.442460299,1.56,116
9/25/2016,7.38,2873.77,40.86576,3.54,37.92,37.23,26230,86290,23.50897364,0.483324327,0,117
9/26/2016,7.54,2874.27,54.99744,3.54,37.43,38.21,146900,79470,23.50897364,2.773019999,1.59,117
9/27/2016,7.68,2874.72,49.9848,3.54,36.63,33.89,0,236600,23.50897364,0,0.369,116
9/28/2016,7.81,2875.12,47.09616,3.54,36.1,33.75,0,202800,23.50897364,0,0.144,116
9/29/2016,7.93,2875.47,46.27488,3.54,86.67,93.99,650600,17760,23.50897364,12.35092151,0.354,122
9/30/2016,8.09,2875.91,57.03648,3.54,46.3,46.08,5247,24720,23.50897364,0.123787098,0.296,120
10-01-16,8.25,2876.35,57.0648,3.54,38.43,35.7,0,235800,23.50897364,0,0.37,118
10-02-16,8.36,2876.64,39.2232,3.54,35.94,33.05,0,249600,23.50897364,0,0.392,117
10-03-16,8.51,2877.06,54.71424,3.54,35.01,32.82,0,189500,23.50897364,0,0.292,117
10-04-16,8.63,2877.39,46.1616,5.664,34.4,31.98,0,208900,23.50897364,0,0,117
10-05-16,8.66,2877.47,31.09536,20.33376,33.99,32.03,0,170100,23.50897364,0,0,117
10-06-16,8.52,2877.08,40.66752,88.6416,33.56,34.61,0,168500,23.49837924,0,0,117
10-07-16,8.24,2876.31,25.17648,115.5456,33.11,74.05,0,178200,23.36771497,0,0,117
10-08-16,7.88,2875.33,9.17568,124.608,32.62,71,0,207200,23.24411364,0,0,117
10-09-16,7.57,2874.37,22.25952,123.9,32.16,72,0,206000,23.11344937,0,0,117
10-10-16,7.25,2873.33,20.90016,124.608,31.69,72,0,207000,22.9827851,0,0,117
10-11-16,6.94,2872.27,24.24192,125.4576,31.24,80,0,187000,22.82740057,0,0,117
10-12-16,6.79,2871.75,64.62624,112.7136,30.95,120,20440,59180,22.55547764,0.361257643,0.835,117
10/13/2016,6.68,2871.39,22.82592,55.7904,121.2,146,783500,80600,22.50250564,15.54067779,1.61,122
10/14/2016,6.73,2871.54,19.56912,4.248,48.4,119,10090,77530,22.28708617,0.196361691,0.825,119
10/15/2016,6.77,2871.7,20.532,4.248,35.72,126,0,203400,22.00456884,0,0.34,117
10/16/2016,6.83,2871.91,25.26144,4.248,31.96,103,0,201500,21.77855497,0,0.341,116
10/17/2016,6.86,2872.01,14.83968,4.248,30.7,96,0,167400,21.5737299,0,0.286,116
10/18/2016,6.83,2871.91,25.26144,4.248,30.08,99,0,186700,21.35831043,0,0.00116,116
10/19/2016,6.91,2872.16,11.07312,4.248,29.74,91,0,170500,21.16407977,0,0,116
10/20/2016,6.92,2872.2,9.23232,4.248,29.41,113,0,181000,20.90275123,0,0,116
10/21/2016,6.92,2872.22,7.3632,4.248,29.13,127,0,164100,20.5990451,0,0,116
10/22/2016,6.93,2872.25,8.32608,4.248,28.79,165,0,174500,20.17880057,0,0,116
10/23/2016,6.95,2872.31,11.15808,4.248,28.47,175,0,164200,19.72324137,0,0,116
10/24/2016,6.95,2872.33,7.3632,4.248,28.12,179,0,158200,19.25708776,0,0,116
10/25/2016,6.97,2872.37,9.26064,4.248,27.73,177,0,169200,18.7979971,0,0,116
10/26/2016,6.89,2872.12,15.77424,38.232,27.33,178,0,180100,18.3318435,0,0,116
10/27/2016,6.79,2871.75,15.77424,49.56,27.01,177,0,140900,17.86922136,0,0,116
10/28/2016,6.67,2871.35,37.01424,73.632,26.6,165,0,149400,17.44191389,0,0,116
10/29/2016,6.54,2870.81,34.692,77.88,26.25,165,0,121800,17.01460643,0,0,116
10/30/2016,6.36,2869.85,30.61392,86.376,25.78,169,0,149500,16.56964163,0,0,116
