date,storage,level,inflow,outflow,inflow_simulated,rain
2/12/2019,30.92,109.2,170,493,4.021,0
2/13/2019,30.88,109.16,170,493,2.658,0
2/14/2019,30.85,109.13,285,493,2.149,0
2/15/2019,30.81,109.09,170,493,1.912,0
2/16/2019,30.78,109.05,170,493,1.884,0
2/17/2019,30.74,109.01,170,493,1.787,0
2/18/2019,30.47,108.74,149,3048,1.648,0
2/19/2019,30.21,108.47,191,3087,2.026,0
2/20/2019,29.95,108.2,186,3082,1.619,0
2/21/2019,29.69,107.93,199,3076,1.59,0
2/22/2019,29.43,107.65,135,3070,1.427,0
2/23/2019,29.11,107.32,142,3624,1.464,0
2/24/2019,28.74,106.92,173,3759,1.316,0
2/25/2019,28.47,106.63,141,3753,1.337,0
2/26/2019,28.15,106.28,135,3747,1.188,0
2/27/2019,27.82,105.93,144,3737,1.294,0
2/28/2019,27.5,105.57,103,3731,1.274,0
3/1/2019,27.18,105.21,99,3727,1.184,0
3/2/2019,26.86,104.85,130,3721,1.183,0
3/3/2019,26.53,104.48,85,3715,1.691,0.177323781
3/4/2019,26.19,104.09,68,3902,1.239,0
3/5/2019,25.85,103.7,138,3898,1.398,0.517343476
3/6/2019,25.52,103.31,154,3892,1.134,0
3/7/2019,25.18,102.91,71,3886,1.057,0
3/8/2019,24.87,102.54,133,3583,1.053,0
3/9/2019,24.64,102.27,133,3617,0.915,0
3/10/2019,24.61,102.23,113,375,0.9896,0
3/11/2019,24.58,102.19,113,375,1.338,0.080188639
3/12/2019,24.54,102.15,113,375,0.9987,0
3/13/2019,24.52,102.12,210,375,0.7779,0
3/14/2019,24.49,102.09,210,375,0.9506,0
3/15/2019,24.46,102.05,113,375,0.9249,0
3/16/2019,24.43,102.01,113,375,0.7556,0
3/17/2019,24.39,101.97,128,375,0.7166,0
3/18/2019,24.36,101.93,219,374,0.784,0
3/19/2019,24.33,101.89,129,374,0.7511,0
3/20/2019,24.3,101.85,129,374,1.166,0
3/21/2019,23.99,101.48,77,3432,1.102,1.924512386
3/22/2019,23.68,101.09,81,3624,1.11,0
3/23/2019,23.34,100.67,122,3873,0.8174,0
3/24/2019,23.01,100.25,141,3871,0.6641,0
3/25/2019,22.67,99.82,86,3867,0.6926,0
3/26/2019,22.34,99.39,139,3864,0.7465,0
3/27/2019,22,98.95,60,3863,0.7942,0
3/28/2019,21.66,98.5,58,3861,0.7963,0
3/29/2019,21.32,98.05,57,3860,0.7286,0
3/30/2019,20.98,97.59,61,3859,0.7944,0
3/31/2019,20.64,97.13,70,3857,1.044,2.058942616
4/1/2019,20.31,96.66,59,3856,0.7891,0
4/2/2019,19.97,96.19,128,3855,0.7134,0.147779085
4/3/2019,19.63,95.71,104,3853,1.291,0.60136921
4/4/2019,19.29,95.22,62,3852,0.764,0
4/5/2019,18.96,94.73,113,3848,0.7412,0
4/6/2019,18.62,94.23,75,3843,0.6626,0
4/7/2019,18.28,93.73,129,3842,0.6578,0
4/8/2019,17.95,93.22,97,3840,0.7045,0
4/9/2019,17.61,92.7,81,3839,1.046,3.056313889
4/10/2019,17.58,92.65,102,332,0.9307,1.269167095
4/11/2019,17.55,92.6,102,332,0.6272,1.63934959
4/12/2019,17.52,92.55,101,331,1.32,8.110350229
4/13/2019,17.48,92.5,101,331,0.9487,0
4/14/2019,17.45,92.45,101,331,0.9761,0
4/15/2019,17.43,92.41,175,331,0.8759,0
4/16/2019,17.4,92.37,175,331,0.7486,0
4/17/2019,17.37,92.32,101,331,0.7441,0
4/18/2019,17.34,92.27,101,331,1.492,11.5678306
4/19/2019,17.31,92.23,181,330,1.384,14.04526582
4/20/2019,17.29,92.19,181,330,6.867,4.654531044
4/21/2019,17.21,92.07,118,1390,16.42,5.152722762
4/22/2019,17.09,91.88,152,1390,5.998,0
4/23/2019,16.9,91.58,152,2170,6.757,1.563540767
4/24/2019,16.96,91.68,169,3628,4.543,7.493378473
4/25/2019,16.28,90.56,108,3622,3.254,0
4/26/2019,15.96,90.04,116,3615,3.055,0
4/27/2019,15.63,89.48,154,3831,2.875,0.24561708
4/28/2019,15.3,88.91,103,3823,3.104,1.738545589
4/29/2019,14.98,88.35,109,3672,3.029,0
4/30/2019,14.66,87.79,151,3674,3.248,13.03654936
5/1/2019,14.35,87.22,147,3669,3.121,15.16329066
5/2/2019,14.03,86.64,153,3661,2.328,0
5/3/2019,13.72,86.05,122,3021,2.141,0
5/4/2019,13.4,85.45,151,3021,2.152,0
5/5/2019,13.09,84.84,156,3021,1.835,0
5/6/2019,12.77,84.21,107,3021,2.363,0.02923584
5/7/2019,12.51,83.68,133,2415,1.903,10.49377621
5/8/2019,12.3,83.26,164,2116,2.101,2.016141971
5/9/2019,12.02,82.69,154,2911,2.268,7.619954879
5/10/2019,11.83,82.28,136,1971,1.712,0
5/11/2019,11.8,82.22,143,50,1.701,0
5/12/2019,11.77,82.16,143,50,3.243,6.775354082
5/13/2019,11.74,82.1,143,50,2.576,4.651460003
5/14/2019,11.8,82.22,143,50,2.316,2.805654157
5/15/2019,11.69,82,197,50,2.252,0
5/16/2019,11.67,81.94,149,50,18.58,3.040593584
5/17/2019,11.64,81.88,142,50,5.268,7.259221519
5/18/2019,11.61,81.82,142,50,3.659,9.697329999
5/19/2019,11.58,81.76,141,50,3.058,0.397773211
5/20/2019,11.56,81.7,141,50,2.786,0.208087571
5/21/2019,11.53,81.65,195,50,2.827,1.042356815
5/22/2019,11.51,81.59,140,50,3.19,1.731463194
5/23/2019,11.48,81.53,139,50,3.558,2.085520208
5/24/2019,11.45,81.47,139,50,18.17,7.266314149
5/25/2019,11.43,81.42,193,50,24.08,13.04925582
5/26/2019,11.4,81.37,193,50,8.447,8.710951433
5/27/2019,11.38,81.31,138,50,19.17,2.421000592
5/28/2019,11.35,81.25,137,50,7.485,0
5/29/2019,11.32,81.2,191,50,25.26,6.180005292
5/30/2019,11.3,81.14,137,50,10.75,0.02355149
5/31/2019,11.27,81.08,136,50,6.37,14.65434434
6/1/2019,11.25,81.03,190,50,4.97,19.39081359
6/2/2019,11.22,80.97,122,345,4.225,0.098768167
6/3/2019,11.19,80.91,121,344,3.803,2.98616337
6/4/2019,11.17,80.85,120,343,2.997,0.196752787
6/5/2019,11.14,80.79,120,343,3.052,0.041614667
6/6/2019,11.11,80.73,119,342,99,30.31874208
6/7/2019,11.08,80.67,119,342,25.02,1.69897849
6/8/2019,11.06,80.62,170,342,9.538,0.823644768
6/9/2019,11.04,80.56,117,340,5.763,0.051689785
6/10/2019,11.01,80.5,117,340,5.5,1.597115132
6/11/2019,10.98,80.44,116,339,90.05,6.685239436
6/12/2019,10.95,80.38,116,339,35.81,12.32749439
6/13/2019,10.93,80.32,115,338,32.25,11.03636175
6/14/2019,10.9,80.26,114,337,21.24,14.64317694
6/15/2019,10.87,80.2,113,336,42.36,6.036035637
6/16/2019,10.85,80.14,112,335,15.5,0.495977392
6/17/2019,10.82,80.08,111,334,10.58,0
6/18/2019,10.8,80.03,156,332,9.083,0
6/19/2019,10.78,79.99,206,331,8.802,1.789053757
6/20/2019,10.76,79.95,204,325,9.153,1.73968601
6/21/2019,10.74,79.9,153,325,9.55,1.202086881
6/22/2019,10.72,79.86,203,324,90.76,8.760467094
6/23/2019,10.71,79.82,203,324,28.78,4.224570518
6/24/2019,10.69,79.79,253,324,24.61,5.736056067
6/25/2019,10.68,79.76,253,324,16.25,0.888933013
6/26/2019,10.67,79.74,303,324,18.7,4.653361318
6/27/2019,10.66,79.72,303,324,15.04,0.999525428
6/28/2019,10.68,79.77,655,324,15.1,1.430634081
6/29/2019,10.73,79.88,956,324,15.34,1.112736866
6/30/2019,10.78,79.98,907,324,15.73,4.285850742
7/1/2019,10.81,80.05,771,324,16.08,2.984174988
7/2/2019,10.83,80.1,669,332,16.19,2.541158297
7/3/2019,10.85,80.15,659,333,19.42,10.44711978
7/4/2019,10.87,80.2,662,335,24.58,6.608100418
7/5/2019,10.96,80.4,1441,337,60.36,9.806156402
7/6/2019,11.12,80.75,2222,341,498.1,22.33185838
7/7/2019,11.49,81.55,4651,346,228,16.88307808
7/8/2019,12.49,83.65,12039,356,82.26,9.315421288
7/9/2019,13.09,84.85,7407,365,61.93,3.751634312
7/10/2019,13.74,86.1,7985,374,204.6,11.50856826
7/11/2019,14.28,87.1,6698,384,101.5,6.756977832
7/12/2019,14.98,88.35,8546,390,51.26,2.544162359
7/13/2019,15.47,89.2,6127,395,39.14,1.561943051
7/14/2019,15.85,89.85,4902,399,35,2.084759797
7/15/2019,16.12,90.3,3608,401,57.12,4.04661255
7/16/2019,16.33,90.65,2942,403,39.76,3.482042635
7/17/2019,16.48,90.9,2578,405,37.72,6.538341423
7/18/2019,16.47,90.88,2546,2595,55.72,4.259086896
7/19/2019,16.38,90.73,1949,2908,76.84,2.618078385
7/20/2019,15.95,90.03,995,5810,247.1,8.635321892
7/21/2019,15.31,88.93,336,7721,243.3,8.237535781
7/22/2019,14.85,88.12,641,5906,246,8.92388134
7/23/2019,14.64,87.75,3703,6019,355.9,12.86196546
7/24/2019,14.72,87.9,7047,6011,130.1,3.219004475
7/25/2019,14.98,88.35,9066,6039,91.01,4.656089358
7/26/2019,15.01,88.4,7220,6812,238.2,7.854253615
7/27/2019,14.84,88.1,5068,6968,107.4,1.906389406
7/28/2019,14.61,87.7,4921,7425,73.64,0.976064209
7/29/2019,14.3,87.13,4352,7927,64.57,1.421049307
7/30/2019,13.8,86.2,3200,8931,67.24,2.702725554
7/31/2019,13.22,85.1,3394,9994,62.83,2.856557315
8/1/2019,12.92,84.5,6511,9972,62.67,0.213035783
8/2/2019,12.61,83.9,6512,9933,62.85,1.882770874
8/3/2019,12.39,83.45,5104,7589,63.33,7.340160295
8/4/2019,12.27,83.2,4782,8332,63.86,20.69090339
8/5/2019,12.22,83.1,5654,6149,165.7,14.61719516
8/6/2019,12.76,84.2,12655,6296,230.1,33.31723968
8/7/2019,14.17,86.9,22719,6330,1282,65.1773384
8/8/2019,16.54,91,30774,3276,2746,82.00236938
8/9/2019,16.51,97.5,51152,424,3529,97.60963472
8/10/2019,25.84,108.5,108555,491,2412,75.24398164
8/11/2019,37.08,118.75,187721,57423,1351,27.37026803
8/12/2019,41.63,122.3,204200,151365,562.9,3.131247491
8/13/2019,47.93,123.7,90318,68210,314.1,4.472585252
8/14/2019,48.48,124.1,38844,32278,175.8,2.676639958
8/15/2019,49.45,124.8,18768,7254,194.7,11.7203911
8/16/2019,49.45,124.8,18500,18293,123.9,2.003673259
8/17/2019,49.45,124.8,21954,21746,188.2,18.03362101
8/18/2019,49.31,124.7,23489,24895,122,3.591861133
8/19/2019,49.45,124.8,17279,15454,286.7,4.28606765
8/20/2019,49.45,124.8,8543,8349,418.8,13.57430222
8/21/2019,49.45,124.8,8543,8349,225.1,8.136413932
8/22/2019,49.45,124.8,8443,8250,141.7,6.837584265
8/23/2019,49.45,124.8,8443,8250,123.2,1.026025864
8/24/2019,49.45,124.8,8493,8151,141.7,6.490479887
8/25/2019,49.45,124.8,8342,8151,117.7,2.70984235
8/26/2019,49.45,124.8,8105,7651,136.4,1.785032221
8/27/2019,49.45,124.8,8193,8001,204.8,12.07901381
8/28/2019,49.45,124.8,8840,8649,136.8,4.805299245
8/29/2019,49.45,124.8,8840,8649,122,2.861394115
8/30/2019,49.45,124.8,8740,8549,125.7,3.318319569
8/31/2019,49.45,124.8,8740,8549,128.9,1.532126159
9/1/2019,49.45,124.8,8776,8599,119.9,6.180343606
9/2/2019,49.45,124.8,8808,8599,200.1,9.177665446
9/3/2019,49.45,124.8,8808,8599,142.1,4.175968858
9/4/2019,49.45,124.8,12285,12076,242.9,12.6400656
9/5/2019,49.45,124.8,18018,17809,364.4,35.35554159
9/6/2019,49.45,124.8,44727,44518,253.4,12.36634322
9/7/2019,49.45,124.8,55774,55570,289.5,6.789764275
9/8/2019,49.45,124.8,41964,41755,242.4,13.14166592
9/9/2019,49.45,124.8,45648,45439,287.9,16.82703223
9/10/2019,49.45,124.8,45648,45439,178.8,2.461472845
9/11/2019,49.45,124.8,41400,41191,145.2,6.380140362
9/12/2019,49.45,124.8,20574,20365,183.7,1.556597034
9/13/2019,49.45,124.8,14434,14225,143.2,2.445703255
9/14/2019,49.45,124.8,14434,14225,134.9,0.730950482
9/15/2019,49.45,124.8,14434,14225,132,2.440471554
9/16/2019,49.45,124.8,14334,14125,130.7,0.459346006
9/17/2019,49.45,124.8,9269,9060,130.4,1.120705952
9/18/2019,49.45,124.8,8808,8599,129.9,5.823992738
9/19/2019,49.45,124.8,8808,8599,129.9,0.068333597
9/20/2019,49.45,124.8,8858,8649,128.7,0.955211106
9/21/2019,49.45,124.8,8908,8699,127.8,3.396303962
9/22/2019,49.45,124.8,8908,8699,126.3,0.427603513
9/23/2019,49.45,124.8,8858,8649,145,25.54187008
9/24/2019,49.45,124.8,8808,8599,264.4,20.80785447
9/25/2019,49.45,124.8,11809,11599,156.4,7.81350406
9/26/2019,49.45,124.8,13437,13229,176.4,8.39253741
9/27/2019,49.45,124.8,11471,11263,137,0.511508074
9/28/2019,49.45,124.8,8708,8500,127.7,3.113417121
9/29/2019,49.45,124.8,8708,8500,123.9,0.320439989
9/30/2019,49.45,124.8,6866,6658,121.9,0.354900628
10/1/2019,49.45,124.8,6866,6658,120.1,0
10/2/2019,49.45,124.8,5172,4816,119.8,14.07825841
10/3/2019,49.45,124.8,5172,4915,117.5,9.109053557
10/4/2019,49.45,124.8,4675,4417,130.6,0.300459556
10/5/2019,49.45,124.8,3832,3575,180.1,5.560036798
10/6/2019,49.45,124.8,3832,3575,129.4,5.273175516
10/7/2019,49.45,124.8,3089,2832,118,4.689566684
10/8/2019,49.45,124.8,3063,2807,150.9,13.66241441
10/9/2019,49.45,124.8,5483,5227,121,4.950409636
10/10/2019,49.45,124.8,7903,7647,118.5,0.46889567
10/11/2019,49.45,124.8,5483,5227,118.9,5.423337438
10/12/2019,49.45,124.8,3063,2807,112.1,5.047570288
10/13/2019,49.45,124.8,4349,4093,113.8,1.435996138
10/14/2019,49.45,124.8,4623,4367,212.2,17.63568791
10/15/2019,49.45,124.8,4623,4367,131,0.726981208
10/16/2019,49.45,124.8,8253,7997,262.8,32.6118778
10/17/2019,49.45,124.8,24660,24404,171.4,4.921902113
10/18/2019,49.45,124.8,16481,16225,329.2,8.094548136
10/19/2019,49.45,124.8,8556,8300,187.1,11.62016149
10/20/2019,49.45,124.8,8556,8300,153.3,6.3236278
10/21/2019,49.45,124.8,8307,8051,531.2,13.53850108
10/22/2019,49.45,124.8,7527,7271,226,39.11403763
10/23/2019,49.45,124.8,19416,19160,150.6,5.518351535
10/24/2019,49.45,124.8,24024,23768,226,7.374218887
10/25/2019,49.45,124.8,10431,10175,163.9,10.24266871
10/26/2019,49.45,124.8,6747,6491,178,12.80961315
10/27/2019,49.45,124.8,10382,10125,138.6,3.768566078
10/28/2019,49.45,124.8,14066,13809,120.9,5.643921601
10/29/2019,49.45,124.8,14066,13809,115.6,0.973490663
10/30/2019,49.45,124.8,9487,9229,114,6.058478356
10/31/2019,49.45,124.8,8062,7806,149.1,3.63931639
11/1/2019,49.45,124.8,7816,7560,120.7,5.328350269
11/2/2019,49.45,124.8,7768,7560,114.3,0
11/3/2019,49.45,124.8,7768,7560,113.4,0.186268638
11/4/2019,49.45,124.8,7818,7610,111.7,0.029019853
11/5/2019,49.45,124.8,7868,7660,110,0
11/6/2019,49.45,124.8,7868,7660,108.9,0.158872023
11/7/2019,49.45,124.8,6026,5818,108.6,7.751462519
11/8/2019,49.45,124.8,6026,5818,107.5,2.403943592
11/9/2019,49.45,124.8,5976,5768,122,28.08150175
11/10/2019,49.45,124.8,10766,10558,111.5,0.486264409
11/11/2019,49.45,124.8,10766,10558,110.9,0.880060906
11/12/2019,,,,,107.4,0
11/13/2019,49.45,124.8,5926,5718,104.2,0
11/14/2019,49.45,124.8,5976,5768,102.7,0
11/15/2019,49.45,124.8,6026,5818,101.4,0.559164365
11/16/2019,49.45,124.8,6026,5818,100.6,0.97351206
11/17/2019,49.45,124.8,5976,5768,99.42,0.997664974
11/18/2019,49.45,124.8,5926,5718,97.81,0
11/19/2019,49.45,124.8,5926,5718,96.73,0
11/20/2019,49.41,124.77,4597,4873,95.07,0
11/21/2019,49.31,124.7,3951,4873,94.09,1.279081725
11/22/2019,49.19,124.61,3628,4873,92.39,0
11/23/2019,49.05,124.51,3467,4873,90.94,0.102733779
11/24/2019,48.88,124.39,3143,4872,89.42,0
11/25/2019,48.74,124.29,3466,4872,87.98,0
11/26/2019,48.54,124.15,2820,4872,86.41,0
11/27/2019,48.36,124.02,2981,4872,85.3,0.051103907
11/28/2019,48.23,123.92,3446,4829,83.5,0
11/29/2019,48.09,123.82,3437,4815,81.95,0
11/30/2019,47.94,123.71,3279,4815,80.37,0.163353898
12/1/2019,47.8,123.61,3422,4815,79,0.260355618
12/2/2019,47.69,123.53,3754,4815,132.2,18.0849257
12/3/2019,47.64,123.49,2337,4803,88.38,2.927640565
12/4/2019,47.64,123.49,4969,4765,78.55,0
12/5/2019,47.61,123.47,4653,4765,74.74,0
12/6/2019,47.53,123.41,4019,4764,72.43,0
12/7/2019,47.38,123.3,3228,4764,70.65,0
12/8/2019,47.24,123.2,3387,4764,69.06,0
12/9/2019,47.11,123.1,3387,4764,67.3,0
12/10/2019,46.94,122.98,3065,4752,66.08,0
12/11/2019,46.77,122.85,2900,4713,64.42,0
12/12/2019,46.59,122.72,2900,4712,63.19,0
12/13/2019,46.42,122.59,2900,4712,61.74,0
12/14/2019,46.25,122.46,2888,4701,60.43,0
12/15/2019,46.11,122.36,3318,4666,59.35,0.62857433
12/16/2019,46.01,122.28,3627,4666,57.6,0
12/17/2019,45.86,122.17,3163,4666,56.36,0
12/18/2019,45.73,122.07,3318,4666,55.12,0
12/19/2019,45.61,121.98,3469,4656,53.9,0
12/20/2019,45.5,121.9,3235,4268,52.62,0
12/21/2019,45.41,121.83,3237,4119,51.43,0
12/22/2019,40.93,121.77,3388,4118,50.22,0
12/23/2019,40.86,121.72,3540,4118,48.93,0
12/24/2019,45.17,121.7,3237,4118,47.87,0
12/25/2019,45.11,121.6,3049,3627,46.7,0
12/26/2019,45.04,121.6,3049,3627,45.64,0
12/27/2019,44.98,121.5,3049,3627,44.43,0
12/28/2019,45.02,121.5,2043,1408,43.36,0.725385487
12/29/2019,45.07,121.6,1994,1208,42.08,0
12/30/2019,45.12,121.6,1994,1208,41.29,0
12/31/2019,45.16,121.6,1843,1208,40.26,0
1/1/2020,45.16,121.64,1388,1208,39.18,0
1/2/2020,45.16,121.64,1404,1208,38.63,0
1/3/2020,45.13,121.62,1101,1208,37.71,0
1/4/2020,45.08,121.58,798,1208,36.35,0
1/5/2020,45.03,121.54,798,1208,35.44,0
1/6/2020,44.96,121.49,636,1198,34.57,0
1/7/2020,44.9,121.44,606,1168,33.66,0
1/8/2020,44.82,121.38,454,1167,32.85,0
1/9/2020,44.74,121.32,454,1167,31.98,0
1/10/2020,44.66,121.26,454,1167,31.18,0
1/11/2020,44.6,121.21,605,1167,30.32,0
1/12/2020,44.53,121.16,605,1167,29.48,0
1/13/2020,44.45,121.1,454,1167,28.73,0
1/14/2020,44.29,120.97,372,2137,28.1,0
1/15/2020,43.9,120.67,285,4538,27.22,0
1/16/2020,43.52,120.37,274,4527,26.59,0
1/17/2020,43.14,120.08,430,4550,25.97,0
1/18/2020,42.78,119.79,418,4473,25.32,0
1/19/2020,42.43,119.51,328,4213,24.63,0
1/20/2020,42.1,119.25,344,3940,23.9,0
1/21/2020,41.79,119,332,3781,23.37,0
1/22/2020,41.51,118.77,617,3708,22.7,0
1/23/2020,41.24,118.55,750,3700,22.07,0
1/24/2020,40.95,118.31,648,3881,21.51,0
1/25/2020,40.65,118.07,641,3874,20.99,0
1/26/2020,40.35,117.82,531,3851,20.34,0
1/27/2020,40.06,117.58,682,3843,19.65,0
1/28/2020,39.78,117.34,554,3715,17.74,0
1/29/2020,39.5,117.11,686,3708,15.87,0
1/30/2020,39.22,116.87,567,3690,15.22,0
1/31/2020,38.92,116.62,456,3682,14.38,0
2/1/2020,38.64,116.38,585,3676,12.93,0
2/2/2020,38.48,116.24,524,2259,8.314,0
2/3/2020,38.43,116.2,476,857,7.444,0
2/4/2020,38.39,116.16,476,857,6.534,0
2/5/2020,38.35,116.13,612,857,5.264,0
2/6/2020,38.32,116.1,612,857,4.487,0
2/7/2020,38.27,116.06,476,857,4.314,0
2/8/2020,38.22,116.02,476,857,4.382,0
2/9/2020,38.18,115.98,472,847,4.034,0
2/10/2020,38.14,115.95,597,836,3.853,0
2/11/2020,38.11,115.92,597,836,3.136,0
2/12/2020,38.06,115.88,464,836,3.321,0
2/13/2020,38.02,115.84,464,836,3.392,0
2/14/2020,37.76,115.62,434,3188,2.228,0
2/15/2020,37.49,115.38,610,3628,2.5,0
2/16/2020,37.21,115.14,599,3617,2.703,0
2/17/2020,36.94,114.9,616,3607,2.661,0
2/18/2020,36.67,114.66,460,3410,2.907,0
2/19/2020,36.41,114.42,450,3400,2.89,0
2/20/2020,36.14,114.18,439,3389,2.618,0
2/21/2020,35.87,113.94,447,3379,2.451,0
2/22/2020,35.61,113.7,486,3368,1.979,0
2/23/2020,35.34,113.45,352,3360,2.135,0
2/24/2020,35.05,113.19,217,3352,1.935,0
2/25/2020,34.77,112.93,227,3342,1.712,0
2/26/2020,34.39,112.57,314,4610,1.469,0
2/27/2020,33.89,112.1,217,5871,1.625,0
2/28/2020,33.38,111.62,166,5838,1.619,0
2/29/2020,33.07,111.32,248,3721,2.116,0.742066145
3/1/2020,32.79,111.05,172,3283,2.265,0.896881854
3/2/2020,32.72,110.98,631,1326,1.709,4.008976294
3/3/2020,32.74,111,912,524,1.475,3.008151171
3/4/2020,32.74,111,684,531,1.43,0.196490036
3/5/2020,32.7,110.96,205,524,1.874,0
3/6/2020,32.65,110.91,80,516,1.449,0
3/7/2020,32.59,110.86,80,516,1.201,0
3/8/2020,32.54,110.81,80,516,1.342,0
3/9/2020,32.48,110.75,162,716,1.355,0
3/10/2020,32.42,110.69,161,715,1.67,0
3/11/2020,32.36,110.63,161,715,1.353,0
3/12/2020,32.3,110.57,161,715,1.199,0
3/13/2020,32.25,110.52,279,715,1.321,0
3/14/2020,32.19,110.46,154,708,1.179,0
3/15/2020,32,110.28,214,2181,0.9594,0
3/16/2020,31.72,110,315,3460,0.9671,0
3/17/2020,31.41,109.69,248,3652,1.674,0
3/18/2020,31.08,109.36,197,3831,1.13,0
3/19/2020,30.77,109.04,304,3823,1.106,0
3/20/2020,30.44,108.71,261,3818,1.303,0.257670136
3/21/2020,30.12,108.38,261,3807,1.65,0.865203873
3/22/2020,29.8,108.04,143,3801,1.138,0
3/23/2020,29.46,107.69,106,3796,1.019,0.425902843
3/24/2020,29.13,107.34,106,3785,1.5,0.97288349
3/25/2020,28.81,107,209,3779,1.132,2.872207246
3/26/2020,28.49,106.65,183,3773,1.68,0.78904891
3/27/2020,28.16,106.3,172,3762,1.137,0
3/28/2020,27.82,105.93,115,3902,1.102,0
3/29/2020,27.48,105.55,81,3896,0.97,0
3/30/2020,27.17,105.2,164,3666,1.034,0
3/31/2020,26.86,104.86,111,3475,0.9923,0
4/1/2020,26.56,104.51,90,3507,0.8893,0
4/2/2020,26.42,104.35,159,1593,0.8949,0
4/3/2020,26.37,104.3,129,444,0.8677,0
4/4/2020,26.3,104.22,44,664,0.8926,0
4/5/2020,26.23,104.14,94,714,0.7695,0
4/6/2020,26.16,104.06,94,714,2.227,4.727515874
4/7/2020,26.09,103.98,93,710,37.74,11.99260497
4/8/2020,26.02,103.9,103,708,9.516,1.164389849
4/9/2020,25.96,103.83,202,708,5.754,5.800902724
4/10/2020,25.95,103.81,698,708,15.35,9.064927265
4/11/2020,25.94,103.8,796,707,6.241,2.233600823
4/12/2020,25.93,103.79,796,707,4.555,0
4/13/2020,25.89,103.75,498,707,3.571,0
4/14/2020,25.83,103.68,201,707,3.144,0
4/15/2020,25.77,103.61,201,707,2.939,0
4/16/2020,25.59,103.39,288,2281,3.154,0
4/17/2020,25.25,103,178,3856,3.078,0
4/18/2020,24.92,102.6,169,3851,2.406,0.174792577
4/19/2020,24.58,102.19,128,3897,3.53,2.117387923
4/20/2020,24.22,101.76,137,4045,3.54,0
4/21/2020,23.84,101.29,111,4352,2.658,0
4/22/2020,23.48,100.84,135,4152,2.493,0.202702165
4/23/2020,23.11,100.38,107,4149,2.795,5.094876365
4/24/2020,22.75,99.92,118,4143,2.932,14.67122693
4/25/2020,22.38,99.45,108,4137,2.478,0.692016973
4/26/2020,22.02,98.98,109,4134,2.17,3.250041922
4/27/2020,21.66,98.5,119,4131,4.967,5.413561281
4/28/2020,21.3,98.02,116,4128,3.246,1.05254273
4/29/2020,20.94,97.54,216,4126,3.343,8.075203409
4/30/2020,20.7,97.2,158,2875,3.024,0.29030927
5/1/2020,20.55,97,186,1698,2.983,0
5/2/2020,20.44,96.85,640,1698,2.694,5.951605243
5/3/2020,20.38,96.77,247,727,5.136,9.683141922
5/4/2020,20.37,96.75,343,327,3.352,3.768225673
5/5/2020,20.36,96.73,343,327,2.943,0.577555145
5/6/2020,20.33,96.7,260,327,2.732,3.175301991
5/7/2020,20.31,96.66,178,327,4.449,0.099551795
5/8/2020,20.28,96.62,178,327,13.82,11.66194886
5/9/2020,20.25,96.58,177,326,4.91,0.953781659
5/10/2020,20.21,96.53,94,326,3.776,0
5/11/2020,20.18,96.48,94,326,3.472,0
5/12/2020,20.13,96.42,124,438,2.471,1.117168903
5/13/2020,20.09,96.36,124,438,2.771,0.852059603
5/14/2020,20.01,96.25,119,764,2.321,8.681722045
5/15/2020,19.95,96.16,118,763,2.619,10.00094265
5/16/2020,19.61,95.67,118,3917,2.528,15.09564703
5/17/2020,19.26,95.18,139,3913,1.912,0.958737373
5/18/2020,19,94.8,1057,3906,172.6,20.92826307
5/19/2020,18.73,94.4,512,3481,40.31,2.101012543
5/20/2020,18.46,94,511,3480,18.47,0.766815311
5/21/2020,18.21,93.62,645,3381,7.882,0
5/22/2020,17.98,93.26,666,3250,4.407,1.280181361
5/23/2020,17.73,92.88,534,3247,3.666,2.846417998
5/24/2020,17.48,92.5,581,3243,2.573,2.194595759
5/25/2020,17.32,92.25,720,2418,3.659,13.2727018
5/26/2020,17.29,92.19,902,1191,20.93,7.351908768
5/27/2020,17.21,92.07,456,1190,6.244,6.162622799
5/28/2020,17.13,91.95,463,1188,3.739,6.917403489
5/29/2020,17.11,91.92,735,800,10.08,2.18952848
5/30/2020,17.13,91.94,709,414,101,21.09970311
5/31/2020,17.13,91.95,637,414,26.03,2.663267174
6/1/2020,17.16,92,925,414,10.92,0.55986997
6/2/2020,17.2,92.05,911,415,6.119,1.548447381
6/3/2020,17.22,92.09,837,415,8.042,7.521240024
6/4/2020,17.24,92.12,763,415,5.883,15.86746937
6/5/2020,17.25,92.14,689,415,4.351,3.305144317
6/6/2020,17.27,92.16,689,415,3.86,1.206203278
6/7/2020,17.29,92.2,837,365,56.45,9.234204163
6/8/2020,17.36,92.3,1282,366,15.53,8.564985566
6/9/2020,17.42,92.4,1693,777,7.664,2.743541688
6/10/2020,17.45,92.45,1571,1075,5.975,2.486894668
6/11/2020,17.52,92.55,1943,1077,12.2,6.865647193
6/12/2020,17.57,92.63,1799,1081,6.49,4.454309256
6/13/2020,17.57,92.64,1282,1083,5.809,0.759346581
6/14/2020,17.59,92.66,1357,1084,72.11,11.62452476
6/15/2020,17.6,92.68,1358,1085,96.08,3.766442169
6/16/2020,17.61,92.69,1284,1085,35.64,3.946997253
6/17/2020,17.72,92.87,1877,418,17.47,4.848995928
6/18/2020,17.94,93.2,3026,419,67.01,14.34054513
