Date,inflow,precipitation,evaporation,sim_inflow,outflow_harangi,outflow_hemavathi
9/19/2019,481.7,5174,35060,249.44256,33.984,135.936
9/20/2019,474.1,51660,37990,250.85856,28.32,135.936
9/21/2019,469.6,175600,41520,252.27456,33.984,135.936
9/22/2019,465.4,20870,62710,252.27456,36.2496,135.936
9/23/2019,1048,1328000,76100,250.85856,41.9136,135.936
9/24/2019,1246,1082000,41970,249.44256,41.9136,130.272
9/25/2019,884.6,405000,68780,334.43088,46.1616,121.776
9/26/2019,934.8,436000,29100,380.53584,47.5776,118.944
9/27/2019,716,25950,44520,324.85872,50.4096,124.608
9/28/2019,1059,160900,66840,246.61056,41.9136,130.272
9/29/2019,707.1,15570,58680,246.61056,41.9136,133.104
9/30/2019,576.8,20760,47430,194.44512,41.9136,133.104
10/1/2019,531.3,0,162100,194.44512,41.9136,133.104
10/2/2019,639.7,734000,56550,146.47104,41.9136,124.608
10/3/2019,634.5,473700,76740,146.47104,41.9136,113.28
10/4/2019,565.3,15540,53240,132.396,41.9136,130.272
10/5/2019,516.8,290000,86560,108.52224,41.9136,133.104
10/6/2019,509.1,263400,61760,108.52224,41.9136,133.104
10/7/2019,500.4,213000,54550,87.48048,0.8496,135.936
10/8/2019,616.4,616600,79420,86.74416,0.8496,128.148
10/9/2019,558.6,239800,42270,155.27856,0.8496,161.424
10/10/2019,528.4,25250,58520,223.81296,0.8496,133.104
10/11/2019,518.4,279700,36250,155.27856,0.8496,133.104
10/12/2019,507.2,259000,52930,86.74416,11.4696,133.104
10/13/2019,496.7,72490,55710,123.16368,38.5152,133.104
10/14/2019,871.3,911200,72170,130.92336,20.6736,133.104
10/15/2019,635.3,36240,84120,130.92336,22.0896,131.688
10/16/2019,1865,1688000,90660,233.72496,22.0896,121.776
10/17/2019,923.6,253700,38880,698.3712,24.9216,111.864
10/18/2019,765.5,419500,41160,466.74192,16.4256,113.28
10/19/2019,752.7,600700,63680,242.30592,15.0096,121.776
10/20/2019,656.8,326300,24240,242.30592,15.0096,121.776
10/21/2019,959,699200,45810,235.25424,19.824,121.776
10/22/2019,1823,2034000,48350,213.16464,35.4,117.528
10/23/2019,1058,286000,65310,549.86112,46.728,152.928
10/24/2019,819.9,384800,76220,680.35968,43.3296,155.76
10/25/2019,872.7,530300,35980,295.40592,33.984,107.616
10/26/2019,830.2,665500,58480,191.07504,58.056,107.616
10/27/2019,691.8,197200,65980,294.01824,56.64,150.096
10/28/2019,632.5,289900,45290,398.34912,56.64,269.04
10/29/2019,580.9,51780,56930,398.34912,29.1696,135.936
10/30/2019,649.1,315800,71240,268.67184,29.1696,104.784
10/31/2019,551.5,186400,84830,228.31584,29.1696,110.448
11/1/2019,535.2,274400,12290,221.34912,29.1696,103.9344
11/2/2019,505.6,0,132400,219.98976,9.3456,103.9344
11/3/2019,494.1,10230,67450,219.98976,9.3456,106.7664
11/4/2019,497.3,0,113400,221.40576,18.9744,109.5984
11/5/2019,493.3,0,132500,222.82176,40.4976,114.1296
11/6/2019,504.5,10320,39010,222.82176,40.4976,117.528
11/7/2019,492.5,401100,45020,170.65632,40.4976,118.944
11/8/2019,477.3,121900,54340,170.65632,40.4976,120.36
11/9/2019,944.3,1343000,56740,169.24032,40.4976,120.36
11/10/2019,699,22520,41780,304.89312,40.4976,123.192
11/11/2019,610.2,37590,36700,304.89312,40.4976,123.192
11/12/2019,557.5,0,97140,,,
11/13/2019,523.6,0,97960,167.82432,43.3296,123.192
11/14/2019,499.7,0,99740,169.24032,43.3296,123.192
11/15/2019,479.5,27860,24750,170.65632,43.3296,123.192
11/16/2019,463.6,48380,49240,170.65632,43.3296,123.192
11/17/2019,453.2,50220,34180,169.24032,44.7456,123.192
11/18/2019,443.5,0,101400,167.82432,43.3296,123.192
11/19/2019,435.8,0,118800,167.82432,44.7456,124.608
11/20/2019,429.3,0,118100,130.18704,44.7456,124.608
11/21/2019,417.6,67200,48340,111.89232,44.7456,126.024
11/22/2019,410.2,0,111700,102.74496,44.7456,127.44
11/23/2019,406.3,5169,41010,98.18544,44.7456,130.272
11/24/2019,400.2,0,120300,89.00976,44.7456,129.7056
11/25/2019,395.6,0,114200,98.15712,44.7456,126.8736
11/26/2019,392.7,0,133300,79.8624,42.9048,129.7056
11/27/2019,391.6,5135,41150,84.42192,41.9136,133.9536
11/28/2019,389,0,113500,97.59072,41.2056,133.9536
11/29/2019,384.5,0,116200,97.33584,42.7632,133.9536
11/30/2019,379.9,10250,61150,92.86128,41.2056,133.9536
12/1/2019,372,15380,32050,96.91104,41.9136,148.1136
12/2/2019,577.8,927900,52100,106.31328,41.9136,125.4576
12/3/2019,465.8,150100,13790,66.18384,41.9136,133.9536
12/4/2019,418.7,0,105900,140.72208,40.4976,121.776
12/5/2019,393,0,105500,131.77296,39.0816,121.776
12/6/2019,374,0,110700,113.81808,39.0816,117.528
12/7/2019,359.8,0,113100,91.41696,37.6656,114.696
12/8/2019,355.5,0,107300,95.91984,36.2496,114.696
12/9/2019,349.3,0,163400,95.91984,36.2496,114.696
12/10/2019,343.1,0,101300,86.8008,36.2496,116.112
12/11/2019,336.1,0,159100,82.128,34.2672,125.4576
12/12/2019,331.3,0,115000,82.128,32.0016,122.6256
12/13/2019,325.1,0,128800,82.128,29.1696,120.36
12/14/2019,324.7,0,113600,81.78816,29.1696,121.776
12/15/2019,322.3,31150,54480,93.96576,23.5056,124.608
12/16/2019,317.6,0,150000,102.71664,22.0896,124.608
12/17/2019,313.8,0,134300,89.57616,20.6736,123.192
12/18/2019,311.1,0,124400,93.96576,16.4256,100.536
12/19/2019,308.6,0,103600,98.24208,13.5936,87.792
12/20/2019,304.7,0,116500,91.6152,12.1776,121.776
12/21/2019,300.1,0,109300,91.67184,7.6464,121.776
12/22/2019,293.5,0,110200,95.94816,10.7616,121.776
12/23/2019,289.7,0,128400,100.2528,10.7616,121.776
12/24/2019,286.6,0,104800,91.67184,15.0096,121.776
12/25/2019,282.9,0,118300,86.34768,17.8416,118.944
12/26/2019,279.9,0,96830,86.34768,17.8416,118.944
12/27/2019,276.1,0,124900,86.34768,17.8416,116.112
12/28/2019,273.8,36190,61350,57.85776,15.0096,90.624
12/29/2019,272.8,0,174600,56.47008,13.5936,87.792
12/30/2019,271.5,0,117200,56.47008,7.2216,84.96
12/31/2019,268.3,0,120500,52.19376,1.416,83.544
1/1/2020,264.8,0,143600,39.30816,1.416,79.296
1/2/2020,262.1,0,123200,39.76128,1.416,76.464
1/3/2020,258.9,0,136600,31.18032,1.416,70.8
1/4/2020,255.8,0,142500,22.59936,1.1328,69.384
1/5/2020,253.9,0,143000,22.59936,1.1328,66.552
1/6/2020,250.2,0,135200,18.01152,1.1328,59.472
1/7/2020,243.2,0,143100,17.16192,1.1328,49.56
1/8/2020,240.7,0,129400,12.85728,1.1328,36.816
1/9/2020,237.8,0,142800,12.85728,1.1328,19.824
1/10/2020,235.3,0,136000,12.85728,1.1328,16.992
1/11/2020,231.5,0,149400,17.1336,1.1328,16.992
1/12/2020,228.7,0,166300,17.1336,1.1328,16.992
1/13/2020,227.2,0,165400,12.85728,1.1328,16.992
1/14/2020,225.2,0,136200,10.53504,1.1328,22.656
1/15/2020,222.2,0,173100,8.0712,1.1328,11.328
1/16/2020,220.2,0,151400,7.75968,1.1328,11.328
1/17/2020,217.1,0,137000,12.1776,1.1328,11.328
1/18/2020,215,0,130800,11.83776,1.1328,9.912
1/19/2020,211.6,0,141600,9.28896,1.1328,5.664
1/20/2020,209.2,0,159300,9.74208,1.1328,5.664
1/21/2020,207.5,0,129000,9.40224,1.1328,5.664
1/22/2020,203.3,0,139300,17.47344,1.1328,5.664
1/23/2020,201.3,0,139800,21.24,1.1328,5.664
1/24/2020,198.4,0,136500,18.35136,1.1328,5.664
1/25/2020,194.6,0,125800,18.15312,1.1328,5.664
1/26/2020,185.5,0,143400,15.03792,1.1328,5.664
1/27/2020,69.71,0,139900,19.31424,1.1328,5.664
1/28/2020,67.77,0,149000,15.68928,1.1328,5.664
1/29/2020,65.81,0,162100,19.42752,1.1328,5.664
1/30/2020,64.42,0,140800,16.05744,1.1328,5.664
1/31/2020,62.81,0,135900,12.91392,1.1328,5.664
2/1/2020,61.06,0,143400,16.5672,1.1328,10.62
2/2/2020,58.93,0,177700,14.83968,1.1328,11.328
2/3/2020,57.77,0,136600,13.48032,1.1328,12.744
2/4/2020,51.35,0,168100,13.48032,1.1328,12.744
2/5/2020,40.92,0,149500,17.33184,1.1328,11.328
2/6/2020,29.76,0,170800,17.33184,1.1328,8.496
2/7/2020,28.67,0,163500,13.48032,1.1328,5.664
2/8/2020,26.86,0,153600,13.48032,1.1328,5.664
2/9/2020,31.64,0,161400,13.36704,1.1328,5.664
2/10/2020,18.48,0,163300,16.90704,1.1328,5.664
2/11/2020,15.76,0,191200,16.90704,1.1328,5.664
2/12/2020,15.24,0,169100,13.14048,1.1328,5.664
2/13/2020,14.48,0,164000,13.14048,1.1328,5.664
2/14/2020,9.857,0,212900,12.29088,1.1328,5.664
2/15/2020,10.84,0,174700,17.2752,1.1328,5.664
2/16/2020,30.54,0,152600,16.96368,1.1328,5.664
2/17/2020,54.35,0,186200,17.44512,1.1328,5.664
2/18/2020,35.17,0,147400,13.0272,1.1328,5.664
2/19/2020,42.86,0,151800,12.744,1.1328,5.664
2/20/2020,86.78,0,151600,12.43248,1.1328,5.664
2/21/2020,164.3,0,151700,12.65904,1.1328,19.824
2/22/2020,290.6,0,171200,13.76352,1.1328,28.32
2/23/2020,76.2,0,152200,9.96864,1.1328,28.32
2/24/2020,53.36,0,164600,6.14544,1.1328,22.656
2/25/2020,42.54,0,167900,6.42864,1.1328,22.656
2/26/2020,41.38,0,179500,8.89248,1.1328,22.656
2/27/2020,42.04,0,158200,6.14544,1.1328,21.72144
2/28/2020,58.04,0,162600,4.70112,1.1328,19.824
2/29/2020,77.58,36900,80890,7.02336,1.1328,16.992
3/1/2020,50.14,47450,61780,4.87104,1.1328,9.0624
3/2/2020,56.01,210900,82250,17.86992,1.1328,5.664
3/3/2020,67.07,158200,86990,25.82784,1.1328,5.664
3/4/2020,46.5,10540,66060,19.37088,0.8496,5.664
3/5/2020,41.36,0,154100,5.8056,0.8496,5.664
3/6/2020,45.28,0,173900,2.2656,0.8496,5.664
3/7/2020,55.11,0,199700,2.2656,0.8496,5.664
3/8/2020,45.97,0,157200,2.2656,0.8496,5.664
3/9/2020,51.29,0,149400,4.58784,0.8496,5.664
3/10/2020,55.21,0,167300,4.55952,0.8496,5.664
3/11/2020,60.59,0,153100,4.55952,0.8496,4.248
3/12/2020,57.24,0,184000,4.55952,1.1328,4.248
3/13/2020,64.89,0,148800,7.90128,1.2744,4.248
3/14/2020,56.33,0,178000,4.36128,1.2744,4.248
3/15/2020,55.55,0,226000,6.06048,1.2744,4.248
3/16/2020,52.37,0,219600,8.9208,1.6992,4.248
3/17/2020,26.94,0,157200,7.02336,1.6992,4.248
3/18/2020,32.77,0,172100,5.57904,1.6992,5.664
3/19/2020,32.12,0,174300,8.60928,1.6992,5.664
3/20/2020,39.14,15820,120300,7.39152,3.22848,5.664
3/21/2020,37.59,47450,43210,7.39152,5.3808,5.664
3/22/2020,35.9,0,169100,4.04976,8.2128,5.664
3/23/2020,51.13,21090,100400,3.00192,9.0624,5.664
3/24/2020,45.07,52720,112400,3.00192,8.7792,5.664
3/25/2020,40.1,152900,61640,5.91888,3.8232,5.664
3/26/2020,40.33,42170,57820,5.18256,3.2568,5.664
3/27/2020,38.35,0,187300,4.87104,2.5488,5.664
3/28/2020,37.84,0,185900,3.2568,1.9824,5.664
3/29/2020,35,0,212500,2.29392,2.2656,5.664
3/30/2020,35.32,0,187800,4.64448,2.2656,5.664
3/31/2020,44.21,0,191400,3.14352,2.2656,14.16
4/1/2020,180.8,0,216600,2.5488,2.2656,35.88144
4/2/2020,350.9,0,206200,4.50288,2.5488,42.48
4/3/2020,157.8,0,207600,3.65328,2.5488,48.37056
4/4/2020,118.9,0,194800,1.24608,2.2656,40.41264
4/5/2020,59.5,0,221700,2.66208,2.2656,28.32
4/6/2020,39.71,247800,93390,2.66208,2.2656,40.12944
4/7/2020,72.04,632600,100000,2.63376,2.2656,42.48
4/8/2020,70.85,63260,82240,2.91696,1.416,42.48
4/9/2020,64.71,305800,74790,5.72064,1.416,42.48
4/10/2020,89.93,479700,65070,19.76736,1.416,19.59744
4/11/2020,73.01,116000,51260,22.54272,1.416,8.496
4/12/2020,60.85,0,199200,22.54272,1.416,8.496
4/13/2020,64.87,0,155300,14.10336,1.416,8.496
4/14/2020,49.82,0,185500,5.69232,1.416,8.496
4/15/2020,52.65,0,179200,5.69232,1.416,8.496
4/16/2020,60.36,0,175100,8.15616,1.416,8.496
4/17/2020,55.07,0,213100,5.04096,1.416,8.496
4/18/2020,55.4,10540,106700,4.78608,1.416,8.496
4/19/2020,56.04,110700,5291,3.62496,1.416,8.496
4/20/2020,52.91,0,168100,3.87984,1.416,8.496
4/21/2020,52.24,0,172400,3.14352,1.416,8.496
4/22/2020,37.48,10540,64460,3.8232,1.416,8.496
4/23/2020,47.11,268900,98170,3.03024,1.416,8.496
4/24/2020,109.1,775000,70510,3.34176,1.9824,8.496
4/25/2020,70.22,36900,69070,3.05856,2.2656,8.496
4/26/2020,100.4,174000,102500,3.08688,2.9736,8.496
4/27/2020,99.91,284700,70080,3.37008,2.9736,8.496
4/28/2020,62.27,57990,41120,3.28512,2.2656,8.496
4/29/2020,77.58,427000,47200,6.11712,2.2656,8.496
4/30/2020,65.13,15820,87980,4.47456,2.2656,8.496
5/1/2020,61.59,0,135900,5.26752,2.2656,8.496
5/2/2020,65.98,316300,84180,18.1248,1.9824,8.496
5/3/2020,106.6,511400,80240,6.99504,1.416,11.328
5/4/2020,85.58,200300,49890,9.71376,1.416,11.328
5/5/2020,65.61,31630,60970,9.71376,0.9912,11.328
5/6/2020,50.96,168700,86850,7.3632,1.1328,11.328
5/7/2020,45.43,5272,109000,5.04096,1.1328,11.328
5/8/2020,127.8,616800,33430,5.04096,1.1328,19.824
5/9/2020,103.4,52720,91710,5.01264,1.1328,14.16
5/10/2020,58.55,0,211400,2.66208,1.1328,19.824
5/11/2020,76.43,0,152900,2.66208,1.1328,14.16
5/12/2020,78.45,57990,81900,3.51168,0.8496,14.16
5/13/2020,74.46,47450,80500,3.51168,1.416,14.16
5/14/2020,94.32,458600,49920,3.37008,1.9824,12.036
5/15/2020,133.2,527200,50270,3.34176,1.9824,11.328
5/16/2020,260.1,796000,40580,3.34176,1.9824,9.6288
5/17/2020,177,52720,60960,3.93648,1.9824,8.496
5/18/2020,430.2,1102000,69310,29.93424,1.9824,8.496
5/19/2020,266.1,110700,77730,14.49984,1.9824,8.496
5/20/2020,192.7,42170,55060,14.47152,1.9824,5.664
5/21/2020,153.7,0,116800,18.2664,1.9824,5.664
5/22/2020,131.5,68530,98380,18.86112,1.9824,5.664
5/23/2020,116.9,147600,43970,15.12288,1.9824,31.63344
5/24/2020,107.5,116000,58070,16.45392,1.9824,93.456
5/25/2020,205.8,701100,52800,20.3904,1.9824,99.12
5/26/2020,142.6,390100,30140,25.54464,1.9824,97.9872
5/27/2020,116.8,326900,67020,12.91392,1.9824,96.288
5/28/2020,115.6,363800,105900,13.11216,1.9824,92.3232
5/29/2020,92.09,116000,90090,20.8152,1.9824,90.624
5/30/2020,366.9,1112000,123200,20.07888,1.9824,92.8896
5/31/2020,218.4,142300,17860,18.03984,1.9824,91.1904
6/1/2020,161.9,31630,11980,26.196,1.9824,90.624
6/2/2020,128.5,79080,61040,25.79952,1.9824,90.624
6/3/2020,134.6,395400,36610,23.70384,1.9824,90.624
6/4/2020,290,838200,53450,21.60816,1.9824,90.624
6/5/2020,192.1,174000,32970,19.51248,1.9824,105.9168
6/6/2020,151.5,63260,32200,19.51248,1.9824,93.456
6/7/2020,178.1,485000,70050,23.70384,1.9824,98.1288
6/8/2020,186.7,453400,47330,36.30624,1.9824,93.456
6/9/2020,149.3,142300,28360,47.94576,1.9824,93.456
6/10/2020,129.3,131800,32740,44.49072,0.8496,93.456
6/11/2020,139.2,363800,68290,55.02576,0.8496,22.656
6/12/2020,128.9,237200,81620,50.94768,0.8496,8.496
6/13/2020,118.2,42170,22030,36.30624,0.8496,8.496
6/14/2020,199.6,611500,4088,38.43024,0.8496,8.496
6/15/2020,158.4,200300,98310,38.45856,0.8496,28.8864
6/16/2020,141.7,205600,86180,36.36288,0.8496,42.48
6/17/2020,140.7,253000,27550,53.15664,0.8496,14.16
6/18/2020,281.5,753900,40640,85.69632,0.8496,14.16
6/19/2020,201.6,105400,37110,84.3936,0.8496,14.16
6/20/2020,171.8,52720,60160,170.0616,0.8496,14.16
6/21/2020,155.2,47450,40830,153.09792,0.8496,8.496
6/22/2020,220.6,558800,46300,90.08592,0.8496,8.496
6/23/2020,178.2,42170,20370,66.09888,0.8496,8.496
6/24/2020,160.8,79080,5169,95.74992,0.8496,8.496
6/25/2020,151.5,195100,49180,96.40128,0.8496,8.496
6/26/2020,148.7,237200,68690,74.65152,0.8496,8.496
6/27/2020,146.2,221400,62550,55.932,0.8496,8.496
6/28/2020,140.4,63260,37730,55.96032,0.8496,8.496
6/29/2020,182.2,469200,17630,53.63808,0.8496,8.496
6/30/2020,342.4,832900,41700,51.31584,0.8496,8.496
7/1/2020,248.1,47450,25230,49.9848,0.8496,8.496
7/2/2020,210.5,94890,63700,78.10656,0.8496,8.496
7/3/2020,222.4,416500,29770,68.5344,0.8496,8.496
7/4/2020,358.1,790800,54040,63.74832,0.8496,8.496
7/5/2020,279.1,289900,69450,96.03312,0.8496,5.664
7/6/2020,351.8,664200,76330,164.00112,0.8496,5.664
7/7/2020,358,569400,68620,179.09568,0.8496,5.664
7/8/2020,353.1,521900,65960,254.08704,0.8496,5.664
7/9/2020,397,643200,14570,,,
7/10/2020,316.2,242500,16780,,,
7/11/2020,270.9,10540,5797,,,
7/12/2020,242.4,142300,37010,,,
7/13/2020,223.5,68530,51110,,,
7/14/2020,221.5,295200,34400,,,
7/15/2020,209.9,100200,5959,,,
7/16/2020,385.1,854000,15400,,,
7/17/2020,595,1075000,22470,,,
7/18/2020,517.7,611500,57960,,,
7/19/2020,396.8,195100,39880,,,
7/20/2020,596.2,996400,35720,,,
7/21/2020,461.3,379600,72000,,,
7/22/2020,375.6,21090,65350,,,
7/23/2020,326.1,15820,27810,154.00416,9.0624,14.16
7/24/2020,337.1,463900,40250,122.9088,1.416,14.16
7/25/2020,297.1,57990,35190,90.53904,1.416,14.16
7/26/2020,313.3,31630,50030,79.23936,1.416,14.16
7/27/2020,324,94890,66670,85.78128,1.416,14.16
7/28/2020,314.4,179200,66380,45.7368,1.416,14.16
7/29/2020,325.2,300500,90140,65.7024,1.416,14.16
7/30/2020,595.2,848800,37560,40.2144,20.90016,14.16
7/31/2020,419.6,131800,35340,45.00048,44.604,14.16
8/1/2020,387.7,326900,126900,129.7056,24.072,14.16
8/2/2020,363.6,226700,46610,102.06528,32.568,14.16
8/3/2020,608.3,885700,26580,93.08784,77.88,14.16
8/4/2020,1393,1703000,98290,143.18592,155.25024,17.8416
8/5/2020,2548,2351000,124900,580.22016,283.7664,24.9216
8/6/2020,3288,2509000,88490,,,
8/7/2020,3663,2931000,19480,,,
8/8/2020,2878,1903000,57260,,,
8/9/2020,2029,1070000,43220,,,
8/10/2020,1439,458600,102000,,,
8/11/2020,1108,316300,69590,,,
8/12/2020,977.8,532400,71880,,,
8/13/2020,787.9,21090,41890,510.52464,68.47776,146.9808
8/14/2020,671.3,42170,86090,382.82976,46.50144,154.344
8/15/2020,692.3,574600,44820,257.1456,36.816,130.8384
8/16/2020,629.7,421700,58970,266.32128,36.816,181.8144
8/17/2020,636,289900,35580,248.02656,36.816,215.94
8/18/2020,638.2,490300,27990,495.62832,52.392,610.296
8/19/2020,534.5,137100,53770,878.0616,70.8,294.528
8/20/2020,492.8,26360,116200,423.1008,42.48,189.744
8/21/2020,469.2,137100,57640,556.45968,46.35984,164.256
8/22/2020,451.8,63260,85380,201.83664,57.9144,155.76
8/23/2020,441.2,195100,119500,119.48208,36.816,167.088
8/24/2020,435.2,105400,7622,124.06992,32.08656,152.928
8/25/2020,427.3,89620,62160,154.344,36.816,124.608
8/26/2020,421.1,0,43900,113.16672,46.02,131.1216
8/27/2020,414.5,0,132700,81.1368,36.108,136.7856
8/28/2020,412,0,115000,44.54736,41.6304,136.7856
8/29/2020,408.4,0,82890,45.312,45.8784,141.8832
8/30/2020,403.9,0,119800,49.61664,50.268,146.4144
8/31/2020,402.3,5272,45690,49.24848,47.0112,148.1136
9/1/2020,524.3,732800,32340,79.06944,54.7992,148.1136
9/2/2020,1558,1044000,41150,191.95296,46.728,152.3616
9/3/2020,1237,1234000,76810,255.55968,48.144,148.9632
9/4/2020,984.8,195100,85350,256.63584,48.144,145.848
9/5/2020,925.2,337400,44200,237.01008,22.656,144.432
9/6/2020,647.1,68530,33620,169.7784,28.32,144.432
9/7/2020,734.4,780200,57510,119.48208,28.32,144.432
9/8/2020,589.1,284700,124000,127.97808,34.692,144.432
9/9/2020,527.6,84350,9783,191.38656,31.152,144.432
9/10/2020,687.7,880400,55310,250.83024,31.152,144.432
9/11/2020,573.9,242500,81630,168.504,45.312,141.6
9/12/2020,589.7,527200,100500,173.12016,39.648,138.768
9/13/2020,597.4,521900,14540,177.67968,33.984,97.704
9/14/2020,568.8,405900,60790,212.71152,33.984,127.44
9/15/2020,515.6,36900,67380,281.38752,33.984,135.936
9/16/2020,483.9,163400,72240,246.63888,33.984,135.936
9/17/2020,463.9,105400,22210,199.96752,33.984,135.936
9/18/2020,467.1,347900,48850,200.02416,33.984,135.936
9/19/2020,464.3,321600,41670,212.31504,42.48,135.936
9/20/2020,800.3,1112000,74970,284.1912,179.46384,135.936
9/21/2020,1245,1376000,59060,776.70432,349.86528,135.936
9/22/2020,1183,1039000,47160,1084.03296,156.0432,134.52
9/23/2020,819.6,110700,45870,908.44896,117.15984,135.936
9/24/2020,676,168700,57810,752.29248,58.056,150.096
9/25/2020,594.6,10540,20100,372.09648,36.816,156.0432
9/26/2020,542.4,94890,27540,350.77152,22.656,172.752
9/27/2020,506.5,47450,17610,309.6792,38.232,138.768
9/28/2020,478.8,26360,5958,287.70288,36.816,138.768
9/29/2020,494.7,68530,22470,241.9944,36.816,140.892
9/30/2020,454.1,189800,78430,205.40496,36.816,141.6
10/1/2020,437.7,126500,107000,187.11024,36.816,141.6
10/2/2020,425.3,0,148900,183.88176,46.728,141.6
10/3/2020,488.7,147600,33380,188.4696,36.6744,141.6
10/4/2020,427.9,47450,29060,174.7344,42.48,141.6
10/5/2020,413,21090,52880,174.7344,52.392,137.0688
10/6/2020,412.8,184500,61520,174.7344,49.56,135.936
10/7/2020,520.6,701100,81020,176.1504,49.56,135.936
10/8/2020,472.2,284700,72280,180.3984,49.56,135.936
10/9/2020,453,279400,60210,229.73184,49.56,135.936
10/10/2020,1159,801300,96830,307.98,49.56,135.936
10/11/2020,1036,548300,73430,334.06272,33.984,128.856
10/12/2020,606.8,263600,77770,247.54512,43.896,127.44
10/13/2020,569.3,411200,63250,244.6848,31.152,127.44
10/14/2020,712.2,405900,33070,243.9768,22.656,127.44
10/15/2020,745.4,616800,47940,164.99232,67.1184,127.44
10/16/2020,543.4,226700,53690,86.74416,72.216,128.856
10/17/2020,479.3,0,129700,321.48864,41.064,130.8384
10/18/2020,449.9,31630,73750,347.57136,39.648,133.104
10/19/2020,863.5,448100,41210,217.15776,39.648,133.104
10/20/2020,513.1,163400,50580,191.07504,43.896,132.396
10/21/2020,533.2,579900,55590,192.49104,43.896,128.856
10/22/2020,608.5,479700,71490,193.90704,43.896,126.024
10/23/2020,546.4,469200,76790,192.49104,43.896,120.9264
10/24/2020,580.7,574600,44210,191.07504,35.4,116.112
10/25/2020,507.1,21090,52450,191.07504,28.32,116.112
10/26/2020,472.6,21090,51970,164.99232,28.32,116.112
10/27/2020,447.4,5272,68890,138.9096,36.816,114.696
10/28/2020,430,0,174700,156.09984,48.144,120.6432
10/29/2020,419.5,0,136300,164.14272,21.24,123.192
10/30/2020,409.3,0,179000,109.23024,48.144,123.192
10/31/2020,403.2,0,135600,132.1128,55.224,123.192
11/1/2020,397.5,21090,59960,109.23024,55.224,123.192
11/2/2020,392.5,15820,92800,103.28304,52.392,123.192
11/3/2020,391.7,247800,100600,139.87248,52.392,126.024
11/4/2020,385.9,36900,70950,167.31456,53.808,127.44
11/5/2020,379.5,79080,59970,149.01984,55.224,128.5728
11/6/2020,584.7,832900,49950,199.31616,52.392,128.856
11/7/2020,465.7,0,139800,222.19872,52.392,129.564
11/8/2020,424.7,5272,89300,167.31456,43.896,130.272
11/9/2020,401.8,0,117100,126.13728,43.896,130.272
11/10/2020,385.4,0,139000,116.98992,45.312,129.7056
11/11/2020,373.1,0,141000,94.61712,46.728,126.5904
11/12/2020,363.6,0,128400,125.37264,48.144,126.024
11/13/2020,355.9,0,118000,111.94896,47.436,126.024
11/14/2020,355.2,210900,60330,120.89808,48.144,126.024
11/15/2020,342.9,0,131100,107.10624,35.4,126.024
11/16/2020,337.4,52720,72980,119.45376,48.144,126.024
11/17/2020,334.2,142300,81450,132.90576,49.56,126.024
11/18/2020,328,5272,36100,128.40288,50.976,130.5552
11/19/2020,319.4,0,125500,106.03008,50.268,131.688
11/20/2020,313.5,0,142800,119.34048,5.664,131.688
11/21/2020,307.5,0,173600,97.02432,40.4976,131.688
11/22/2020,303,0,146500,88.24512,46.728,131.688
11/23/2020,297.9,0,142500,74.11344,47.436,131.688
11/24/2020,292.4,0,143200,78.19152,40.89408,131.688
11/25/2020,286.9,0,152900,82.72272,27.0456,132.8208
11/26/2020,283.4,21090,51500,91.58688,27.3288,131.9712
11/27/2020,277,0,127400,83.00592,27.612,127.44
11/28/2020,272.2,68530,88240,82.72272,28.32,127.44
11/29/2020,266.9,0,125300,90.42576,28.6032,127.44
11/30/2020,262,0,113100,94.70208,29.3112,127.44
12/1/2020,256.5,0,120700,94.81536,30.5856,127.44
12/2/2020,252.1,0,107900,99.14832,30.5856,127.44
12/3/2020,247,0,94140,94.95696,32.0016,128.5728
12/4/2020,242.6,10540,31980,98.86512,33.1344,128.856
12/5/2020,236.9,10540,64350,98.10048,34.5504,128.856
12/6/2020,234.4,57990,27250,100.16784,33.1344,128.856
12/7/2020,228,15820,35890,105.09552,20.3904,127.7232
12/8/2020,238.6,110700,46840,113.47824,21.8064,127.44
12/9/2020,352.6,363800,33770,101.83872,23.2224,126.8736
12/10/2020,245.7,0,158100,101.83872,23.2224,126.024
12/11/2020,225.3,0,125200,100.42272,23.2224,126.024
12/12/2020,214.3,0,146900,99.00672,21.8064,124.608
12/13/2020,208.1,0,140800,90.53904,21.8064,124.608
12/14/2020,202.5,0,150300,85.69632,21.5232,123.7584
12/15/2020,199,0,119200,71.6496,18.6912,121.776
12/16/2020,194.6,0,115800,68.42112,18.1248,114.4128
12/17/2020,190.4,0,118700,,,
12/18/2020,186.1,0,126000,,,
12/19/2020,182.2,0,128000,,,
12/20/2020,178.5,0,126400,,,
12/21/2020,174.8,0,127300,,,
12/22/2020,171.6,0,110100,,,
12/23/2020,167.5,0,129500,,,
12/24/2020,165.4,21090,40510,,,
12/25/2020,160.2,0,134300,,,
12/26/2020,156.7,0,136200,,,
12/27/2020,153.6,0,130300,,,
12/28/2020,150.5,0,117200,,,
12/29/2020,146.9,0,117600,,,
12/30/2020,143.7,0,125000,,,
12/31/2020,138,0,200200,,,
