Date,inflow,precipitation,evaporation,sim_inflow
11/19/2012,8.0712,0,0,42.41
11/20/2012,20.70192,0,0,41.87
11/21/2012,8.58096,0,0,41.27
11/22/2012,15.63264,0,0,40.72
11/23/2012,12.71568,0,0,40.1
11/24/2012,8.12784,0,0,39.53
11/25/2012,6.59856,0,0,38.88
11/26/2012,7.47648,0,0,38.25
11/27/2012,7.39152,0,0,37.65
11/28/2012,7.3632,0,0,37.01
11/29/2012,7.33488,0,0,36.4
11/30/2012,6.6552,0,0,35.72
12/1/2012,7.02336,0,0,35.14
12/2/2012,6.99504,0,0,34.61
12/3/2012,6.96672,0,0,33.98
12/4/2012,6.2304,0,0,33.35
12/5/2012,5.83392,0,0,32.6
12/6/2012,6.7968,0,0,31.89
12/7/2012,6.0888,0,0,31.32
12/8/2012,6.62688,0,0,30.69
12/9/2012,7.30656,0,0,29.97
12/10/2012,7.16496,0,0,29.45
12/11/2012,6.5136,0,0,28.85
12/12/2012,7.44816,0,0,28.23
12/13/2012,7.44816,0,0,27.64
12/14/2012,6.25872,0,0,27.07
12/15/2012,6.9384,0,0,26.49
12/16/2012,5.60736,0,0,25.45
12/17/2012,6.25872,0,0,24.75
12/18/2012,6.45696,0,0,23.53
12/19/2012,5.2392,0,0,22.13
12/20/2012,5.18256,0,0,15.33
12/21/2012,4.248,0,0,12.51
12/22/2012,1.92576,0,0,11.7
12/23/2012,1.92576,0,0,11.54
12/24/2012,1.92576,0,0,9.234
12/25/2012,1.89744,0,0,7.991
12/26/2012,1.8408,0,0,7.44
12/27/2012,2.124,0,0,6.517
12/28/2012,2.4072,0,0,6.924
12/29/2012,2.60544,0,0,6.886
12/30/2012,1.9824,0,0,7.101
12/31/2012,1.95408,0,0,7.045
1/2/2013,,0,0,7.118
1/3/2013,,0,0,6.383
1/4/2013,,0,0,5.074
1/5/2013,,0,0,5.261
1/6/2013,,0,0,3.726
1/7/2013,,0,0,4.014
1/8/2013,,0,0,4.2
1/9/2013,,0,0,4.291
1/10/2013,,0,0,4.47
1/11/2013,,0,0,4.572
1/12/2013,,0,0,4.422
1/13/2013,,0,0,3.199
1/14/2013,,0,0,3.396
1/15/2013,,0,0,3.53
1/16/2013,,0,0,3.613
1/17/2013,,0,0,2.509
1/18/2013,,0,0,2.269
1/19/2013,,0,0,2.456
1/20/2013,,0,0,2.587
1/21/2013,,0,0,1.956
1/22/2013,0.82128,0,0,1.615
1/23/2013,0.82128,0,0,1.583
1/24/2013,0.8496,0,0,1.533
1/25/2013,0.8496,0,0,1.536
1/26/2013,1.35936,0,0,1.579
1/27/2013,1.01952,0,0,1.634
1/28/2013,1.04784,0,0,1.661
1/29/2013,1.01952,0,0,1.663
1/30/2013,0.59472,0,0,1.412
1/31/2013,1.33104,0,0,1.42
2/1/2013,1.30272,0,0,1.4
2/2/2013,1.81248,0,0,1.388
2/3/2013,1.30272,0,0,1.344
2/4/2013,0.8496,0,0,1.297
2/5/2013,,0,0,1.376
2/6/2013,,0,0,1.348
2/7/2013,,0,0,1.487
2/8/2013,,0,0,8.739
2/9/2013,,0,0,7.98
2/10/2013,,0,0,3.816
2/11/2013,,0,0,3.169
2/12/2013,,0,0,3.25
2/13/2013,,0,0,3.439
2/14/2013,,0,0,3.655
2/15/2013,,0,0,9.919
2/16/2013,,0,0,5.977
2/17/2013,,0,0,5.542
2/18/2013,,0,0,5.463
2/19/2013,,0,0,5.699
2/20/2013,,0,0,5.88
2/21/2013,,0,0,6.145
2/22/2013,,0,0,6.372
2/23/2013,,0,0,6.56
2/24/2013,,0,0,6.703
2/25/2013,,0,0,6.826
2/26/2013,,0,0,6.982
2/27/2013,,0,0,7.072
2/28/2013,,0,0,7.197
3/1/2013,,0,0,7.257
3/2/2013,,0,0,7.251
3/3/2013,,0,0,7.3
3/4/2013,,0,0,7.341
3/5/2013,,0,0,7.438
3/6/2013,,0,0,7.387
3/7/2013,,0,0,138.5
3/8/2013,,0,1702,34.48
3/9/2013,,0,362.6,16.22
3/10/2013,,0,0,11.09
3/11/2013,,0,0,33.96
3/12/2013,,0,0,15.16
3/13/2013,,0,0,11.55
3/14/2013,,0,0,10.62
3/15/2013,,0,0,10.42
3/16/2013,,0,0,10.66
3/17/2013,,0,413.3,10.64
3/18/2013,,2123,245.5,32.16
3/19/2013,,0,1978,16.1
3/20/2013,,0,2993,12.85
3/21/2013,,0,2907,12.06
3/22/2013,,0,3571,11.86
3/23/2013,,0,4093,11.85
3/24/2013,,0,3972,11.94
3/25/2013,,0,4959,11.81
3/26/2013,,4720,1917,12.12
3/27/2013,,0,5852,11.71
3/28/2013,,0,4889,11.77
3/29/2013,,0,5905,11.47
3/30/2013,,0,5538,11.2
3/31/2013,,0,5781,11.05
4/1/2013,,0,6587,10.75
4/2/2013,,0,6882,10.62
4/3/2013,,4795,2221,10.83
4/4/2013,,0,7219,10.44
4/5/2013,,0,8005,9.52
4/6/2013,,0,8013,9.224
4/7/2013,,0,8224,8.873
4/8/2013,,0,9144,8.483
4/9/2013,,588.2,2385,8.751
4/10/2013,,0,11300,8.27
4/11/2013,,0,8523,7.362
4/12/2013,,0,7479,4.227
4/13/2013,,0,8335,3.568
4/14/2013,,0,7633,3.528
4/15/2013,,0,8858,2.67
4/16/2013,,0,9261,2.248
4/17/2013,,0,10040,1.712
4/18/2013,,0,8454,1.915
4/19/2013,,0,8878,1.996
4/20/2013,,0,10280,1.034
4/21/2013,,0,9824,1.018
4/22/2013,,0,8123,1.23
4/23/2013,,5977,3602,1.59
4/24/2013,,0,7774,1.523
4/25/2013,,3838,3469,1.843
4/26/2013,,30770,2367,2.294
4/27/2013,,4228,3097,2.384
4/28/2013,,14750,2583,2.636
4/29/2013,,271.3,3253,2.658
4/30/2013,,0,4469,2.631
5/1/2013,,0,4770,2.626
5/2/2013,,3253,1984,2.869
5/3/2013,,1463,2236,2.881
5/4/2013,,199.3,811.9,3.015
5/5/2013,,5124,782.4,3.113
5/6/2013,,2708,418,3.201
5/7/2013,,0,3371,2.937
5/8/2013,,845.8,1108,3.147
5/9/2013,,171.4,1216,3.102
5/10/2013,,1561,815.6,3.162
5/11/2013,,11340,1425,3.256
5/12/2013,,14000,1406,3.521
5/13/2013,,0,3299,1.656
5/14/2013,,0,3034,1.504
5/15/2013,,0,2937,1.428
5/16/2013,,0,3456,1.314
5/17/2013,,339.1,850.6,1.491
5/18/2013,,8179,608.4,1.606
5/19/2013,,0,3296,1.187
5/20/2013,,6338,705.7,2.237
5/21/2013,,28.38,429.6,1.8
5/22/2013,,0,557.6,1.449
5/23/2013,,0,0,1.335
5/24/2013,,0,0,1.301
5/25/2013,,0,0,1.264
5/26/2013,,0,0,1.478
5/27/2013,,0,0,1.449
5/28/2013,,0,0,1.64
5/29/2013,,0,0,1.493
5/30/2013,,0,0,10.39
5/31/2013,,0,0,352.2
6/1/2013,,15450,2088,71.54
6/2/2013,,1405,9463,23.07
6/3/2013,,5999,4036,9.052
6/4/2013,,9603,7189,4.533
6/5/2013,,668.6,3429,3.13
6/6/2013,,10350,2096,2.663
6/7/2013,,3125,3174,2.404
6/8/2013,,3957,1798,2.307
6/9/2013,,21810,3634,4.441
6/10/2013,,19370,5400,4.972
6/11/2013,10.62,12120,5014,3.105
6/12/2013,17.10528,5371,4098,2.54
6/13/2013,39.5064,10260,4655,2.35
6/14/2013,46.38816,36940,5504,62.52
6/15/2013,73.03728,36470,6399,60.27
6/16/2013,139.24944,27790,6414,30.17
6/17/2013,189.036,33810,3339,33.53
6/18/2013,204.69696,7384,7910,12.2
6/19/2013,267.31248,15900,4094,8.277
6/20/2013,159.04512,9322,7912,7.608
6/21/2013,103.11312,14990,4892,8.093
6/22/2013,85.3848,16030,6025,8.852
6/23/2013,70.3752,22390,7424,11.22
6/24/2013,79.46592,66980,4836,100.1
6/25/2013,118.32096,109800,1583,228.1
6/26/2013,338.45232,46360,2847,66.53
6/27/2013,671.21232,9776,6481,30.98
6/28/2013,237.71808,22450,8024,22.55
6/29/2013,171.10944,7897,12800,20.91
6/30/2013,104.44416,10450,12530,21.33
7/1/2013,104.47248,36830,11270,22.9
7/2/2013,65.136,110200,8745,88.72
7/3/2013,142.64784,444700,7342,846.5
7/4/2013,513.35664,86300,22180,176.7
7/5/2013,666.85104,117900,36030,87.41
7/6/2013,375.32496,64490,25870,49.53
7/7/2013,306.7056,8652,26460,40.1
7/8/2013,210.7008,21080,45670,38.26
7/9/2013,139.70256,26720,20050,38.87
7/10/2013,173.91312,77700,35580,40.23
7/11/2013,157.82736,97180,37190,43.3
7/12/2013,181.89936,132200,30230,52.21
7/13/2013,290.4216,110100,29020,50.7
7/14/2013,277.22448,46370,31510,47.69
7/15/2013,262.72464,70680,18880,47.91
7/16/2013,193.22736,349100,27690,176
7/17/2013,226.58832,213700,29940,112.4
7/18/2013,291.46944,363900,59650,194.7
7/19/2013,314.12544,815800,19210,581.5
7/20/2013,505.6536,461700,37060,301.8
7/21/2013,654.24864,236200,49140,139.2
7/22/2013,647.36688,237500,31880,104
7/23/2013,437.37408,701000,13580,317.8
7/24/2013,501.17904,719300,39390,352
7/25/2013,658.52496,513100,48180,236.4
7/26/2013,848.6088,377800,61170,158.2
7/27/2013,852.37536,772800,40670,300.7
7/28/2013,702.36432,452000,29830,184.1
7/29/2013,569.34528,61240,67130,109.2
7/30/2013,383.65104,340000,38460,113
7/31/2013,353.03712,678000,83330,212.3
8/1/2013,588.37632,1992000,12540,857.5
8/2/2013,1068.74016,1186000,70180,523
8/3/2013,1401.4152,478400,88570,227.4
8/4/2013,1281.3384,104800,97510,138.5
8/5/2013,751.52784,246300,50100,118.8
8/6/2013,402.144,393600,64260,126.1
8/7/2013,327.096,105000,76990,116.2
8/8/2013,313.98384,215200,96370,115.7
8/9/2013,240.88992,0,271700,116.3
8/10/2013,210.16272,62970,60200,117.9
8/11/2013,217.86576,115500,67990,119.1
8/12/2013,187.0536,26240,100100,120
8/13/2013,163.1232,136400,67120,120.9
8/14/2013,131.46144,5248,88980,121.4
8/15/2013,170.74128,10500,142700,121.7
8/16/2013,148.9632,10500,73930,122
8/17/2013,133.13232,47230,86000,121.9
8/18/2013,122.73888,199400,71530,121.9
8/19/2013,137.09712,262400,96840,122.9
8/20/2013,182.5224,230900,56040,122.4
8/21/2013,222.39696,178200,51570,121.7
8/22/2013,209.93616,131000,71810,121.2
8/23/2013,211.46544,57630,89730,120.6
8/24/2013,158.36544,41910,45100,120.1
8/25/2013,139.9008,47240,32730,119.4
8/26/2013,130.64016,15750,40140,118.6
8/27/2013,127.10016,0,192500,117.4
8/28/2013,111.35424,21000,109600,116.5
8/29/2013,114.49776,210000,55630,115.7
8/30/2013,127.1568,5249,46640,114.6
8/31/2013,96.91104,398900,83760,124
9/1/2013,90.56736,595900,43730,161.1
9/2/2013,112.79856,376300,74990,134.3
9/3/2013,128.48784,104500,91330,117.5
9/4/2013,122.08752,104500,34640,113
9/5/2013,109.34352,371100,39930,119.9
9/6/2013,95.32512,470300,73250,136
9/7/2013,60.54816,371000,127500,126.3
9/8/2013,141.76992,524500,62540,147.3
9/9/2013,155.36352,47200,98730,117.8
9/10/2013,125.37264,83920,63750,111.7
9/11/2013,114.24288,104900,77700,109.6
9/12/2013,111.07104,1133000,100900,295.5
9/13/2013,88.89648,15730,63900,143.2
9/14/2013,101.55552,409100,63450,131.8
9/15/2013,112.88352,230100,87970,115.1
9/16/2013,105.12384,176800,78930,110.2
9/17/2013,76.6056,771500,35900,198.2
9/18/2013,104.69904,1064000,56830,316.4
9/19/2013,240.8616,262200,77610,151.5
9/20/2013,304.27008,194100,105600,122
9/21/2013,263.20608,94410,76790,113.6
9/22/2013,236.16048,0,198100,110.7
9/23/2013,152.5032,10500,68330,110
9/24/2013,117.3864,41990,64710,109.4
9/25/2013,107.95584,15660,100900,108.9
9/26/2013,107.92752,5202,101700,108.3
9/27/2013,76.26576,5249,86530,107.7
9/28/2013,83.03424,0,214400,106.8
9/29/2013,83.03424,5245,56050,106.2
9/30/2013,67.17504,141600,66440,105.3
10/1/2013,83.00592,186100,95660,104.4
10/2/2013,57.6312,152800,62010,103.6
10/3/2013,62.33232,76370,59710,102.6
10/4/2013,84.47856,0,156400,101.4
10/5/2013,63.8616,69250,38900,100.5
10/6/2013,65.07936,82320,47020,99.34
10/7/2013,81.81648,11840,56170,98.13
10/8/2013,81.64656,46950,72760,96.86
10/9/2013,81.5616,34680,64150,95.59
10/10/2013,55.87536,0,130700,94.12
10/11/2013,83.28912,20090,56530,92.93
10/12/2013,76.71888,0,115900,91.41
10/13/2013,57.03648,35780,68670,90.14
10/14/2013,56.95152,206900,57680,93.63
10/15/2013,50.91936,67160,33780,88.94
10/16/2013,90.3408,298300,24210,109.8
10/17/2013,88.95312,3211,50630,90.76
10/18/2013,97.76064,19250,28790,86.18
10/19/2013,72.924,928900,63900,418.1
10/20/2013,61.7376,0,124500,143.4
10/21/2013,88.61328,3380,68520,100.6
10/22/2013,88.04688,94310,56600,87.8
10/23/2013,88.44336,268800,49140,96.76
10/24/2013,102.91488,3288,38740,84.85
10/25/2013,106.17168,26130,61800,81.67
10/26/2013,67.57152,9726,28360,80.28
10/27/2013,,0,109600,79.08
10/28/2013,50.8344,6386,58100,78.3
10/29/2013,58.59408,0,112100,77.27
10/30/2013,32.02992,0,118800,76.33
10/31/2013,,0,93450,75.43
11/1/2013,48.73872,6069,41700,74.56
11/2/2013,43.188,11480,29130,73.57
11/3/2013,32.02992,54030,36080,72.53
11/4/2013,35.93808,10410,30850,71.48
11/5/2013,60.18,0,84080,70.23
11/6/2013,38.88336,0,70360,69.17
11/7/2013,38.85504,0,68810,68.06
11/8/2013,39.0816,0,73320,66.9
11/9/2013,37.75056,0,73100,65.75
11/10/2013,34.66368,0,59110,64.66
11/11/2013,37.46736,0,57880,63.52
11/12/2013,34.91856,23740,25210,62.51
11/13/2013,37.43904,0,63260,61.2
11/14/2013,34.89024,0,53780,60.09
11/15/2013,37.43904,0,52030,58.94
11/16/2013,28.32,18000,23020,57.92
11/17/2013,9.912,0,50580,56.66
11/18/2013,4.98432,29010,23940,55.67
11/19/2013,4.84272,0,49940,54.43
11/20/2013,7.75968,0,50610,53.32
11/21/2013,3.93648,0,48720,52.22
11/22/2013,18.1248,0,47710,51.13
11/23/2013,13.452,355800,19460,284.6
11/24/2013,68.33616,1566,17410,93.13
11/25/2013,116.82,0,45660,62.2
11/26/2013,73.26384,4510,20280,53.02
11/27/2013,29.70768,0,38140,49.6
11/28/2013,30.78384,0,47890,48.05
11/29/2013,12.8856,0,38820,47.16
11/30/2013,14.38656,0,34050,46.43
12/1/2013,10.30848,77830,15140,49.74
12/2/2013,28.43328,9636,15520,46.43
12/3/2013,36.9576,0,36390,45.06
12/4/2013,29.53776,0,29580,44.31
12/5/2013,21.74976,0,32770,43.6
12/6/2013,16.65216,0,27330,42.99
12/7/2013,7.90128,0,25940,42.35
12/8/2013,10.1952,0,29560,41.66
12/9/2013,8.66592,0,22610,41.05
12/10/2013,8.60928,0,23550,40.36
12/11/2013,7.87296,0,20560,39.7
12/12/2013,7.81632,0,21350,38.99
12/13/2013,8.26944,0,21830,38.28
12/14/2013,7.75968,0,14370,37.67
12/15/2013,9.3456,0,11930,37
12/16/2013,9.68544,0,11830,36.28
12/17/2013,8.496,0,8524,35.63
12/18/2013,8.60928,0,6522,34.94
12/19/2013,9.3456,0,3497,34.3
12/20/2013,7.61808,0,1507,33.58
12/21/2013,7.56144,0,0,32.95
12/22/2013,6.9384,0,0,32.26
12/23/2013,6.88176,0,0,31.63
12/24/2013,5.86224,0,0,30.95
12/25/2013,5.89056,0,0,30.33
12/26/2013,5.18256,0,0,29.63
12/27/2013,3.99312,0,0,29.06
12/28/2013,3.34176,0,0,28.46
12/29/2013,3.1152,0,0,27.82
12/30/2013,3.00192,0,0,27.25
12/31/2013,3.2568,0,0,26.63
1/1/2014,3.54,0,0,25.89
1/2/2014,3.08688,0,0,25.2
1/3/2014,4.16304,0,0,24.67
1/4/2014,4.16304,0,0,19.23
1/5/2014,2.09568,0,0,13.33
1/6/2014,2.01072,0,0,12.84
1/7/2014,1.2744,0,0,12.39
1/8/2014,1.81248,0,0,9.957
1/9/2014,2.5488,0,0,8.803
1/10/2014,2.57712,0,0,7.629
1/11/2014,2.4072,0,0,7.61
1/12/2014,2.37888,0,0,7.725
1/13/2014,2.4072,0,0,6.301
1/14/2014,2.20896,0,0,5.625
1/15/2014,1.75584,0,0,5.835
1/16/2014,1.72752,0,0,6.035
1/17/2014,2.63376,0,0,6.164
1/18/2014,2.80368,0,0,6.244
1/19/2014,6.03216,0,0,4.992
1/20/2014,6.00384,0,0,4.762
1/21/2014,5.9472,0,0,4.796
1/22/2014,4.13472,0,0,4.708
1/23/2014,4.1064,0,0,4.374
1/24/2014,4.13472,0,0,4.403
1/25/2014,4.1064,0,0,4.188
1/26/2014,4.13472,0,0,4.35
1/27/2014,4.16304,0,0,3.981
1/28/2014,4.13472,0,0,3.901
1/29/2014,4.13472,0,0,3.652
1/30/2014,4.13472,0,0,3.268
1/31/2014,4.13472,0,0,3.035
2/1/2014,4.13472,0,0,2.734
2/2/2014,4.13472,0,0,2.302
2/3/2014,3.85152,0,0,2.477
2/4/2014,3.8232,0,0,2.452
2/5/2014,3.79488,0,0,1.816
2/6/2014,3.79488,0,0,1.748
2/7/2014,4.21968,0,0,1.744
2/8/2014,4.21968,0,0,1.769
2/9/2014,4.248,0,0,1.789
2/10/2014,4.248,0,0,1.733
2/11/2014,4.33296,0,0,1.678
2/12/2014,4.50288,0,0,1.694
2/13/2014,4.50288,0,0,1.639
2/14/2014,4.04976,0,0,1.66
2/15/2014,4.02144,0,0,1.635
2/16/2014,3.56832,0,0,1.615
2/17/2014,4.02144,0,0,1.625
2/18/2014,3.54,0,0,1.555
2/19/2014,3.54,0,0,1.479
2/20/2014,3.54,0,0,1.556
2/21/2014,3.54,0,0,1.72
2/22/2014,3.99312,0,0,1.485
2/23/2014,3.99312,0,0,1.477
2/24/2014,3.99312,0,0,1.48
2/25/2014,3.9648,0,0,1.433
2/26/2014,4.07808,0,0,1.434
2/27/2014,4.04976,0,0,1.39
2/28/2014,4.04976,0,0,1.356
3/1/2014,4.04976,0,0,1.575
3/2/2014,4.07808,0,0,1.393
3/3/2014,4.04976,0,0,1.541
3/4/2014,4.07808,0,0,1.325
3/5/2014,4.04976,0,0,1.43
3/6/2014,4.04976,0,0,1.28
3/7/2014,4.07808,0,0,1.46
3/8/2014,3.59664,0,0,1.537
3/9/2014,3.14352,0,0,2.276
3/10/2014,3.17184,0,0,1.588
3/11/2014,3.14352,0,0,1.442
3/12/2014,3.17184,0,0,1.334
3/13/2014,3.17184,0,0,1.343
3/14/2014,3.17184,0,0,1.23
3/15/2014,3.17184,0,0,1.239
3/16/2014,2.6904,0,0,1.197
3/17/2014,2.71872,0,0,1.107
3/18/2014,2.71872,0,0,1.197
3/19/2014,2.71872,0,0,1.086
3/20/2014,,0,0,1.165
3/21/2014,2.06736,0,0,1.123
3/22/2014,1.92576,0,0,1.11
3/23/2014,1.75584,0,0,1.113
3/24/2014,1.78416,0,0,1.087
3/25/2014,1.44432,0,0,1.133
3/26/2014,1.33104,0,0,1.075
3/27/2014,1.35936,0,0,1.037
3/28/2014,1.47264,0,0,1.071
3/29/2014,1.50096,0,0,1.022
3/30/2014,1.30272,0,0,0.9664
3/31/2014,1.1328,0,0,1.014
4/1/2014,1.10448,0,0,1.162
4/2/2014,1.1328,0,0,1.154
4/3/2014,1.1328,0,0,0.974
4/4/2014,1.1328,0,0,0.9624
4/5/2014,1.35936,0,0,0.8817
4/6/2014,1.35936,0,0,0.8422
4/7/2014,1.35936,0,0,0.9086
4/8/2014,1.61424,0,0,1.135
4/9/2014,1.47264,0,0,1.236
4/10/2014,1.33104,0,0,1.146
4/11/2014,1.30272,0,0,1.168
4/12/2014,1.16112,0,0,0.9017
4/13/2014,0.9912,0,0,1.236
4/14/2014,1.01952,0,0,1.22
4/15/2014,1.44432,0,0,1.265
4/16/2014,1.47264,0,0,1.259
4/17/2014,1.86912,0,0,1.342
4/18/2014,1.72752,0,0,342.6
4/19/2014,1.6992,11630,6504,79.34
4/20/2014,1.6992,0,16750,25.35
4/21/2014,1.6992,0,16150,9.195
4/22/2014,1.75584,0,18280,4.046
4/23/2014,1.72752,0,18460,2.385
4/24/2014,1.6992,0,14700,1.89
4/25/2014,1.6992,33920,2526,2.424
4/26/2014,1.75584,32210,4704,3.232
4/27/2014,1.64256,2321,5878,2.251
4/28/2014,1.64256,0,14020,1.757
4/29/2014,1.64256,16400,3404,1.882
4/30/2014,2.43552,8385,5637,1.771
5/1/2014,2.43552,50220,5779,28.18
5/2/2014,2.4072,85910,6185,157.2
5/3/2014,3.20016,22270,3048,36.97
5/4/2014,4.02144,0,24990,12.46
5/5/2014,3.99312,479.7,7208,5.491
5/6/2014,3.99312,11680,8999,3.164
5/7/2014,3.9648,22190,5208,2.644
5/8/2014,3.9648,219600,5789,714.4
5/9/2014,13.452,7840,23910,129.6
5/10/2014,72.10272,52290,2047,40.9
5/11/2014,65.44752,0,49220,14.21
5/12/2014,65.2776,0,39090,6.121
5/13/2014,59.6136,0,41190,3.502
5/14/2014,35.76816,0,43300,2.625
5/15/2014,35.76816,0,46410,2.293
5/16/2014,9.0624,1075,23860,2.41
5/17/2014,4.33296,5353,13680,2.68
5/18/2014,4.44624,0,44940,2.769
5/19/2014,4.3896,47810,12570,3.362
5/20/2014,4.41792,39200,14590,3.674
5/21/2014,4.41792,19010,12590,3.973
5/22/2014,5.04096,53730,14900,4.283
5/23/2014,5.04096,0,40890,4.323
5/24/2014,5.664,0,33960,4.584
5/25/2014,3.79488,0,50070,4.651
5/26/2014,3.20016,0,33950,4.937
5/27/2014,2.57712,23850,18970,5.213
5/28/2014,2.5488,137100,10050,16.23
5/29/2014,3.17184,36160,13370,8.392
5/30/2014,4.44624,171900,11380,58.84
5/31/2014,4.248,29780,11040,17.36
6/1/2014,11.6112,0,45410,9.316
6/2/2014,9.88368,92420,16310,15.07
6/3/2014,9.28896,0,32700,8.461
6/4/2014,21.12672,12710,14740,7.07
6/5/2014,18.1248,34790,7040,6.697
6/6/2014,6.00384,8394,3594,6.571
6/7/2014,5.5224,0,48840,6.166
6/8/2014,5.49408,1038,1309,6.489
6/9/2014,5.49408,4129,9484,6.401
6/10/2014,5.49408,9239,12200,6.362
6/11/2014,4.98432,31650,19930,6.306
6/12/2014,4.98432,27410,20760,6.289
6/13/2014,5.40912,6058,27330,6.191
6/14/2014,6.2304,7026,15090,6.233
6/15/2014,6.88176,8982,11470,6.206
6/16/2014,7.5048,22820,20870,6.098
6/17/2014,6.88176,27620,8923,6.158
6/18/2014,8.12784,160800,13560,87.3
6/19/2014,11.24304,130500,7825,79.15
6/20/2014,122.65392,24950,6269,23.58
6/21/2014,208.7184,54590,5834,14.41
6/22/2014,83.62896,12020,15810,10.29
6/23/2014,53.5248,1090,16400,9.398
6/24/2014,107.36112,0,33720,9.283
6/25/2014,74.96304,0,54200,9.394
6/26/2014,71.6496,0,53220,9.706
6/27/2014,19.88064,2168,16300,10.27
6/28/2014,19.90896,0,33540,10.41
6/29/2014,14.7264,0,61560,10.44
6/30/2014,6.48528,0,39630,10.8
7/1/2014,5.26752,21040,5085,11.23
7/2/2014,82.21296,0,50910,11.05
7/3/2014,82.32624,0,44000,11.22
7/4/2014,82.46784,24790,1792,11.63
7/5/2014,84.50688,79380,10830,18.91
7/6/2014,84.50688,0,45060,13.59
7/7/2014,91.07712,1155,10590,12.74
7/8/2014,92.6064,3488,16870,12.46
7/9/2014,18.9744,29250,7846,12.6
7/10/2014,17.78496,104800,15340,29.73
7/11/2014,2.9736,94700,14520,30.65
7/12/2014,49.89984,129300,14830,54.19
7/13/2014,104.6424,202600,8345,135.8
7/14/2014,241.428,135600,18280,79.79
7/15/2014,355.2744,223100,24060,150
7/16/2014,273.40128,238400,29210,165.3
7/17/2014,373.00272,138900,11020,77.5
7/18/2014,400.67136,276800,8986,167.9
7/19/2014,422.19456,343000,24410,234.8
7/20/2014,562.5768,277400,27960,168.9
7/21/2014,608.85168,339500,31130,194.8
7/22/2014,562.83168,392200,40730,225.3
7/23/2014,751.188,457200,35120,262
7/24/2014,686.44848,180700,17720,102.4
7/25/2014,695.59584,141100,17880,66.57
7/26/2014,509.36352,92990,41730,55
7/27/2014,359.83392,239600,27550,77.3
7/28/2014,336.32832,282600,65660,98.97
7/29/2014,342.9552,143300,42480,69.72
7/30/2014,321.5736,445200,52560,169.9
7/31/2014,436.52448,525200,56400,230
8/1/2014,634.02816,442900,43500,193.6
8/2/2014,639.324,181800,61150,102.4
8/3/2014,477.92832,268300,29140,101
8/4/2014,466.0056,526900,61640,193.3
8/5/2014,539.04288,553600,59680,218.4
8/6/2014,559.0368,703700,34840,289.1
8/7/2014,715.81632,49840,32490,126.6
8/8/2014,629.21376,89990,44890,100.7
8/9/2014,324.29232,135200,78670,94.75
8/10/2014,281.10432,28240,42080,94.33
8/11/2014,269.35152,147300,53900,95.46
8/12/2014,189.51744,16610,60600,96.82
8/13/2014,233.7816,63170,123000,98.02
8/14/2014,153.66432,68340,79090,99.24
8/15/2014,122.08752,0,166000,100
8/16/2014,138.14496,0,222700,100.6
8/17/2014,94.67376,71230,25000,101.5
8/18/2014,86.2344,663600,49130,181.5
8/19/2014,149.64288,379700,89430,136.5
8/20/2014,123.44688,485800,47190,150
8/21/2014,132.84912,250200,58880,118
8/22/2014,143.80896,234400,25080,111.1
8/23/2014,168.73056,0,189900,107.7
8/24/2014,84.36528,100300,50900,107.3
8/25/2014,114.8376,30490,54240,107.2
8/26/2014,100.536,10290,79750,107.2
8/27/2014,97.76064,166700,27610,107.3
8/28/2014,117.44304,78720,20590,107.3
8/29/2014,136.44576,73470,39060,107.1
8/30/2014,117.44304,78720,85850,106.7
8/31/2014,178.2744,514300,58840,131.9
9/1/2014,226.44672,283400,85900,114.5
9/2/2014,330.57936,68220,50350,108.6
9/3/2014,293.6784,404100,57910,118.9
9/4/2014,195.63456,204700,74080,109.2
9/5/2014,214.524,120700,64670,106.8
9/6/2014,213.78768,162500,52130,105.9
9/7/2014,190.50864,26200,74600,105.2
9/8/2014,294.27312,26210,91710,104.6
9/9/2014,183.03216,5240,40370,104.1
9/10/2014,127.46832,0,190700,103.1
9/11/2014,125.93904,0,218400,102.2
9/12/2014,123.10704,20960,40510,101.6
9/13/2014,109.76832,10480,81050,100.6
9/14/2014,116.112,78610,85910,99.55
9/15/2014,109.76832,5240,102000,98.44
9/16/2014,100.2528,31440,32880,97.39
9/17/2014,122.51232,20960,87860,96.11
9/18/2014,97.16592,15720,71930,94.88
9/19/2014,68.59104,220100,101400,93.76
9/20/2014,81.30672,20960,34220,92.56
9/21/2014,90.79392,62890,81740,91.21
9/22/2014,74.93472,83850,72180,89.92
9/23/2014,79.52256,607800,66330,130.8
9/24/2014,107.87088,2812000,70170,990.7
9/25/2014,148.05696,2336000,101000,974.6
9/26/2014,205.09344,293400,52850,263.5
9/27/2014,176.66016,282700,48770,144.7
9/28/2014,125.91072,2493000,113900,884.1
9/29/2014,233.64,0,188400,228.4
9/30/2014,265.6416,202100,59130,132.1
10/1/2014,133.04736,0,206300,104.5
10/2/2014,134.40672,0,217700,96.1
10/3/2014,117.49968,0,184100,93.57
10/4/2014,111.18432,0,165800,92.72
10/5/2014,111.18432,20320,51770,92.48
10/6/2014,56.15856,535800,86930,124.7
10/7/2014,56.15856,307900,70480,104.1
10/8/2014,88.89648,482800,109700,124.5
10/9/2014,139.58928,452300,95140,124.3
10/10/2014,145.848,170700,81630,100.7
10/11/2014,139.53264,254700,77770,97.75
10/12/2014,126.84528,14900,82800,95.03
