Date,inflow,precipitation,evaporation,sim_inflow
12/14/2019,10.78992,0,117100,74.31
12/15/2019,26.64912,4607,53440,73.07
12/16/2019,19.37088,0,153400,71.32
12/17/2019,17.5584,0,134300,69.95
12/18/2019,17.53008,0,122900,68.58
12/19/2019,15.74592,0,110400,67.22
12/20/2019,10.28016,0,117000,65.81
12/21/2019,8.69424,0,108400,64.46
12/22/2019,8.32608,0,109200,63.1
12/23/2019,8.32608,0,132900,61.68
12/24/2019,8.52432,0,108200,60.43
12/25/2019,8.72256,0,116300,59.1
12/26/2019,10.53504,0,100700,57.85
12/27/2019,10.56336,0,128400,56.49
12/28/2019,10.53504,0,126100,55.24
12/29/2019,10.50672,0,178900,53.83
12/30/2019,8.72256,0,119400,52.8
12/31/2019,10.53504,0,122000,51.59
1/1/2020,8.72256,0,141500,50.35
1/2/2020,10.50672,36970,40810,49.56
1/3/2020,10.53504,60000,39220,48.45
1/4/2020,8.75088,0,140300,47.01
1/5/2020,10.56336,0,139100,45.91
1/6/2020,8.7792,0,132900,44.85
1/7/2020,10.59168,0,140800,43.76
1/8/2020,8.7792,0,129900,42.75
1/9/2020,10.62,0,136400,41.71
1/10/2020,8.80752,0,131600,40.72
1/11/2020,10.62,0,146000,39.69
1/12/2020,8.7792,0,161000,38.68
1/13/2020,10.59168,0,156700,37.75
1/14/2020,9.17568,0,129100,36.91
1/15/2020,10.98816,0,163900,35.89
1/16/2020,9.204,0,145400,35.07
1/17/2020,11.01648,0,127600,34.26
1/18/2020,9.17568,0,121500,33.43
1/19/2020,11.01648,0,129000,32.58
1/20/2020,9.204,0,148700,31.7
1/21/2020,10.98816,0,120500,31
1/22/2020,9.17568,0,126400,30.2
1/23/2020,7.39152,0,130300,29.43
1/24/2020,9.204,0,125300,28.7
1/25/2020,7.39152,0,114200,28.01
1/26/2020,9.204,0,128200,27.25
1/27/2020,7.3632,0,123800,26.58
1/28/2020,10.98816,0,137500,25.86
1/29/2020,9.204,0,149900,25.15
1/30/2020,7.39152,0,126900,24.3
1/31/2020,9.26064,0,123400,23.28
2/1/2020,7.41984,0,128600,22.28
2/2/2020,9.45888,0,159400,19.47
2/3/2020,7.6464,0,121300,18.02
2/4/2020,9.45888,0,155000,15.53
2/5/2020,7.6464,0,134000,13.15
2/6/2020,9.45888,0,154000,10.66
2/7/2020,7.6464,0,148400,7.452
2/8/2020,9.45888,0,136600,7.078
2/9/2020,7.6464,0,144100,6.671
2/10/2020,7.41984,0,144500,6.424
2/11/2020,7.39152,0,169300,5.665
2/12/2020,5.60736,0,151600,5.809
2/13/2020,7.41984,0,144700,5.745
2/14/2020,5.57904,0,189300,4.585
2/15/2020,5.8056,0,155200,4.821
2/16/2020,3.99312,0,134700,4.996
2/17/2020,4.02144,0,168800,4.956
2/18/2020,3.99312,0,132800,5.024
2/19/2020,4.02144,0,137800,4.731
2/20/2020,3.99312,0,135600,4.563
2/21/2020,3.9648,0,135000,4.402
2/22/2020,3.99312,0,151600,3.884
2/23/2020,4.02144,0,136000,4.03
2/24/2020,3.76656,0,145200,3.712
2/25/2020,3.73824,0,150400,3.428
2/26/2020,3.08688,0,161500,3.043
2/27/2020,3.73824,0,138200,3.225
2/28/2020,4.27632,0,146900,3.225
2/29/2020,3.17184,171300,71770,3.997
3/1/2020,3.2568,43950,53820,4.122
3/2/2020,4.84272,0,186100,3.773
3/3/2020,7.3632,0,166100,3.921
3/4/2020,5.55072,0,142300,4.072
3/5/2020,5.69232,8802,52080,4.433
3/6/2020,5.91888,0,155100,4.145
3/7/2020,5.9472,0,178500,4.087
3/8/2020,5.91888,0,139500,4.205
3/9/2020,6.0888,0,130900,3.878
3/10/2020,4.50288,114600,70360,4.197
3/11/2020,5.18256,0,134700,3.816
3/12/2020,5.12592,0,164700,2.588
3/13/2020,5.0976,0,129500,2.703
3/14/2020,3.37008,0,157100,2.343
3/15/2020,3.45504,0,203900,1.652
3/16/2020,4.55952,0,197500,1.64
3/17/2020,3.85152,75040,33310,2.29
3/18/2020,3.8232,0,152700,1.961
3/19/2020,3.85152,0,153000,2.008
3/20/2020,5.55072,66240,105900,2.245
3/21/2020,5.57904,119300,37860,2.601
3/22/2020,3.79488,0,148600,2.273
3/23/2020,5.5224,0,170300,2.092
3/24/2020,9.03408,278500,98400,3.942
3/25/2020,7.6464,0,175900,2.123
3/26/2020,5.9472,101700,50820,2.491
3/27/2020,4.21968,0,167000,1.875
3/28/2020,4.19136,0,166500,1.737
3/29/2020,4.16304,0,189200,1.614
3/30/2020,4.84272,0,166300,1.643
3/31/2020,3.1152,0,168900,1.591
4/1/2020,4.16304,0,186200,1.494
4/2/2020,3.1152,0,177800,1.482
4/3/2020,3.08688,0,177800,1.445
4/4/2020,4.72944,0,165900,1.45
4/5/2020,3.05856,0,189800,1.338
4/6/2020,3.73824,720900,80840,24.79
4/7/2020,7.13664,1435000,87050,200.2
4/8/2020,10.36512,9156,73430,39.59
4/9/2020,9.60048,478600,66920,31.52
4/10/2020,13.67856,749200,58020,84.44
4/11/2020,3.9648,32780,45410,20.36
4/12/2020,7.19328,98600,43200,9.132
4/13/2020,9.14736,0,138800,6.167
4/14/2020,5.97552,0,168200,5.389
4/15/2020,4.3896,0,163600,5.257
4/16/2020,4.36128,113000,77680,5.604
4/17/2020,5.9472,42410,56460,5.728
4/18/2020,4.36128,0,183000,5.406
4/19/2020,4.33296,434000,2457,15.42
4/20/2020,4.36128,335800,1215,13.32
4/21/2020,2.88864,0,156400,7.565
4/22/2020,3.20016,0,155700,6.851
4/23/2020,3.90816,275400,90450,8.683
4/24/2020,3.87984,261500,64880,9.302
4/25/2020,3.8232,0,139300,7.726
4/26/2020,3.1152,0,183000,7.445
4/27/2020,9.31728,557900,64480,34.48
4/28/2020,3.28512,52730,36710,13.04
4/29/2020,17.16192,350500,42660,16.99
4/30/2020,3.48336,178100,82020,11.03
5/1/2020,3.45504,48220,45120,10.25
5/2/2020,4.16304,38630,80200,10.06
5/3/2020,7.19328,468900,73990,28.64
5/4/2020,5.664,72820,53550,14.17
5/5/2020,7.16496,87550,61580,12.09
5/6/2020,5.63568,116900,78560,11.82
5/7/2020,6.99504,409900,99510,23.5
5/8/2020,19.03104,563000,29550,48.76
5/9/2020,24.94992,0,166700,19.99
5/10/2020,7.16496,232200,87270,16.59
5/11/2020,7.41984,4952,22350,15.41
5/12/2020,15.1512,0,211200,14.72
5/13/2020,7.87296,4969,84010,15.18
5/14/2020,6.40032,0,159500,15.08
5/15/2020,5.89056,19950,45510,15.53
5/16/2020,3.99312,4996,35940,15.66
5/17/2020,3.22848,0,166100,15.36
5/18/2020,9.23232,1740000,69010,288.4
5/19/2020,10.7616,0,238800,69.36
5/20/2020,24.61008,435300,54730,40.98
5/21/2020,8.12784,0,116700,23.43
5/22/2020,3.90816,0,185000,19.41
5/23/2020,4.13472,26320,42110,18.75
5/24/2020,3.17184,0,181100,18.04
5/25/2020,3.1152,384300,53570,22.41
5/26/2020,4.44624,647500,27250,54.58
5/27/2020,3.08688,0,188600,25.31
5/28/2020,3.99312,84230,110200,20.92
5/29/2020,4.6728,489600,94960,35.53
5/30/2020,20.8152,1095000,131600,153
5/31/2020,19.45584,89490,16300,47.49
6/1/2020,10.59168,78960,23500,29.02
6/2/2020,16.19904,110500,75370,24.69
6/3/2020,12.34752,347400,55990,28.62
6/4/2020,21.32496,268500,65140,26.43
6/5/2020,27.7536,68430,43590,24.92
6/6/2020,29.05632,21060,47690,24.81
6/7/2020,21.32496,779100,79380,86.58
6/8/2020,97.59072,0,177500,37.2
6/9/2020,52.22208,0,207600,28.98
6/10/2020,18.15312,31590,43450,27.68
6/11/2020,14.47152,452700,89230,37.54
6/12/2020,25.74288,147400,91220,29.2
6/13/2020,24.46848,94760,24420,28.28
6/14/2020,28.29168,868600,15970,106.6
6/15/2020,69.41232,842300,120100,128.5
6/16/2020,94.27728,358000,96170,58.45
6/17/2020,67.93968,179000,38680,38.71
6/18/2020,57.17808,742300,61740,95.63
6/19/2020,87.90528,94760,46720,46.18
6/20/2020,62.64384,173700,84010,38.08
6/21/2020,42.45168,94760,50060,36.52
6/22/2020,32.45472,531700,56670,59.84
6/23/2020,58.50912,15790,27530,41.36
6/24/2020,43.69776,15790,5801,38.71
6/25/2020,32.93616,36850,72480,38.15
6/26/2020,26.45088,115800,86210,38.23
6/27/2020,21.89136,15790,83080,38.35
6/28/2020,19.31424,115800,54280,38.58
6/29/2020,19.28592,747500,37260,92.77
6/30/2020,34.692,1016000,51460,169.6
7/1/2020,91.24704,31590,37190,66.85
7/2/2020,54.00624,279000,74590,51.03
7/3/2020,80.62704,821200,51900,121.7
7/4/2020,141.51504,1105000,78530,207
7/5/2020,178.8408,673800,91260,134.8
7/6/2020,169.69344,547500,96290,100.2
7/7/2020,256.1544,652800,88460,110.7
7/8/2020,320.69568,894900,81530,162.6
7/9/2020,,510600,35840,103.4
7/10/2020,,305300,32370,70.96
7/11/2020,,5264,7540,60.36
7/12/2020,,294800,49670,61.69
7/13/2020,,57910,76220,59.31
7/14/2020,,352700,56500,65.29
7/15/2020,,31590,25800,61.34
7/16/2020,,994900,30310,169.8
7/17/2020,,2174000,34850,530.4
7/18/2020,,1490000,69270,424.1
7/19/2020,,268500,52150,149.7
7/20/2020,,210600,48510,92.72
7/21/2020,,389600,94270,88.59
7/22/2020,,0,269300,75.54
7/23/2020,92.04,21060,52840,73.91
7/24/2020,81.42,347400,57960,78.55
7/25/2020,77.99328,42110,47250,74.94
7/26/2020,77.28528,110500,71780,74.73
7/27/2020,70.12032,405300,92390,84.11
7/28/2020,52.73184,31590,89830,76.97
7/29/2020,48.68208,42110,110000,75.95
7/30/2020,59.01888,1306000,50700,252.8
7/31/2020,126.27888,10530,48070,111.5
8/1/2020,88.2168,1042000,146700,209.7
8/2/2020,122.65392,594900,65940,143.8
8/3/2020,173.68656,1048000,46420,227.7
8/4/2020,299.17248,1864000,112900,475.9
8/5/2020,737.90592,2569000,135800,751.5
8/6/2020,,2995000,105700,954.2
8/7/2020,,4996000,32480,1667
8/8/2020,,3817000,78270,1444
8/9/2020,,763300,55680,483.3
8/10/2020,,410600,116300,217.6
8/11/2020,,431700,82000,151.4
8/12/2020,,1279000,84270,306.3
8/13/2020,648.86784,26320,55010,145.2
8/14/2020,456.29184,152700,105800,115.4
8/15/2020,355.30272,205300,58200,108.8
8/16/2020,247.29024,26320,71860,106.7
8/17/2020,135.42624,205300,54880,106.8
8/18/2020,145.96128,626400,44680,144.6
8/19/2020,155.1936,236900,68220,115.7
8/20/2020,130.18704,5264,135500,109.9
8/21/2020,112.1472,184200,70740,109.1
8/22/2020,92.4648,42110,103900,108.6
8/23/2020,92.4648,473800,139200,124.4
8/24/2020,63.66336,57910,20830,111.7
8/25/2020,70.03536,21060,75250,109.2
8/26/2020,46.61472,5264,2581,108.6
8/27/2020,40.2144,5264,71880,107.7
8/28/2020,35.17344,0,149800,106.8
8/29/2020,35.14512,15790,52100,106.3
8/30/2020,33.02112,78960,74490,105.5
8/31/2020,27.49872,31590,61610,104.6
9/1/2020,36.58944,1585000,38080,350.7
9/2/2020,55.42224,779100,47160,226.6
9/3/2020,82.128,1253000,83620,321.4
9/4/2020,53.35488,747500,94580,223.1
9/5/2020,59.50032,215800,49880,133.7
9/6/2020,59.50032,300100,39460,118.4
9/7/2020,84.16704,1579000,63630,378.4
9/8/2020,131.46144,236900,135500,163.6
9/9/2020,69.97872,36850,6904,123
9/10/2020,63.66336,768600,61800,176.6
9/11/2020,91.36032,300100,91920,125.8
9/12/2020,142.13808,647500,111600,157.7
9/13/2020,192.49104,342200,21300,125.5
9/14/2020,167.03136,1053000,69290,245.3
9/15/2020,154.37232,273700,73830,140.4
9/16/2020,95.74992,379000,79140,128.5
9/17/2020,107.7576,257900,27820,117.4
9/18/2020,98.6952,916000,61170,212
9/19/2020,117.9528,468500,51050,153.2
9/20/2020,345.73056,2780000,81450,758.2
9/21/2020,818.61792,1553000,65360,527.1
9/22/2020,753.51024,637000,53220,262.2
9/23/2020,429.38784,63170,52020,154.4
9/24/2020,405.51408,73700,67860,129.3
9/25/2020,167.99424,15790,25820,122.1
9/26/2020,124.57968,10530,38250,119.4
9/27/2020,94.95696,0,158600,117.9
9/28/2020,71.25312,5264,11080,117.5
9/29/2020,63.4368,10530,32800,116.7
9/30/2020,77.11536,136900,88870,116
10/1/2020,47.83248,26320,113500,115.2
10/2/2020,48.17232,0,169800,114.1
10/3/2020,43.896,0,171600,113.1
10/4/2020,44.604,0,156300,112.1
10/5/2020,40.356,0,176100,110.9
10/6/2020,33.21936,0,181500,109.7
10/7/2020,26.81904,47380,86900,108.7
10/8/2020,33.19104,1042000,76560,219.6
10/9/2020,31.06704,331600,63580,134.4
10/10/2020,46.21824,373800,102500,122
10/11/2020,55.70544,5264,78190,109.8
10/12/2020,48.852,236900,81420,107.3
10/13/2020,94.27728,1679000,68670,386.1
10/14/2020,230.41152,257900,34090,163.1
10/15/2020,90.42576,10530,49500,120
10/16/2020,69.41232,15790,55900,108.7
10/17/2020,46.67136,5264,61630,104.7
10/18/2020,36.07968,0,164400,102.4
10/19/2020,29.67936,10530,43520,101.2
10/20/2020,27.55536,121100,55310,100.1
10/21/2020,27.52704,10530,59410,98.85
10/22/2020,29.65104,115800,78050,97.64
10/23/2020,32.22816,36850,81270,96.35
10/24/2020,24.38352,0,176200,94.77
10/25/2020,21.8064,0,156900,93.48
10/26/2020,19.73904,0,157900,92.1
10/27/2020,13.53696,21060,74090,90.95
10/28/2020,13.99008,0,197300,89.19
10/29/2020,13.84848,0,152600,87.89
10/30/2020,12.71568,0,197200,86.32
10/31/2020,11.58288,0,140900,85.02
11/1/2020,12.51744,0,177000,83.46
11/2/2020,12.29088,931800,100900,170.5
11/3/2020,28.34832,484300,109900,118.6
11/4/2020,22.14624,26320,77260,89.41
11/5/2020,14.89632,5264,65800,82.79
11/6/2020,17.75664,1390000,55920,279.1
11/7/2020,55.62048,0,153100,118.5
11/8/2020,27.612,5264,98010,89.22
11/9/2020,16.36896,5264,52420,81.33
11/10/2020,15.46272,0,153200,77.97
11/11/2020,15.4344,0,160400,76.24
11/12/2020,13.7352,0,147400,74.97
11/13/2020,12.71568,21060,55900,74.05
11/14/2020,13.11216,126300,66340,73.05
11/15/2020,12.09264,0,145200,71.71
11/16/2020,11.69616,36850,79220,70.78
11/17/2020,11.4696,879100,90050,149.1
11/18/2020,15.66096,136900,39490,84.87
11/19/2020,11.92272,10530,43120,73.03
11/20/2020,12.63072,0,164100,69.16
11/21/2020,12.8856,0,194700,67.37
11/22/2020,12.43248,0,164100,66.23
11/23/2020,12.65904,0,154000,65.17
11/24/2020,11.55456,0,160500,64.1
11/25/2020,11.86608,0,169600,63.03
11/26/2020,12.37584,5264,55880,62.31
11/27/2020,12.3192,0,146300,61.01
11/28/2020,12.37584,0,185600,59.85
11/29/2020,11.55456,52640,41150,59.23
11/30/2020,11.63952,0,128000,57.93
12/1/2020,11.6112,0,141300,56.84
12/2/2020,11.21472,0,118400,55.86
12/3/2020,10.59168,0,114400,54.82
12/4/2020,10.87488,15790,36500,53.99
12/5/2020,10.84656,31590,71630,52.87
12/6/2020,16.25568,279000,30520,53.72
12/7/2020,12.26256,5264,40110,51.57
12/8/2020,13.93344,236900,53100,51.37
12/9/2020,23.2224,615900,37530,86.37
12/10/2020,23.02416,0,178500,56.2
12/11/2020,21.35328,10530,29550,51.11
12/12/2020,16.53888,0,170100,48.89
12/13/2020,15.49104,0,156000,47.88
12/14/2020,13.82016,0,169900,47
12/15/2020,14.52816,0,131600,46.31
12/16/2020,14.24496,0,132400,45.53
12/17/2020,,0,135100,44.75
12/18/2020,,0,145700,43.95
12/19/2020,,0,149200,43.17
12/20/2020,,0,145000,42.41
12/21/2020,,0,143800,41.64
12/22/2020,,0,127100,40.92
12/23/2020,,0,146800,40.09
12/24/2020,,415900,44860,49.39
12/25/2020,,0,150800,40.84
12/26/2020,,0,152200,39.06
12/27/2020,,0,143100,38.2
12/28/2020,,0,132300,37.51
12/29/2020,,0,138700,36.81
12/30/2020,,0,140400,36.14
12/31/2020,,31590,106400,35.61
