date,inflow,std
20130627,391.69392,0
20130628,257.23056,0
20130629,147.06576,0
20130630,184.27824,0
20130701,101.35728,0
20130702,67.20336,0
20130703,62.1624,0
20130704,275.8368,0
20130705,272.80656,0
20130706,325.59504,0
20130707,227.976,0
20130708,254.65344,0
20130709,198.8064,0
20130710,202.71456,0
20130711,176.66016,0
20130712,196.45584,0
20130713,314.09712,0
20130714,162.78336,0
20130715,186.51552,0
20130716,186.26064,0
20130717,213.33456,0
20130718,179.15232,0
20130719,339.30192,0
20130720,526.92192,0
20130721,578.436,0
20130722,457.76448,0
20130723,372.71952,0
20130724,278.244,0
20130725,377.27904,0
20130726,292.9704,0
20130727,284.10624,0
20130728,285.21072,0
20130729,401.69088,0
20130730,284.10624,0
20130731,120.95472,0
20130801,179.57712,0
20130802,363.51552,0
20130803,293.62176,0
20130804,253.94544,0
20130805,295.68912,0
20130806,203.70576,0
20130807,258.08016,0
20130808,209.25648,0
20130809,155.10864,0
20130810,120.5016,0
20130811,137.4936,0
20130812,148.87824,0
20130813,117.30144,0
20130814,116.90496,0
20130815,116.59344,0
20130816,103.33968,0
20130817,97.44912,0
20130818,87.02736,0
20130819,85.32816,0
20130820,106.3416,0
20130821,115.23408,0
20130822,122.3424,0
20130823,114.15792,0
20130824,113.7048,0
20130825,139.95744,0
20130826,104.10432,0
20130827,84.93168,0
20130828,74.9064,0
20130829,85.5264,0
20130830,76.01088,0
20130831,54.57264,0
20130901,41.85696,0
20130902,62.95536,0
20130903,45.93504,0
20130904,52.59024,0
20130905,51.17424,0
20130906,46.47312,0
20130907,47.7192,0
20130908,44.68896,0
20130909,80.91024,0
20130910,47.40768,0
20130911,56.44176,0
20130912,47.60592,0
20130913,41.26224,0
20130914,37.72224,0
20130915,44.71728,0
20130916,40.29936,0
20130917,48.05904,0
20130918,46.95456,0
20130919,70.5168,0
20130920,110.24976,0
20130921,215.31696,0
20130922,143.21424,0
20130923,85.9512,0
20130924,74.70816,0
20130925,74.99136,0
20130926,44.68896,0
20130927,35.48496,0
20130928,39.61968,0
20130929,31.86,0
20130930,31.06704,0
20131001,36.16464,0
20131002,73.40544,0
20131003,48.22896,0
20131004,28.20672,0
20131005,46.95456,0
20131006,31.74672,0
20131007,33.47424,0
20131008,25.09152,0
20131009,28.40496,0
20131010,7.33488,0
20131011,14.5848,0
20131012,10.13856,0
20131013,6.7968,0
20131014,9.03408,0
20131015,6.82512,0
20131016,6.82512,0
20131017,7.9296,0
20131018,10.0536,0
20131019,0.65136,0
20131020,35.03184,0
20131021,23.39232,0
20131022,15.09456,0
20131023,16.992,0
20131024,23.53392,0
20131025,9.85536,0
20131026,14.21664,0
20131027,0,0
20131028,6.91008,0
20131029,6.91008,0
20131030,6.20208,0
20131031,0,0
20131101,6.06048,0
20131102,4.55952,0
20131103,5.2392,0
20131104,4.50288,0
20131105,5.9472,0
20131106,3.03024,0
20131107,1.5576,0
20131108,2.20896,0
20131109,2.18064,0
20131110,0.73632,0
20131111,1.52928,0
20131112,1.44432,0
20131113,6.5136,0
20131114,2.66208,0
20131115,2.49216,0
20131116,1.61424,0
20131117,0.9912,0
20131118,2.06736,0
20131119,2.37888,0
20131120,1.64256,0
20131121,1.6992,0
20131122,1.6992,0
20131123,0.62304,0
20131124,3.79488,0
20131125,5.89056,0
20131126,3.48336,0
20131127,2.77536,0
20131128,2.94528,0
20131129,2.2656,0
20131130,2.2656,0
20131201,1.75584,0
20131202,2.03904,0
20131203,1.72752,0
20131204,1.78416,0
20131205,1.44432,0
20131206,1.07616,0
20131207,0.76464,0
20131208,0.67968,0
20131209,0.59472,0
20131210,0.67968,0
20131211,0.48144,0
20131212,0.4248,0
20131213,0.4248,0
20131214,0.45312,0
20131215,0.48144,0
20131216,0.708,0
20131217,0.50976,0
20131218,0.48144,0
20131219,0.39648,0
20131220,0.36816,0
20131221,0.36816,0
20131222,0.36816,0
20131223,0.4248,0
20131224,0.53808,0
20131225,0.31152,0
20131226,0.31152,0
20131227,0.33984,0
20131228,0.33984,0
20131229,0.53808,0
20131230,0.22656,0
20131231,0.22656,0
20140101,0.25488,0
20140102,1.07616,0
20140103,3.56832,0
20140104,3.56832,0
20140105,3.9648,0
20140106,3.85152,0
20140107,3.70992,0
20140108,3.87984,0
20140109,3.37008,0
20140110,3.48336,0
20140111,3.48336,0
20140112,3.34176,0
20140113,3.51168,0
20140114,3.20016,0
20140115,3.37008,0
20140116,2.88864,0
20140117,3.20016,0
20140118,3.51168,0
20140119,4.33296,0
20140120,3.8232,0
20140121,4.04976,0
20140122,3.37008,0
20140123,3.59664,0
20140124,2.91696,0
20140125,3.62496,0
20140126,3.37008,0
20140127,2.91696,0
20140128,3.14352,0
20140129,2.46384,0
20140130,2.91696,0
20140131,2.6904,0
20140201,2.46384,0
20140202,3.14352,0
20140203,2.6904,0
20140204,2.6904,0
20140205,2.23728,0
