date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,simulated precipitation,simulated evapotranspiration,simulated storage,precipitation,evapotranspiration,soil moisture
2/1/2016,9.56,2265.43,5.55072,14.16,8.396,14,0,151500,19.08051443,0,0,116
2/2/2016,9.53,2265.36,5.40912,14.16,7.412,14,0,153100,19.05579416,0,0,116
2/3/2016,9.5,2265.29,6.0888,14.16,6.887,21,0,162300,19.00635363,0,0,116
2/4/2016,9.47,2265.22,6.06048,14.16,6.983,21,0,143600,18.96044456,0,0,116
2/5/2016,9.43,2265.14,4.61616,14.16,6.903,15,0,133800,18.92866136,0,0,116
2/6/2016,9.42,2265.11,5.49408,7.788,6.162,14,0,155500,18.90040963,0,0,116
2/7/2016,9.41,2265.09,4.84272,5.664,5.365,14,0,180200,18.86862643,0,0,116
2/8/2016,9.4,2265.07,4.84272,5.664,5.613,12,0,137700,18.84390616,0,0,116
2/9/2016,9.39,2265.05,4.84272,5.664,5.71,8,0,135600,18.8297803,0,0,116
2/10/2016,9.38,2265.03,4.8144,5.664,5.749,8,0,144700,18.8191859,0,0,116
2/11/2016,9.37,2265,3.37008,5.664,4.819,8,0,165700,18.80506003,0,0,116
2/12/2016,9.36,2264.97,3.42672,5.664,5.342,8,47340,42240,18.79446563,1.086348832,0.786,116
2/13/2016,9.34,2264.94,3.42672,5.664,5.073,12,0,145500,18.76974536,0,0.00947,116
2/14/2016,9.33,2264.91,3.42672,5.664,5.125,14,0,150100,18.73796216,0,0,116
2/15/2016,9.32,2264.88,3.42672,5.664,5.148,14,0,131000,18.70617896,0,0,116
2/16/2016,9.3,2264.85,3.42672,5.664,4.053,16,0,151900,18.66380136,0,0,116
2/17/2016,9.29,2264.82,3.42672,5.664,4.074,16,0,136300,18.62142376,0,0,116
2/18/2016,9.28,2264.79,3.42672,5.664,3.186,16,0,168900,18.57904616,0,0,116
2/19/2016,9.24,2264.7,3.34176,14.16,3.314,16,0,154300,18.5331371,0,0,116
2/20/2016,9.24,2264.7,3.34176,14.16,3.488,16,0,132700,18.4907595,0,0,116
2/21/2016,9.12,2264.43,3.1152,26.84736,3.594,16,0,127700,18.4483819,0,0,116
2/22/2016,9.12,2264.43,3.1152,26.84736,3.32,16,0,132800,18.4060043,0,0,116
2/23/2016,8.95,2264.05,3.17184,28.32,2.384,15,0,165400,18.36009523,0,0,116
2/24/2016,8.83,2263.77,2.86032,40.12944,2.554,14,0,149300,18.3212491,0,0,116
2/25/2016,8.71,2263.47,2.57712,42.48,2.626,14,0,141000,18.2788715,0,0,116
2/26/2016,8.6,2263.22,3.05856,35.99472,2.615,14,0,133900,18.24002536,0,0,116
2/27/2016,8.51,2263.02,2.35056,28.32,2.562,14,0,129600,18.20117923,0,0,116
2/28/2016,8.43,2262.82,3.2568,28.32,2.289,14,0,135600,18.1623331,0,0,116
2/29/2016,8.35,2262.62,3.34176,28.32,1.616,14,0,161800,18.11642403,0.036544085,0.0162,116
3/1/2016,8.27,2262.42,3.34176,28.32,1.481,14,0,163100,18.07404643,0,0.498,115
3/2/2016,8.18,2262.21,2.57712,28.32,1.559,14,0,152600,18.03166883,0,0.62,115
3/3/2016,8.1,2262,2.5488,28.32,1.138,14,0,175400,17.98575976,0,0.777,114
3/4/2016,8.01,2261.78,2.52048,28.32,1.368,14,0,133700,17.9398507,0,0.879,113
3/5/2016,7.92,2261.56,2.49216,28.32,1.257,14,0,162700,17.8974731,0,1.03,112
3/6/2016,7.84,2261.34,2.49216,28.32,1.422,14,0,134700,17.8550955,0,1.07,111
3/7/2016,7.75,2261.12,2.46384,28.32,1.495,14,0,132500,17.80918643,0,0.978,110
3/8/2016,7.67,2260.9,2.832,28.32,1.26,14,0,140100,17.76680883,0,1.21,109
3/9/2016,7.6,2260.73,2.43552,21.24,1.135,14,0,142600,17.72443123,0,1,108
3/10/2016,7.55,2260.59,1.89744,16.992,1.13,14,0,138200,17.67852216,0,1.4,106
3/11/2016,7.5,2260.45,1.89744,16.992,1.158,14,0,130500,17.63614456,0,1.34,105
3/12/2016,7.44,2260.31,1.86912,16.992,0.913,14,0,179400,17.58670403,0,1.58,103
3/13/2016,7.39,2260.16,1.86912,16.992,4.622,14,287700,44580,17.5690467,7.086303353,0.592,109
3/14/2016,7.34,2260.03,1.8408,16.992,2.107,14,32390,56240,17.53020056,0.837332726,0.963,109
3/15/2016,7.28,2259.89,2.35056,16.992,1.401,14,0,157600,17.48782296,0,1.47,108
3/16/2016,7.23,2259.75,2.46384,16.992,1.305,14,0,148600,17.44191389,0,1.82,106
3/17/2016,7.18,2259.61,2.46384,16.992,1.194,14,0,154100,17.39953629,0,1.59,104
3/18/2016,7.13,2259.47,2.43552,16.992,1.228,14,0,137000,17.35362723,0,1.41,103
3/19/2016,7.08,2259.33,2.43552,16.992,1.067,14,0,159100,17.31124963,0,1.68,101
3/20/2016,7.03,2259.19,2.4072,16.992,1.169,14,0,122500,17.26534056,0,1.36,99.8
3/21/2016,6.98,2259.05,2.4072,16.992,1.147,14,0,122000,17.22296296,0,1.5,98.3
3/22/2016,6.92,2258.9,1.52928,16.992,0.9245,14,0,168700,17.17705389,0,2.54,95.8
3/23/2016,6.87,2258.75,1.6992,16.992,0.9843,14,0,145200,17.13114483,0,2.01,93.8
3/24/2016,6.82,2258.6,1.6992,16.992,1.346,14,7916,42650,17.09229869,0.164822713,0.245,93.7
3/25/2016,6.76,2258.45,1.6992,16.992,0.9529,14,0,141900,17.04638963,0,1.64,92.1
3/26/2016,6.71,2258.3,1.6992,16.992,0.8274,14,0,168400,17.00048056,0,2.82,89.3
3/27/2016,6.66,2258.15,1.67088,16.992,0.8679,14,0,151400,16.95457149,0,1.91,87.4
3/28/2016,6.6,2258,1.67088,16.992,0.8502,14,0,150400,16.91219389,0,2.44,84.9
3/29/2016,6.55,2257.84,1.1328,16.992,0.9243,14,0,124900,16.86628483,0,1.84,83.1
3/30/2016,6.5,2257.7,1.61424,15.23616,1.204,14,78050,56440,16.82743869,2.002317429,1.53,83.5
3/31/2016,6.45,2257.57,1.67088,14.16,1.298,14,70100,41890,16.78859256,1.826371849,0.921,84.3
4/1/2016,6.41,2257.44,1.64256,14.16,0.8304,14,0,159900,16.74268349,0,3.15,81.2
4/2/2016,6.36,2257.29,1.5576,15.94416,1.187,2,65910,65510,16.74268349,1.693777323,1.65,81.2
4/3/2016,6.3,2257.13,1.47264,16.992,0.9595,14,0,119300,16.69677443,0,2.94,78.3
4/4/2016,6.25,2256.97,1.44432,16.992,1.261,14,77350,44370,16.66145976,1.965911806,1.01,79.2
4/5/2016,6.19,2256.81,1.30272,16.992,0.9391,14,0,122500,16.61555069,0,2.39,76.8
4/6/2016,6.12,2256.61,1.416,16.992,1.3,14,146300,57660,16.58023603,3.822606087,1.2,79.4
4/7/2016,6.04,2256.36,1.67088,27.612,1.405,14,92230,42880,16.54492136,2.366375208,0.979,80.7
4/8/2016,5.98,2256.21,1.6992,16.284,0.9337,14,0,156000,16.49901229,0,3.15,77.6
4/9/2016,5.95,2256.1,1.2744,11.328,1.316,14,45910,50640,16.46016616,1.201390445,1.48,77.3
4/10/2016,5.85,2255.82,0.90624,29.50944,1.076,14,0,103300,16.41778856,0,2.65,74.6
4/11/2016,5.72,2255.42,1.16112,42.48,0.9342,14,0,130600,16.37187949,0,2.82,71.8
4/12/2016,5.62,2255.13,0.79296,30.10416,0.8679,14,0,138600,16.32597043,0,2.57,69.2
4/13/2016,5.53,2254.85,0.48144,28.32,1.113,19,15160,66030,16.26946696,0.400463507,0.933,68.7
4/14/2016,5.44,2254.59,2.91696,28.32,0.7832,19,0,143700,16.20943203,0,3.37,65.3
4/15/2016,5.36,2254.34,3.9648,28.32,0.7573,19,0,142600,16.14939709,0,3.49,61.8
4/16/2016,5.28,2254.09,3.9648,28.32,1.116,19,15010,42440,16.09289363,0.36405772,0.588,61.6
4/17/2016,5.21,2253.85,5.60736,28.32,1.042,19,56120,64010,16.03992163,1.513296008,1.83,61.3
4/18/2016,5.13,2253.61,5.9472,28.32,1.005,19,26110,67910,15.98341816,0.652369812,1.03,60.9
4/19/2016,5.06,2253.38,6.9384,28.32,0.802,19,0,112900,15.92338323,0,3.24,57.7
4/20/2016,4.99,2253.16,7.9296,28.32,0.6533,19,0,144300,15.86334829,0,3.66,54
4/21/2016,4.92,2252.93,7.27824,28.32,0.6448,19,0,140100,15.79978189,0,3.77,50.3
4/22/2016,4.85,2252.7,8.12784,28.32,0.5617,14,0,155200,15.75387283,0,3.2,47
4/23/2016,4.78,2252.46,7.13664,28.32,0.4527,14,0,177100,15.70796376,0,4.19,42.9
4/24/2016,4.71,2252.22,7.10832,28.32,0.6312,14,0,126600,15.66205469,0,2.74,40.1
4/25/2016,4.64,2251.98,7.19328,28.32,0.5819,14,0,134000,15.61614563,0,2.77,37.3
4/26/2016,4.56,2251.72,6.5136,28.32,0.992,14,65540,34890,15.57729949,1.761340201,0.934,38.2
4/27/2016,4.49,2251.46,6.48528,28.32,1,19,83560,46650,15.52432749,2.267378211,1.36,39.1
4/28/2016,4.41,2251.18,4.61616,28.32,0.4385,19,0,180200,15.46076109,0,3.93,35.1
4/29/2016,4.33,2250.88,3.3984,28.32,0.6159,19,0,129400,15.40072616,0,3.1,32
4/30/2016,4.25,2250.57,3.42672,28.32,0.5817,19,0,131800,15.34069122,0,2.25,29.8
5/1/2016,4.16,2250.25,2.52048,28.32,1.074,19,35830,4929,15.28418776,0.982955903,0.0674,30.7
5/2/2016,4.08,2249.93,3.22848,28.32,0.8906,19,21430,50540,15.22768429,0.582492352,1.41,29.9
5/3/2016,4,2249.61,4.50288,28.32,1.272,19,199400,6426,15.18177522,5.645318508,0.181,35.2
5/4/2016,3.92,2249.3,5.26752,28.32,1.607,19,308900,10070,15.13939762,8.683839917,0.212,43.5
5/5/2016,3.92,2249.3,5.26752,28.32,1.583,19,131000,37600,15.08995709,3.694197208,1.05,46
5/6/2016,3.77,2248.66,4.75776,28.32,7.934,19,639000,32520,15.07583122,18.07801849,1.48,61.8
5/7/2016,3.69,2248.32,3.9648,28.32,2.787,22,45860,71830,15.01579629,1.263640761,1.72,61.4
5/8/2016,3.67,2248.22,8.46768,14.16,2.905,22,270700,23440,14.96635576,7.703411579,0.853,67.9
5/9/2016,3.66,2248.2,14.66976,14.16,104.8,22,1094000,74610,15.25593602,31.15888596,3.23,89.4
5/10/2016,3.64,2248.1,8.46768,14.16,19.98,22,0,150300,15.24534162,0,3.25,86.2
5/11/2016,3.6,2247.94,15.91584,25.96944,7.977,22,210200,32060,15.21002696,5.850996614,0.703,91.2
5/12/2016,3.56,2247.77,18.06816,28.32,4.648,22,0,120200,15.14999202,0,3.16,88.1
5/13/2016,3.5,2247.52,12.26256,28.32,4.059,22,60240,44990,15.09702002,1.742084652,1.28,88.5
5/14/2016,3.42,2247.15,3.56832,28.32,3.695,22,7065,24290,15.04051656,0.175810903,0.313,88.3
5/15/2016,3.34,2246.79,3.31344,28.32,39.6,0,594900,34690,15.18177522,16.88396311,1.4,101
5/16/2016,3.26,2246.44,3.3984,28.32,9.446,2,3550,53840,15.20296402,0.109881803,0.821,99.8
5/17/2016,3.18,2246.09,3.37008,28.32,4.98,2,103100,71060,15.21355842,2.883326568,2.67,99.8
5/18/2016,3.1,2245.72,3.28512,28.32,3.982,2,88910,61300,15.22062136,2.489546612,2.06,100
5/19/2016,3.01,2245.34,3.00192,28.32,3.237,2,0,129300,15.21708989,0,3.03,97
5/20/2016,2.93,2244.96,3.05856,28.32,3.009,2,0,112600,15.21708989,0,2.72,94.2
5/21/2016,2.85,2244.57,2.9736,28.32,2.776,2,0,112000,15.21708989,0,2.58,91.6
5/22/2016,2.8,2244.36,3.14352,15.94416,2.424,2,0,147500,15.21355842,0,2.95,88.7
5/23/2016,2.76,2244.17,2.74704,14.16,2.289,2,0,135100,15.21002696,0,2.69,86
5/24/2016,2.72,2243.98,2.832,14.16,2.141,2,0,130000,15.20296402,0,3.12,82.9
5/25/2016,2.68,2243.78,2.77536,14.16,1.914,2,0,147400,15.19943256,0,3.68,79.2
5/26/2016,2.64,2243.58,2.74704,14.16,2.134,2,28430,58960,15.19943256,0.769172668,1.2,78.8
5/27/2016,2.63,2243.52,3.48336,5.664,1.733,2,0,125000,15.19236962,0,2.85,75.9
5/28/2016,2.61,2243.44,3.93648,7.44816,2.188,2,138500,20750,15.19943256,3.859854519,0.621,79.1
5/29/2016,2.59,2243.32,4.6728,10.84656,7.243,2,376700,64870,15.22415282,10.60733438,1.86,87.2
5/30/2016,2.55,2243.14,3.9648,14.16,2.914,2,7118,25900,15.22768429,0.175810903,0.561,86.7
5/31/2016,2.52,2242.97,4.78608,14.16,6.439,2,320400,11900,15.25240456,9.046462059,0.213,94.6
6/1/2016,2.47,2242.7,3.93648,18.63456,3.049,2,114100,44250,15.25593602,3.231311321,0.937,96.2
6/2/2016,2.44,2242.52,4.44624,14.16,18.32,2,417200,34230,15.31950242,11.7221396,1.33,104
6/3/2016,2.4,2242.34,4.41792,14.16,5.463,2,128900,36960,15.33362829,3.564422607,1.46,105
6/4/2016,2.37,2242.17,5.01264,14.16,3.318,2,0,124900,15.33362829,0,3,102
6/5/2016,2.34,2242,4.98432,14.16,3.217,2,3582,45090,15.33715976,0.109881803,0.3,101
6/6/2016,2.33,2241.93,3.99312,6.74016,3.297,2,121800,23140,15.34422269,3.402952731,0.506,104
6/7/2016,2.32,2241.87,3.45504,5.664,3.111,2,35840,54290,15.34775416,1.001461744,1.62,103
6/8/2016,2.31,2241.82,3.99312,5.664,3.318,2,118300,23790,15.35481709,3.333498374,0.759,105
6/9/2016,2.3,2241.78,4.55952,5.664,15.83,2,355000,669.8,15.40778909,9.856543362,0.0238,113
6/10/2016,2.3,2241.75,5.0976,5.664,6.448,2,165500,10650,15.42897789,4.626709104,0.424,115
6/11/2016,2.29,2241.72,5.0976,5.664,28.72,2,381800,21430,15.52079603,10.58868703,0.808,120
6/12/2016,2.29,2241.7,5.664,5.664,9.244,2,32590,36040,15.54198483,0.919729531,1.45,117
6/13/2016,2.29,2241.68,5.63568,5.664,6.244,2,94280,28050,15.55964216,2.633210838,1.22,117
6/14/2016,2.31,2241.82,14.52816,5.664,5.584,2,61700,22230,15.57023656,1.734693348,1.02,117
6/15/2016,2.34,2241.97,15.09456,5.664,5.261,2,109000,92510,15.58083096,3.03742969,3.39,115
6/16/2016,2.35,2242.08,13.3104,5.664,5.472,2,50880,15420,15.59495683,1.386048079,0.497,115
6/17/2016,2.37,2242.18,12.85728,5.664,5.616,2,112700,4045,15.60908269,3.102855325,0.165,118
6/18/2016,2.4,2242.32,15.2928,5.664,6.985,2,182000,21710,15.63027149,5.015451074,0.7,120
6/19/2016,2.49,2242.8,35.93808,5.664,131.3,2,736100,59440,16.04698456,20.24602389,2.2,124
6/20/2016,2.58,2243.25,35.5416,5.664,31.35,2,97030,44820,16.13880269,2.585233241,1.59,121
6/21/2016,2.66,2243.66,34.04064,5.664,14.43,2,138800,25920,16.18118029,3.656487823,0.875,121
6/22/2016,2.74,2244.08,35.03184,5.664,10.42,2,105300,30590,16.20943203,2.784517407,1.21,120
6/23/2016,2.83,2244.5,36.33456,5.664,71.81,2,546000,19050,16.44250883,14.50950497,0.625,124
6/24/2016,2.91,2244.85,31.46352,5.664,23.01,2,160200,74580,16.50960669,4.246386766,2.02,121
6/25/2016,2.99,2245.25,35.42832,5.664,31.44,2,333000,22380,16.60848776,8.70293045,0.637,123
6/26/2016,3.13,2245.85,72.69744,28.32,18.32,2,180900,2281,16.66499123,4.704748333,0.055,123
6/27/2016,3.26,2246.47,76.6056,28.32,54.55,2,444000,44650,16.83803309,11.54003048,1.39,124
6/28/2016,3.44,2247.25,88.58496,28.32,210.9,2,939200,49110,17.50901176,24.08834791,1.34,127
6/29/2016,4.66,2252.06,427.54704,28.32,929.8,2,2672000,21560,20.43306617,66.23750019,0.684,132
6/30/2016,6,2256.25,469.34736,28.32,344.3,1,867300,61620,21.5101635,18.68814623,1.4,130
7/1/2016,7.21,2259.7,458.33088,57.51792,134.2,1,476000,30080,21.93040804,9.780446649,0.622,128
7/2/2016,7.92,2261.55,304.10016,70.8,55.98,1,128500,5331,22.1034499,2.587747902,0.119,125
7/3/2016,8.11,2262.04,136.10592,70.8,37.75,1,149300,73710,22.21645684,3.009590842,1.46,122
7/4/2016,8.23,2262.32,110.61792,70.8,60.44,1,510100,72090,22.41421897,10.24967785,1.24,123
7/5/2016,8.45,2262.86,145.62144,70.8,53.93,1,418400,46400,22.5907923,8.301709533,1.15,124
7/6/2016,8.81,2263.71,191.04672,70.8,65.51,1,502600,33030,22.8026803,9.863041162,0.691,125
7/7/2016,9.17,2264.54,210.38928,90.28416,86.3,1,604100,40220,23.08166617,11.75036716,0.737,126
7/8/2016,9.56,2265.44,231.2328,99.12,48.8,1,155300,33880,23.23351924,3.04751426,0.755,123
7/9/2016,9.89,2266.18,209.51136,99.12,80.59,1,588300,60170,23.49484777,11.30277264,1.14,124
7/10/2016,10.09,2266.62,166.71984,99.12,161.1,164.5,951900,32720,23.51603657,18.14399719,0.675,127
7/11/2016,10.34,2267.16,182.12592,99.12,130.4,138.4,700100,5658,23.51603657,13.29362464,0.107,128
7/12/2016,10.97,2268.51,307.98,99.12,67.33,70.33,226300,53920,23.5125051,4.270726413,0.941,125
7/13/2016,11.36,2269.33,229.64688,99.12,68.29,72.25,405200,62440,23.5125051,7.690503985,1.14,124
7/14/2016,11.67,2269.98,204.41376,99.12,56.11,56.73,105300,51930,23.5125051,2.015736118,1.37,121
7/15/2016,11.87,2270.38,166.38,99.12,59.81,62.53,331600,96240,23.5125051,6.328912973,1.68,121
7/16/2016,12.01,2270.67,148.68,99.12,63.21,66.46,352600,71640,23.5125051,6.671613634,1.51,121
7/17/2016,12.28,2271.2,188.328,99.12,58.43,58.05,47370,79990,23.5125051,0.929343879,1.16,119
7/18/2016,12.37,2271.38,131.60304,99.12,58.53,58.69,126300,112100,23.5125051,2.368251681,2.66,117
7/19/2016,12.53,2271.71,129.79056,70.8,96.41,103.1,636800,63380,23.5125051,12.08184671,0.994,122
7/20/2016,12.58,2271.8,91.67184,70.8,67.07,64.78,0,198000,23.5125051,0,0.865,119
7/21/2016,12.67,2271.98,92.43648,56.64,67.98,71.64,331600,15820,23.5125051,6.276157141,0.255,121
7/22/2016,12.83,2272.28,113.90304,70.8,72.47,75.7,373700,95160,23.5125051,7.140994132,1.92,121
7/23/2016,13.07,2272.74,141.37344,56.64,129.9,138.1,757900,47790,23.5125051,14.44093752,1.04,124
7/24/2016,13.37,2273.31,161.45232,56.64,79.15,80.74,215800,78570,23.5125051,4.077772975,1.58,122
7/25/2016,13.63,2273.8,148.56672,56.64,75.73,77.94,331600,141000,23.5125051,6.262817502,2.33,121
7/26/2016,13.76,2274.05,131.34816,81.36336,69.9,68.38,15790,147500,23.5125051,0.254351389,0.803,118
7/27/2016,13.84,2274.2,118.71744,86.0928,75.27,77.99,357900,122900,23.5125051,6.786073446,2.3,119
7/28/2016,13.84,2274.2,104.04768,97.90224,71.01,70.98,47370,50370,23.5125051,0.943126932,0.626,118
7/29/2016,13.86,2274.23,99.60144,88.16016,159.8,170.4,915800,4478,23.5125051,17.3542099,0.0788,124
7/30/2016,13.96,2274.41,124.3248,86.376,124.3,130.5,573700,44640,23.5125051,10.90683198,0.769,125
7/31/2016,14.06,2274.6,126.08064,86.376,85.92,88.01,247400,66500,23.5125051,4.675431728,1.5,123
8/1/2016,14.18,2274.82,131.37648,86.376,77.33,76.77,47370,95630,23.5125051,0.860678628,1.15,120
8/2/2016,14.21,2274.87,101.3856,86.376,75.67,75.65,47370,49900,23.5125051,0.860578679,0.777,118
8/3/2016,14.26,2274.97,110.22144,86.376,75.37,76.03,121000,64190,23.5125051,2.253654718,1.76,118
8/4/2016,14.26,2274.97,92.54976,86.376,75.3,75.5,94730,77930,23.5125051,1.798498154,1.2,117
8/5/2016,14.24,2274.94,93.7392,92.86128,95.48,100.9,510500,43680,23.5125051,9.654203475,0.803,121
8/6/2016,14.3,2275.05,134.68992,109.032,134.6,141.7,710500,91620,23.5125051,13.50711489,1.82,123
8/7/2016,14.51,2275.43,182.83392,109.032,108,113.2,468400,15390,23.5125051,8.924940109,0.281,125
8/8/2016,14.58,2275.56,138.3432,109.032,88.76,91.77,300000,39910,23.5125051,5.693127155,0.908,124
8/9/2016,14.67,2275.73,145.45152,109.032,81.63,83.25,142100,2326,23.5125051,2.686938107,0.0513,122
8/10/2016,14.74,2275.85,136.55904,109.032,80.18,80.5,131600,103500,23.5125051,2.535460472,1.8,120
8/11/2016,14.73,2275.84,127.60992,123.192,79.91,79.46,42100,80600,23.5125051,0.792117514,0.775,118
8/12/2016,14.64,2275.68,107.98416,130.272,79.73,79.59,84210,96020,23.5125051,1.620698571,1.37,118
8/13/2016,14.59,2275.58,109.93824,123.192,99.56,104,510500,128000,23.5125051,9.680361032,2.62,120
8/14/2016,14.54,2275.48,109.93824,123.192,107.3,111.9,526300,133900,23.5125051,9.983717203,2.72,121
8/15/2016,14.68,2275.74,173.99808,123.192,86.75,88.85,231600,49990,23.5125051,4.44036603,0.814,121
8/16/2016,14.74,2275.85,161.48064,137.352,93.56,97.62,405200,54790,23.5125051,7.671899587,1.06,122
8/17/2016,14.81,2275.98,165.02064,137.352,84.15,85.39,136800,29880,23.5125051,2.555179656,0.742,121
8/18/2016,15.04,2276.41,219.0552,137.352,146.5,154.9,763100,38000,23.5125051,14.53827333,0.834,124
8/19/2016,15.48,2277.2,305.91264,159.18672,95.52,96.99,205300,78810,23.5125051,3.893314123,1.47,122
8/20/2016,15.69,2277.58,239.13408,165.672,86.24,85.73,36840,80910,23.5125051,0.718426973,0.836,119
8/21/2016,15.69,2277.58,170.23152,165.672,83.93,83.19,5263,68850,23.5125051,0.087905452,0.148,118
8/22/2016,15.57,2277.37,120.95472,154.45728,83.12,82.75,5263,37290,23.5125051,0.087905452,0.231,117
8/23/2016,15.4,2277.07,101.6688,151.512,82.41,81.77,36840,92310,23.5125051,0.65929085,1.04,117
8/24/2016,15.31,2276.89,95.2968,123.192,82.29,83.91,173700,34400,23.5125051,3.324293852,0.596,118
8/25/2016,15.22,2276.73,99.00672,123.192,81.71,81.2,5263,49190,23.5125051,0.145623088,0.753,117
8/26/2016,15.09,2276.5,86.43264,123.192,81.15,80.71,5263,43030,23.5125051,0.109881803,0.0686,117
8/27/2016,14.97,2276.27,86.43264,123.192,80.42,79.7,10530,72710,23.5125051,0.219763607,0.111,117
8/28/2016,14.81,2275.99,77.48352,123.192,81.11,83.42,257900,58400,23.5125051,4.937036514,0.954,119
8/29/2016,14.68,2275.75,85.01664,123.192,79.78,80.22,131600,93220,23.5125051,2.518014625,1.84,118
8/30/2016,14.61,2275.61,89.83104,110.22144,79.06,79.17,89470,79910,23.5125051,1.658874482,1.9,117
8/31/2016,14.56,2275.53,99.31824,109.032,107.6,113.8,584200,44290,23.5125051,11.07660103,1.09,121
9/1/2016,14.63,2275.66,85.69632,58.056,83.88,85.29,178900,56790,23.5125051,3.366656363,0.935,121
9/2/2016,14.68,2275.74,76.8888,58.056,79.26,78.23,10530,100000,23.5125051,0.190991193,1.24,118
9/3/2016,14.73,2275.84,80.45712,58.056,77.65,77.28,105300,136900,23.5125051,1.964432806,2.52,116
9/4/2016,14.79,2275.95,56.27184,32.08656,76.99,77.06,21050,14790,23.5125051,0.397754729,0.0237,116
9/5/2016,14.81,2275.99,41.46048,29.736,75.76,74.17,0,137300,23.5125051,0,0.22,116
9/6/2016,14.81,2275.99,34.35216,29.736,74.83,101,0,155700,23.4277499,0,0.13,116
9/7/2016,14.75,2275.87,37.77888,54.516,74.64,130.4,204600,49380,23.26177097,3.855001092,0.968,118
9/8/2016,14.46,2275.34,37.97712,127.66656,73.85,74,119900,41790,23.26530244,2.331210732,0.958,118
9/9/2016,14.03,2274.55,34.80528,170.14656,72.97,56,10430,27480,23.31827444,0.164822713,0.277,118
9/10/2016,13.62,2273.78,25.51632,156.58128,71.66,59.39,0,155500,23.35005764,0,0.252,117
9/11/2016,13.27,2273.13,26.64912,135.936,71.68,73.31,230100,88780,23.35005764,4.423410565,1.51,118
9/12/2016,12.93,2272.48,21.6648,128.856,70.11,67.94,0,187300,23.35005764,0,0.304,117
9/13/2016,12.61,2271.86,18.01152,118.83072,69.51,69.08,5230,42100,23.35005764,0.082411356,0.666,116
9/14/2016,12.3,2271.25,18.01152,114.696,68.65,69.76,136000,39990,23.35005764,2.577031575,1.13,117
9/15/2016,12.06,2270.77,40.41264,114.696,67.58,67.3,47070,70730,23.35005764,0.864310056,1.09,117
9/16/2016,11.81,2270.27,38.0904,114.696,67.19,69.29,214400,33090,23.35005764,4.060625106,0.685,119
9/17/2016,11.6,2269.83,48.4272,114.696,66.26,67.45,141200,38380,23.35005764,2.726727888,0.895,119
9/18/2016,11.49,2269.6,56.10192,88.16016,65.29,65.11,20920,36840,23.35005764,0.381107457,0.373,118
9/19/2016,11.44,2269.49,59.10384,72.216,64.21,63.44,5230,72060,23.35005764,0.07639648,0.12,118
9/20/2016,11.42,2269.45,64.2864,66.32544,63.17,62.33,20920,92970,23.35005764,0.384475205,0.673,117
9/21/2016,11.47,2269.57,56.52672,33.276,62.29,62.1,57530,73760,23.35005764,1.115110695,1.61,116
9/22/2016,11.55,2269.72,43.58448,15.576,81.77,86.7,517700,91730,23.35005764,9.892490268,1.53,120
9/23/2016,11.62,2269.88,45.1704,15.576,64.69,64.9,99370,81280,23.35005764,1.882187575,2.14,118
9/24/2016,11.71,2270.05,46.92624,15.576,63.21,65.68,277200,63410,23.35005764,5.281704366,1.37,119
9/25/2016,11.8,2270.23,47.37936,15.576,63.44,66.05,298100,72830,23.35005764,5.734324336,1.6,120
9/26/2016,11.88,2270.4,45.79344,15.576,60.37,61.17,136000,66190,23.35005764,2.606489271,1.57,119
9/27/2016,11.96,2270.56,44.1792,15.576,59.17,58.75,57530,93740,23.35005764,1.114769988,1.61,117
9/28/2016,12.08,2270.8,57.14976,15.576,58.07,107,0,178200,23.1946731,0,0.292,116
9/29/2016,12.18,2271,50.66448,15.576,58.21,169,213100,1709,22.86271524,4.128164351,0.0419,119
9/30/2016,12.31,2271.26,61.39776,15.576,56.83,169,0,145100,22.5166315,0,0.439,118
10/1/2016,12.39,2271.43,46.50144,15.576,55.81,169,0,205900,22.16348484,0,0.349,118
10/2/2016,12.45,2271.54,36.02304,15.576,54.95,169,0,207800,21.8068067,0,0.0406,118
10/3/2016,12.49,2271.63,32.7096,15.576,54.28,169,0,145700,21.45366003,0,0,118
10/4/2016,12.4,2271.45,23.364,50.976,53.33,169,0,176300,21.09345043,0,0,118
10/5/2016,12.12,2270.88,22.91088,114.696,52.57,169,0,140400,20.73324083,0,0,118
10/6/2016,11.83,2270.3,22.96752,114.696,51.71,169,0,133800,20.36949977,0,0,118
10/7/2016,11.54,2269.71,22.42944,114.696,50.81,169,0,138900,20.0057587,0,0,118
10/8/2016,11.25,2269.11,21.97632,114.696,49.85,169,0,160100,19.6349547,0,0,118
10/9/2016,10.91,2268.38,22.31616,133.58544,48.99,169,0,150500,19.2641507,0,0,118
10/10/2016,10.53,2267.58,22.48608,143.016,48.1,169,0,152000,18.88981523,0,0,118
10/11/2016,10.37,2267.22,21.97632,74.56656,47.27,169,0,133700,18.5119483,0,0,118
10/12/2016,10.34,2267.17,18.86112,24.44016,46.74,169,16980,40420,18.1411443,0.350150526,1.46,116
10/13/2016,10.36,2267.2,22.14624,15.576,46.56,169,187500,59990,17.7703403,4.466711372,1.6,118
10/14/2016,10.37,2267.23,22.14624,15.576,74.8,148,450000,56270,17.56198376,10.97765946,1.73,121
