Date,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
24-03-20,14.8215189,14.60306358,13.6640625,12.57479572,13.1996479,14.94630623,17.26753235,17.59939957,16.0045433,13.87868214,13.23826027,13.55956173,15.15311337,14.37071991,11.66724777,8.572453499,6.793802261,6.158690453,6.416314125,5.651279926,5.257143974,5.339526653,6.030908585,6.20262146,6.049310684,5.529298782,6.174040794,7.600726604,8.140604973,7.101149559
25-03-20,14.61248493,15.09458256,12.98918152,12.10878181,20.69768715,32.16091537,41.81095123,44.05152893,37.99525833,28.16972542,19.29574013,15.88598156,18.32482529,18.02561951,13.23516369,7.306449413,6.007590771,9.383518219,11.07111645,8.81972599,4.793644428,5.351036549,7.547951698,7.758059502,7.30168438,7.038248539,7.171782494,8.072994232,8.258494377,7.078979492
26-03-20,10.23753929,10.64486027,9.849693298,9.21142292,11.62976742,16.65176964,22.16510201,22.9404335,18.52235222,15.67690754,18.33005524,23.88999176,26.8084507,25.13564682,18.11076927,9.815512657,6.332543373,8.136110306,9.633461952,7.658069611,4.031802654,2.783161402,5.681155682,6.163071156,6.230037212,5.430463791,5.414587498,6.948406696,7.688425541,6.933969975
27-03-20,24.93437004,28.14173508,27.80462074,23.28378677,17.58346176,17.90266037,23.05407715,23.66086388,15.96040916,9.186116219,16.50118637,26.45527267,31.81994438,30.31469154,21.56820297,10.43403244,5.538242817,9.790748596,12.56394577,11.01576233,7.55844593,5.335692883,5.565103531,4.732398987,4.369258881,5.049472809,6.478291512,8.012514114,8.405744553,7.522208691
28-03-20,32.07654572,36.05463028,36.38458633,31.31771469,25.27228165,22.46897697,22.93676949,21.05887413,13.79210281,9.380509377,14.88717365,22.06998825,26.37868118,25.12099648,18.39540863,10.37887955,6.572460175,7.568154335,9.504149437,9.209459305,7.845314503,7.484922886,7.274974823,6.02298975,5.293684959,5.756019592,6.803666592,8.418087959,8.71886158,7.713535786
29-03-20,48.80604935,53.94148254,55.43044281,50.2767067,41.34389877,33.59914017,25.62134171,17.78088188,12.31171131,10.5836792,10.80350494,11.07304287,11.35451221,10.69812012,10.38918877,11.83150864,12.1904068,11.74294853,12.34037018,13.38807964,12.91924953,11.96215725,10.40602303,8.866991997,8.312119484,9.313100815,9.945212364,10.65057468,9.995492935,7.463472366
30-03-20,35.60759735,40.09535599,41.07751083,35.890728,28.3043251,21.92419052,16.2376194,11.36339092,8.741538048,8.525501251,8.784500122,8.153033257,9.286053658,9.154763222,8.506093979,7.940003395,6.612161636,4.910054207,6.495639801,8.925879478,9.518445969,9.333637238,8.30153656,7.23576355,6.868595123,7.613789082,8.622119904,9.920423508,9.600130081,7.394259453
31-03-20,36.02300262,40.59611511,41.59647751,36.34558868,28.80498505,22.56872368,16.89023972,11.83197308,8.91398716,8.677692413,9.130314827,8.518389702,9.101583481,8.683694839,8.293562889,8.567269325,7.976755619,6.863281727,7.78123951,9.626116753,9.873972893,9.543901443,8.407232285,7.3139534,6.901444435,7.57241106,8.466627121,9.615851402,9.129041672,6.967414856
01-04-20,24.09669876,26.58432007,27.00610542,23.91878319,19.65429115,15.94199848,13.11133194,10.52872372,9.219592094,8.765583038,8.953369141,8.525708199,9.508014679,9.037901878,7.974781513,6.832427025,5.444023132,3.826331854,4.340225697,5.674416542,6.016300678,5.903548241,5.316260338,4.758826256,4.634870529,5.131872177,6.218963146,7.900614738,8.291838646,7.010389328
02-04-20,8.915557861,8.571259499,7.949156284,7.634803295,8.034192085,7.7053895,8.367592812,8.456138611,8.697938919,8.594470978,8.87929821,8.525382996,9.405317307,8.75579834,7.450791836,6.028617859,4.728732109,3.258550882,2.430293083,2.078671694,1.799249291,1.66211772,2.429957151,2.963354826,2.780145168,2.835920811,5.212027073,8.162302971,9.347693443,8.279504776
03-04-20,16.92563057,19.21740723,19.64947701,16.92588615,13.23326015,10.10486794,7.340396404,4.954155445,3.411296606,3.333342314,3.422846079,3.342880249,3.806147099,3.912432432,3.720911741,3.653233528,3.249957561,2.826862097,3.564707041,4.713890553,5.014674187,5.002229691,4.453287125,3.841274023,3.449529886,3.656377792,4.01157093,4.585235596,4.426141739,3.570845842
04-04-20,5.463126183,5.241947651,4.889122963,4.743583202,4.954846382,4.768902779,4.888319969,4.737129211,4.63469696,4.494820595,4.548832417,4.435562134,4.970098495,4.844972134,4.590790749,4.362440586,4.412899971,4.811261654,4.930577278,4.953207016,4.727152348,4.423849106,3.805614233,3.208518982,2.971436262,3.193445921,3.306011677,3.863803387,4.026185036,3.588504791
05-04-20,8.805782318,8.67636776,8.643768311,8.570326805,8.563185692,8.427984238,8.105278969,7.615365982,7.493324757,7.132705688,6.834329605,6.36391449,6.585791588,6.568366051,6.323410034,6.181702137,7.249807358,8.831569672,8.952216148,8.726305962,9.284043312,11.05168629,11.78705788,11.34532261,10.16369915,8.367515564,6.151259899,4.207665443,3.30469799,4.352797985
06-04-20,12.54960823,12.31715298,11.97608185,11.66088009,11.73396301,11.34430313,11.40412617,11.04018593,11.17570972,10.78580952,10.64120197,9.851049423,10.44104004,9.88049221,8.948781967,8.050354004,8.257721901,8.901471138,8.55035305,7.831145287,8.087901115,9.806963921,10.75865555,10.54849434,9.539865494,7.842289448,6.479971409,6.440292358,6.737649441,6.663092136
07-04-20,12.97386742,12.62546921,12.35407639,11.6279726,10.17780781,9.262058258,9.582875252,9.177942276,10.1731329,10.64297485,9.672348022,8.445202827,9.65485096,10.60083389,8.889463425,6.995296478,11.97832012,15.70137215,12.24158669,5.000330448,12.4124012,25.85746574,32.48796844,33.27987671,29.88260078,22.51899719,14.82726574,8.512033463,7.421524525,12.02198601
08-04-20,13.29445648,12.70550823,12.3737154,11.39080429,9.068572044,8.668501854,10.24246597,8.821722984,8.788020134,9.87542057,8.335851669,7.695575714,11.44607067,14.45929718,11.60891724,7.753819942,17.19435692,24.16280746,19.14361191,8.443481445,19.14170265,39.73485565,50.17522049,51.6074791,46.41622543,34.81176758,22.78409195,11.54578686,7.788911819,17.08928299
09-04-20,11.18036652,10.82033539,10.47751427,9.737018585,8.608691216,8.342476845,9.604546547,8.79492569,8.782231331,9.153904915,8.528199196,7.882663727,10.3803215,11.88511753,9.482441902,5.999233723,11.86991787,16.55058479,12.67010403,3.047889233,12.65774822,27.84991837,35.47425461,36.60829926,32.9685173,24.6763916,16.30297279,8.954856873,6.731411934,12.33943844
10-04-20,11.50102997,11.147789,10.62262535,10.01252842,9.447218895,8.699689865,9.134840012,9.01685524,9.710861206,9.851260185,9.5054636,8.560747147,9.345607758,9.145359039,7.82253027,6.721646786,9.040389061,10.73588562,8.196260452,2.844476223,7.111211777,15.81624603,20.14001274,20.69124985,18.50441551,13.69579411,9.02480793,6.66246748,7.792072296,10.10459042
11-04-20,12.89068413,13.5474577,13.36059189,12.07517242,11.078372,9.94246006,9.869143486,9.415560722,9.419316292,9.194243431,9.397320747,8.813752174,9.796762466,9.205405235,8.076091766,6.673231602,5.281902313,3.735535383,3.234230518,3.243822336,3.177407742,3.04992795,3.106962204,3.181901455,3.330729961,3.567059278,5.021990299,7.166017532,7.934093952,6.82441473
12-04-20,10.47138691,10.02594471,9.031350136,8.17727375,8.29211235,8.255005836,9.178701401,8.735787392,8.408498764,8.508515358,9.244669914,9.00725174,9.673454285,10.06413269,10.89038658,11.01855946,9.304208755,7.543300152,7.647664547,10.47545528,13.4663744,16.8513546,17.98930931,17.25082016,15.11140537,11.45356846,8.540210724,7.395565987,7.31870985,7.727336884
13-04-20,10.72997093,10.45757675,9.935084343,9.573753357,10.18503857,10.24851513,10.9785738,10.58172417,10.18877125,9.902099609,10.22950363,9.275185585,10.02403831,11.71244907,15.03203392,17.28326797,17.69602585,16.58522606,14.74978065,13.01929951,11.37164021,9.420882225,7.577422619,6.17174387,5.518351078,5.120243549,5.717104912,7.207366467,7.882681847,7.260920048
14-04-20,11.4661808,10.65673351,9.783294678,9.402838707,9.813915253,9.496939659,10.1578598,10.26010895,10.60739422,10.65675449,10.91841412,9.578299522,10.12905312,9.960756302,8.878294945,6.880045891,8.574198723,13.03270054,17.77765465,20.89430809,21.80072975,19.71357536,15.80016804,12.08684349,9.848595619,8.055702209,7.071204185,7.389836311,7.63236618,6.399367332
15-04-20,12.25184917,11.46600533,10.40429592,9.814052582,10.4329443,10.44586658,11.38175106,11.29384041,10.77741718,10.05084801,10.14047718,9.481468201,10.70937634,11.39342403,13.81407547,17.90569878,22.3311367,25.57659721,27.24214172,27.24206734,25.56060982,21.64959908,16.65906906,12.43938541,9.960749626,8.374070168,7.683608532,8.389030457,8.847722054,7.88158083
16-04-20,14.5466814,15.14630508,15.06874752,13.80662632,12.84253407,11.89104939,11.93275738,11.20722485,11.2992754,12.52929497,13.70325565,11.59959507,11.06211853,14.33576679,20.9053688,25.0932579,25.10480499,22.65939331,18.01136017,13.10268402,8.951312065,5.880270481,4.15248251,3.513413429,3.471851587,3.46584034,4.862304688,7.197618484,8.527543068,8.268404961
17-04-20,9.443709373,9.266552925,8.788337708,8.380411148,8.630295753,8.31398201,8.835794449,8.728780746,8.850001335,8.602740288,8.78724575,8.251805305,9.161750793,8.586194038,7.501466751,6.136428356,4.812848568,3.3718822,2.78766346,2.519514322,2.421184063,2.172384739,2.30380106,2.485939264,2.719918489,2.936139822,4.391129494,6.488208294,7.294132233,6.32641983
18-04-20,10.92894268,10.72558689,10.11409092,9.599985123,9.906556129,9.495326042,10.11092186,9.931505203,9.965578079,9.648207664,9.880065918,9.328380585,10.40829563,9.782316208,8.564145088,7.056065559,5.655961037,4.412633896,4.063670158,3.998067617,3.828636885,3.524376392,3.228245735,3.093942642,3.260506392,3.608528614,5.007529736,7.170859337,7.999392509,6.869066715
19-04-20,11.58744621,11.66320992,11.33411312,10.77686024,10.29029655,9.369587898,9.277651787,8.761172295,8.676604271,8.435677528,8.72071743,8.260029793,9.272752762,8.758229256,7.747445107,6.579137325,5.495488167,4.560655594,4.192105293,4.006742001,3.759455442,3.472510815,3.075142384,2.797123671,2.888151169,3.254829645,4.437734604,6.435703754,7.317677975,6.265569687
20-04-20,8.676981926,8.409993172,7.834106445,7.48576498,7.847419739,7.551413059,8.114712715,8.015277863,8.067285538,7.836038589,8.069124222,7.627510071,8.565833092,8.060946465,7.085616112,5.942791462,5.007615089,4.413693905,4.236716747,4.167136192,3.950954199,3.675623178,3.190571308,2.82171464,2.837730408,3.172793627,4.204336166,6.02743721,6.775936127,5.853603363
21-04-20,7.639939785,7.420281887,6.926472664,6.635648251,6.954841137,6.645608902,7.121338844,7.032967091,7.134769917,6.980623245,7.18926096,6.828638077,7.602488041,7.129813671,6.208432198,5.065606117,3.918504715,2.584776878,1.841758728,1.43135345,1.18349576,0.822972059,0.980285466,1.342632294,1.751337647,2.11969018,3.504094362,5.347022057,6.077340603,5.269525528
22-04-20,9.052174568,8.779618263,8.177816391,7.801338673,8.178598404,7.880869389,8.500720024,8.394313812,8.416935921,8.156989098,8.386546135,7.958926678,8.941231728,8.415728569,7.339685917,5.982218742,4.625187874,3.061051369,2.261859179,1.832311988,1.547956944,1.122962356,1.299248219,1.69424355,2.155816555,2.574665308,4.148388386,6.25233984,7.054868221,6.079769611
23-04-20,7.964941025,7.72275877,7.183381557,6.842657089,7.154313564,6.852494717,7.352170467,7.243152618,7.277590752,7.092490673,7.318184853,6.982255936,7.866950989,7.427063465,6.502384663,5.329926014,4.160770893,2.82877636,2.141889572,1.783457875,1.53939414,1.208339334,1.36260891,1.681949496,2.03241992,2.385347366,3.784696579,5.678833008,6.400962353,5.547531128
24-04-20,8.45598793,8.102647781,7.315227985,7.429125786,9.70572567,11.95733929,14.28694916,14.93253613,14.42202854,12.97166252,11.01307011,8.578650475,8.441945076,7.618338108,6.539042473,5.302775383,4.058302879,2.796602011,2.330965281,1.849899411,1.363666534,1.889528513,2.464110613,2.880592108,3.111646891,3.292967796,4.206933498,5.81118679,6.453360081,5.51438427
25-04-20,7.940709114,7.689537048,7.15887785,6.84773016,7.189278603,6.921304226,7.418358803,7.301746368,7.301881313,7.086025715,7.277292728,6.92411375,7.79044342,7.373309135,6.507344723,5.425925255,4.419644833,3.465994835,3.037618399,2.840827227,2.658657551,2.446061611,2.321141958,2.311951876,2.484279394,2.770751715,3.883331776,5.57869482,6.216061592,5.379806519
26-04-20,7.728816509,7.442362309,7.104159832,6.638549805,6.007129669,5.566562176,6.039717197,5.765843868,6.126382828,6.380768776,5.999377728,5.429814339,6.43089819,6.931224346,5.838097095,4.704549789,7.571226597,9.86451149,7.854183674,4.024086952,7.865324974,15.77551365,19.7568264,20.22346306,18.13465118,13.60002613,8.937400818,5.403361797,5.30401659,8.039919853
27-04-20,7.979604721,7.777645588,7.714270592,7.365381718,6.722846508,6.740326881,7.165928841,6.40507555,6.201803684,6.338835239,5.706607342,5.253620148,6.710874557,7.974834442,6.660316467,4.715881348,8.61534214,11.88547707,9.669624329,5.846688271,11.1551342,20.94319534,25.89438248,26.40778732,23.7071228,17.89859772,11.70576,5.729619503,3.668962002,8.524127007
28-04-20,7.529549122,7.223649979,7.012365818,6.380860806,5.342180729,5.668307781,7.301722527,6.261614323,5.534812927,5.960885525,5.463222027,5.375209332,8.459264755,10.37416267,8.145089149,4.136449337,9.891902924,14.53324795,11.24466038,3.712879658,12.2541256,25.8238678,32.65003586,33.63446045,30.3305397,22.85337067,15.23717403,8.170466423,4.82033968,10.22441673
29-04-20,19.15093231,20.54721451,20.9033699,18.07368279,12.87979221,10.32626534,10.95023823,8.769304276,8.273807526,9.592344284,8.194694519,7.510938644,12.47874546,15.9267292,12.16667652,5.869120121,17.34419823,25.06869888,19.02381516,5.410900593,21.14802551,44.70703888,56.43898773,58.05189514,52.28237915,39.37812805,26.15119743,13.72555161,8.030934334,17.91933632
30-04-20,14.55566597,13.36575317,12.66757011,11.09590054,7.005532265,5.866170406,7.91986084,6.528557301,7.770974636,9.926357269,9.499835014,8.285850525,10.14185238,13.24422646,12.01797199,10.83716488,18.67955971,24.77191544,22.66001892,25.23637009,39.00969315,57.06957626,64.47177887,62.84395599,54.96020889,40.75811768,26.21575737,12.17192268,6.833564758,18.29706192
01-05-20,20.44389915,22.74452019,23.25308228,20.03324127,14.77516747,10.72052193,7.921509266,5.63024807,5.728008747,6.605595589,5.587418556,4.484374523,6.092075825,7.662857533,5.895099163,4.520336628,10.83381176,14.4824791,10.94965649,4.727560043,12.51274967,25.25718498,31.51824951,32.21775055,28.91622734,21.83893394,14.51321602,7.97132349,5.936572552,11.01697063
02-05-20,7.146972656,6.963629246,6.569842339,6.313269138,6.569336891,6.345106602,6.718237877,6.598258972,6.627467632,6.410085201,6.536625385,6.164190769,6.834664345,6.423987389,5.636181355,4.641834736,3.669553518,2.575090885,2.067847729,1.782365441,1.67110002,1.460134029,1.606062531,1.798161268,1.999455452,2.141651154,3.166581154,4.620818615,5.171902657,4.446630001
03-05-20,4.488524437,4.376278877,4.123515606,3.906828642,3.985577583,3.80238533,4.002849579,3.931473255,3.955029726,3.860152245,3.946441174,3.660248995,4.029409409,3.840296745,3.383469105,2.73724246,2.491961718,2.808250666,3.559926033,4.114025593,4.271122456,3.850262165,3.115887642,2.457551479,2.11563158,1.879688978,2.10650897,2.73716259,2.984456062,2.51751852
04-05-20,7.880391598,7.710756779,7.351140499,7.094923496,7.33199358,7.100305557,7.416941643,7.253380299,7.287453651,7.022312164,7.105508327,6.662222862,7.277552605,6.815701008,5.987509251,4.948795319,3.970447302,2.889927387,2.413007975,2.110617161,2.007937908,1.760418296,1.931891203,2.132642984,2.306689262,2.349870443,3.257603884,4.527628422,4.948334694,4.111675739
05-05-20,10.61848831,11.79371357,11.9575367,10.4060297,8.590907097,7.096271992,6.451469421,5.959705353,6.097752094,6.124549866,6.299163342,5.785043716,6.42500639,5.984957218,5.218419552,4.281058311,3.329554558,2.35400486,2.498249531,3.107934237,3.227960825,3.065421343,2.813030005,2.656633615,2.747814894,3.129529238,4.172256947,5.582630634,5.89794445,4.88092804
06-05-20,7.88817215,7.649546623,7.123430729,6.799473763,7.132437706,6.8600564,7.387524128,7.289847851,7.321335316,7.107901573,7.305823803,6.9227705,7.778602123,7.326086521,6.408317089,5.245497704,4.067196846,2.683273077,1.947196126,1.551222324,1.293392062,0.905610502,1.094828367,1.473207593,1.891168118,2.266728163,3.644707918,5.487374783,6.191818237,5.348964214
07-05-20,10.25935841,10.00343132,9.453055382,9.085843086,9.438738823,9.117324829,9.631320953,9.450945854,9.494062424,9.174651146,9.341215134,8.796391487,9.724801064,9.130784988,8.00596714,6.58693409,5.206628323,3.651034594,2.922417641,2.499374866,2.320760489,1.979152799,2.195585728,2.498823881,2.809491158,3.009868622,4.437064648,6.421961308,7.145855904,6.077192783
08-05-20,9.232453346,8.991065979,8.567543983,8.193688393,8.41387558,8.463023186,9.343238831,8.783485413,8.334867477,8.103130341,8.188204765,7.926340103,9.724240303,10.21592903,8.659192085,6.034699917,6.842913628,8.681156158,6.759359837,3.710553169,8.882047653,16.83837509,20.86668777,21.37492561,19.35380173,14.90570736,10.68621635,7.737290859,6.502225399,7.609899044
09-05-20,8.197410583,7.847616673,7.803306103,7.388018608,5.498383522,4.526929379,5.340442181,5.505789757,7.178603649,8.425512314,8.206446648,8.080374718,9.546783447,10.66343403,8.359103203,5.302063465,10.82315445,15.2868433,12.160532,5.301433563,11.96708202,25.11169243,31.78848076,32.71524429,29.40371513,21.96102524,14.2033968,6.858177662,4.947845459,11.34045982
10-05-20,13.60102367,13.18464088,13.26534939,11.9641304,9.350876808,10.8758707,14.69896507,13.12632561,11.79281139,12.4013176,10.8465929,10.8520422,16.8551712,20.96244049,16.32116318,7.530986309,19.47465706,28.57679176,21.54194832,6.426733494,25.75486565,53.45555878,67.28807068,69.26802063,62.50577927,47.14016724,31.50177956,16.61838341,10.57114792,22.45137596
11-05-20,12.12350941,11.60039425,11.40049934,10.48649311,8.572388649,9.246376038,12.13216591,11.98872757,13.56001472,15.40647221,14.89345169,15.05367565,17.93639755,20.18218613,16.68592262,11.4964304,19.1083374,25.94888306,19.83902168,7.798257351,22.24526024,45.50343704,57.14460754,58.67272568,52.8170929,39.82544327,26.32292175,13.29249763,7.118505001,17.75225067
