1412,Lc46-2a-1412
1413,Lc46-2ab-1413
1414,Lc47-2c-1414
1416,Lc48-2a-1416
1417,Lc5-2ab-1417
1418,Lc58-1418
1419,Lc60-2bc-1419
1420,Lf1-1420
1421,Lf1-1421
1422,Lf1-1-2a-1422
1423,Lf1-1a-1423
1424,Lf1-1a-1424
1425,Lf10-a-1425
1426,Lf11-1426
1427,Lf12-1a-1427
1428,Lf12-1a-1428
1429,Lf12-a-1429
1430,Lf12-a-1430
1431,Lf12-b-1431
1432,Lf13-1432
1433,Lf15-ab-1433
1434,Lf18-1434
1436,Lf20-1a-1436
1438,Lf25-1438
1439,Lf25-1439
1440,Lf26-1440
1441,Lf26-1a-1441
1442,Lf26-a-1442
1443,Lf26-a-1443
1444,Lf26-a-1444
1445,Lf27-1445
1446,Lf27-1-2a-1446
1447,Lf27-1-2b-1447
1448,Lf27-a-1448
1449,Lf30-1a-1449
1450,Lf30-1a-1450
1451,Lf30-1a-1451
1453,Lf31-a-1453
1455,Lf32-1455
1456,Lf32-1-2a-1456
1457,Lf32-1a-1457
1458,Lf32-a-1458
1459,Lf34-a-1459
1460,Lf35-1460
1461,Lf36-1461
1462,Lf36-1a-1462
1463,Lf37-1463
1464,Lf38-1464
1465,Lf39-1465
1466,Lf40-1466
1467,Lf40-1a-1467
1468,Lf41-1-2a-1468
1469,Lf41-2a-1469
1470,Lf42-1a-1470
1471,Lf43-1a-1471
1472,Lf45-2ab-1472
1473,Lf48-1a-1473
1475,Lf49-1475
1476,Lf49-1a-1476
1477,Lf50-1477
1478,Lf52-1478
1479,Lf52-1479
1480,Lf53-1480
1482,Lf54-1a-1482
1484,Lf60-2b-1484
1485,Lf61-2a-1485
1486,Lf61-2a-1486
1487,Lf61-3a-1487
1488,Lf62-3a-1488
1489,Lf63-2a-1489
1490,Lf64-1490
1492,Lf7-a-1492
1493,Lf8-1493
1494,Lf8-a-1494
1495,Lg1-1495
1496,Lg1-3a-1496
1498,Lg10-1498
1499,Lg10-1499
1500,Lg11-1500
1501,Lg12-1501
1502,Lg13-1502
1503,Lg15-1-2a-1503
1504,Lg20-1504
1505,Lg20-2a-1505
1506,Lg21-1506
1508,Lg23-a-1508
1509,Lg24-1509
1510,Lg25-2a-1510
1511,Lg26-2a-1511
1512,Lg27-1512
1513,Lg28-1a-1513
1514,Lg32-2c-1514
1515,Lg5-2a-1515
1516,Lg5-3a-1516
1517,Lg7-1517
1518,Lg7-2-3a-1518
1519,Lg7-3a-1519
1520,Lg8-1520
1521,Lg8-1a-1521
1522,Lg9-1522
1523,Lg9-1a-1523
1524,Lo38-bc-1524
1525,Lo39-2-3a-1525
1626,Ql18-1b-1626
1627,Ql19-1a-1627
1628,Ql21-1628
1629,Ql3-1629
1630,Ql3-1a-1630
1631,Ql4-1a-1631
1632,Ql5-1632
1633,Ql6-1633
1634,Ql6-1a-1634
1637,Ql7-1637
1638,Ql8-1638
1639,R1-1639
1640,R1-1640
1642,Rc1-1642
1643,Rc1-1b-1643
1644,Rc10-1644
1645,Rc10-1645
1647,Rd1-1a-1647
1526,Lo40-ab-1526
1527,Lp10-1a-1527
1528,Lp2-1528
1529,Lp2-1529
1530,Lp2-a-1530
1532,Lp4-1532
1533,Lp4-1533
1534,Lp5-1534
1536,Lp5-1a-1536
1537,Lp6-1537
1539,Lp6-1a-1539
1540,Lp6-1a-1540
1541,Lp7-1541
1542,Lp8-1542
1543,Lp9-1543
1544,Nd1-1544
1545,Nd1-2b-1545
1546,Nd10-3b-1546
1547,Nd10-b-1547
1548,Nd12-2b-1548
1549,Nd14-1a-1549
1550,Nd15-1550
1552,Nd15-1a-1552
1553,Nd16-2-3a-1553
1554,Nd17-1a-1554
1555,Nd18-1555
1556,Nd18-1a-1556
1557,Nd19-1a-1557
1558,Nd20-1a-1558
1559,Nd21-1559
1560,Nd21-1a-1560
1561,Nd22-1a-1561
1562,Nd25-2b-1562
1563,Nd27-1563
1564,Nd28-2a-1564
1565,Nd3-1565
1566,Nd3-1566
1567,Nd5-1a-1567
1568,Nd6-3a-1568
1569,Nd6-3ab-1569
1570,Nd7-1570
1571,Nd8-1571
1572,Nd8-1a-1572
1573,Nd8-b-1573
1574,Nd9-1574
1576,Nd9-1a-1576
1577,Ne1-1577
1578,Ne1-a-1578
1579,Ne1-ab-1579
1580,Ne14-3-1580
1581,Ne16-a-1581
1582,Ne17-1582
1583,Ne18-1583
1584,Ne18-1584
1585,Ne19-1a-1585
1586,Ne19-2a-1586
1587,Ne21-1587
1588,Ne21-3b-1588
1589,Ne21-b-1589
1590,Ne3-b-1590
1591,Ne52-2a-1591
1592,Ne6-2b-1592
1593,Nh3-1593
1594,Nh3-ab-1594
1595,Nh3-ac-1595
1596,Od10-1-2a-1596
1598,Qc1-1598
1599,Qc11-1599
1600,Qc12-1600
1602,Qc14-1602
1603,Qc3-1a-1603
1604,Qc4-1604
1605,Qc4-1b-1605
1606,Qc6-1606
1607,Qc7-1a-1607
1608,Qf1-1608
1609,Qf17-1609
1610,Qf18-1610
1611,Qf19-a-1611
1612,Qf20-1a-1612
1613,Ql1-1613
1614,Ql1-1a-1614
1615,Ql10-1615
1616,Ql10-1a-1616
1617,Ql11-1617
1618,Ql11-1a-1618
1619,Ql11-1a-1619
1620,Ql12-1a-1620
1621,Ql13-1a-1621
1622,Ql14-1a-1622
1623,Ql16-1623
1624,Ql16-1a-1624
1625,Ql17-1625
1648,Rd16-1a-1648
1650,Rd17-1a-1650
1651,Rd3-1-2b-1651
1652,Rd3-1a-1652
1653,Rd4-1-2a-1653
1654,Rd6-a-1654
1655,Rd7-1655
1656,Rd8-1a-1656
1657,Rd8-1b-1657
1659,Re1-1659
1660,Re1-1660
1661,Re1-1661
1662,Re1-1-1662
1664,Re1-1ab-1664
1665,Re24-1665
1666,Re24-1666
1667,Re24-1667
1668,Re24-1a-1668
1669,Re24-1a-1669
1670,Re32-1a-1670
1671,Re33-1671
1672,Re33-1672
1673,Re33-1673
1674,Re33-1674
1676,Re33-1a-1676
1677,Re33-1a-1677
1678,Re34-1678
1679,Re34-1679
1680,Re34-1a-1680
1681,Re35-1681
1682,Re35-1682
1683,Re35-1a-1683
1684,Re35-1a-1684
1685,Re35-1a-1685
1686,Re35-a-1686
1687,Re36-1a-1687
1689,Re37-1689
1690,Re37-1690
1691,Re38-1691
1692,Re38-a-1692
1694,Re39-1694
1695,Re40-bc-1695
1696,Re43-1696
1697,Re43-1ab-1697
1698,Re45-1698
1699,Re45-1699
1700,Re49-1700
1701,Re49-1a-1701
1702,Re5-b-1702
1703,Re60-b-1703
1704,So1-a-1704
1705,So6-a-1705
1706,Th2-c-1706
1707,Tm3-1707
1708,To9-2bc-1708
1709,Tv11-ab-1709
1710,Tv12-b-1710
1711,V2-3a-1711
1712,V3-3a-1712
1713,V4-3a-1713
1714,V5-3b-1714
1715,Vc1-1715
1716,Vc1-3a-1716
1717,Vc10-1717
1718,Vc11-1718
1719,Vc12-1719
1720,Vc13-1720
1721,Vc14-3b-1721
1722,Vc15-1722
1723,Vc16-3a-1723
1724,Vc20-1724
1725,Vc24-3a-1725
1726,Vc4-1726
1727,Vc5-3a-1727
1728,Vc6-a-1728
1729,Vc8-1729
1730,Vc9-1730
1731,Vc9-3a-1731
1732,Vp11-1732
1733,Vp12-3a-1733
1734,Vp13-a-1734
1735,Vp17-3a-1735
1736,Vp19-3a-1736
1737,Vp23-3a-1737
1739,Vp25-1739
1740,Vp44-3ab-1740
1741,Vp8-2-3a-1741
1743,Vp8-3a-1743
1744,Vp9-a-1744
1745,W2-a-1745
1746,Wd2-2-3a-1746
1747,We16-2-3a-1747
1749,Ws10-a-1749
1750,Ws11-a-1750
1751,Ws12-1a-1751
1752,Ws2-1752
1754,Ws2-1a-1754
1755,Ws3-1755
1756,Ws3-1a-1756
1757,Ws4-1757
1758,Ws4-1a-1758
1759,Ws5-1a-1759
1760,Ws6-1760
1761,Ws6-1a-1761
1762,Ws8-1762
1763,Ws9-1763
1764,X2-2a-1764
1766,X3-2ab-1766
1767,X4-2a-1767
1768,X6-1-2b-1768
1769,Xh11-1-2a-1769
1770,Xh12-1770
1772,Xh12-2a-1772
1773,Xh13-1773
1774,Xh2-2a-1774
1775,Xk1-2ab-1775
1776,Xk10-2a-1776
1779,Xk13-2b-1779
1780,Xk14-1-2b-1780
1781,Xk15-1-2a-1781
1782,Xk17-2a-1782
1783,Xk18-1b-1783
1785,Xk4-2a-1785
1787,Xk5-2b-1787
1788,Xk8-1a-1788
1790,Y1-1790
1791,Y1-1791
1792,Y1-1a-1792
1794,Y1-a-1794
1795,Y1-a-1795
1796,Y1-b-1796
1797,Y10-1797
1798,Y10-ab-1798
1800,Y11-2ac-1800
1801,Y2-1b-1801
1802,Y4-1a-1802
1803,Y5-1803
1804,Y5-1804
1805,Y5-1a-1805
1807,Y5-2ac-1807
1808,Y5-a-1808
1810,Y5-ab-1810
1811,Y5-b-1811
1812,Y6-1812
1814,Y6-a-1814
1815,Y7-1815
1816,Y7-1816
1818,Y7-a-1818
1819,Y8-ab-1819
1820,Y8-ab-1820
1821,Y8-b-1821
1823,Yh10-a-1823
1824,Yh13-2-3a-1824
1825,Yh14-2a-1825
1826,Yh2-1826
1827,Yh2-a-1827
1828,Yh9-1828
1830,Yh9-ab-1830
1831,Yk1-1a-1831
1832,Yk1-2ab-1832
1833,Yk10-1-2a-1833
1834,Yk11-1-2a-1834
1835,Yk12-1a-1835
1837,Yk13-1-2a-1837
1838,Yk14-2a-1838
1839,Yk17-1839
1840,Yk3-1a-1840
1841,Yk3-2a-1841
1842,Yk3-2ab-1842
1843,Yk5-1a-1843
1844,Yk6-a-1844
1845,Yk7-1845
1846,Yk7-2ab-1846
1847,Yt2-3a-1847
1848,Yy1-1a-1848
1849,Yy2-1a-1849
1851,Yy2-2a-1851
1852,Yy3-1852
1853,Yy3-a-1853
1854,Yy4-1a-1854
1855,Yy4-1a-1855
1856,Yy5-1a-1856
1857,Yy6-1a-1857
1858,Yy9-1a-1858
1859,Z4-2-3a-1859
1860,Zg6-3a-1860
1861,Zg7-1a-1861
1862,Zg8-3a-1862
1864,Zo16-3a-1864
1865,Zo4-2a-1865
1866,Zo6-1866
1868,Zo7-3a-1868
1869,Zo8-3a-1869
1870,Zt1-1870
1871,Zt1-1871
1872,Zt2-3a-1872
1873,I-Bc-Be-1873
1874,I-Re-c-1874
1875,I-To-Xh-b-1875
1876,I-Tv-c-1876
1877,I-Xh-2a-1877
1878,Ne18-2b-1878
1879,Nh4-c-1879
1880,Tm4-b-1880
1881,Xk23-1a-1881
1882,Af44-2b-1882
1883,Bc19-2a-1883
1884,Bc20-2a-1884
1885,Bd33-2a-1885
1886,Be59-2bc-1886
1887,Be60-3b-1887
1888,Bf11-2c-1888
1889,Bf8-2bc-1889
1890,Bh15-2b-1890
1891,Bk30-2b-1891
1892,Fh5-2c-1892
1894,Fo80-2ab-1894
1895,Fo81-2b-1895
1896,Fo82-2b-1896
1897,Fo83-2b-1897
1898,Fo84-2-3b-1898
1899,Fo85-2b-1899
1900,Fp14-2a-1900
1901,Fr15-3a-1901
1902,Fr15-3a-1902
1903,Fr16-3c-1903
1904,Fr17-3c-1904
1905,Fx24-2ab-1905
1906,Gd20-2a-1906
1907,Gh9-2a-1907
1908,I-Be-Tv-c-1908
1909,I-Bk-E-b-1909
1910,I-Bk-Rc-a-1910
1911,I-Bv-1911
1912,I-Re-Tv-1-1912
1913,Jc34-2a-1913
1914,Jc5-2a-1914
1915,Jc5-2a-1915
1916,Je54-2a-1916
1917,Je55-2a-1917
1918,Je56-2a-1918
1919,Jt8-2a-1919
1920,Jt8-2a-1920
1921,Lc46-1a-1921
1922,Lc55-2-3a-1922
1923,Lc56-2b-1923
1924,Lf85-2ab-1924
1926,Ne47-2b-1926
1927,Ne48-3a-1927
1928,Ne48-3b-1928
1929,Ne49-3b-1929
1931,Ne50-3b-1931
1932,Ne51-2-3b-1932
1933,Od12-2a-1933
1934,Qc34-1a-1934
1935,Qc35-1a-1935
1936,Qc36-1a-1936
1937,Rc26-2b-1937
1938,Rc27-2a-1938
1939,Rc28-1b-1939
1940,Rc29-2b-1940
1941,Rd21-1a-1941
1942,Rd22-2c-1942
1943,Re49-1bc-1943
1944,To8-1b-1944
1945,Vc38-3a-1945
1946,Zg11-2-3a-1946
1947,I-L-Re-2c-1947
1948,I-Lf-1948
1949,I-Lg-2b-1949
1950,I-Re-bc-1950
1951,I-Y-1951
1952,I-Y-1952
1953,I-Y-a-1953
1954,Lf55-a-1954
1955,Lf64-1a-1955
1956,Lp3-a-1956
1958,Ql8-1a-1958
1959,Re40-1b-1959
1960,Vp9-1960
1961,We2-1a-1961
1962,Xk11-2a-1962
1963,Xk5-1a-1963
1964,Yk3-2a-1964
1965,Bv14-2-3b-1965
1966,Gh11-1-2a-1966
1968,Lf90-2-3b-1968
1969,Vp55-3bc-1969
1970,Jc11-2a-1970
1972,WATER-1972
3001,Ao102-2c-3001
3002,Ao110-2a-3002
3003,Ao111-2bc-3003
3004,Ao112-2bc-3004
3005,Bc46-3a-3005
3007,Bd66-1-2b-3007
3008,Bd66-1-2b-3008
3009,Bd68-2bc-3009
3010,Bd71-1-2b-3010
3011,Bd72-2b-3011
3012,Bd74-2ab-3012
3013,Be115-2-3-3013
3014,Be121-2bc-3014
3016,Be122-2bc-3016
3017,Be123-2b-3017
3018,Be123-2b-3018
3019,Be144-2-3-3019
3020,Be66-2-3c-3020
3021,Be69-3c-3021
3022,Bg3-1ab-3022
3023,Bg3-1ab-3023
3024,Bh25-2bc-3024
3025,Bk37-2-3c-3025
3026,Bk45-2bc-3026
3027,Bk49-2c-3027
3028,Bk49-2c-3028
3029,Bv21-3a-3029
3030,Ch1-3a-3030
3031,Ch22-2a-3031
3032,Ch5-2a-3032
3033,Ch5-2a-3033
3034,Ck1-2ab-3034
3035,Ck1-3a-3035
3037,Ck10-2ab-3037
3038,Ck10-2ab-3038
3039,Ck10-2ab-3039
3040,Cl1-3a-3040
3041,Cl12-2ab-3041
3042,Cl13-2a-3042
3043,D-SS-3043
3044,Dd13-2ab-3044
3045,Dd8-1ab-3045
3046,De13-1ab-3046
3047,De17-1-2a-3047
3048,De18-1a-3048
3049,De18-2a-3049
3050,De19-1a-3050
3051,De19-2a-3051
3052,De20-2ab-3052
3053,Dg2-1ab-3053
3054,Dg2-1ab-3054
3055,Dg5-1ab-3055
3056,E22-2-3b-3056
3058,E23-2bc-3058
3059,E27-2a-3059
3060,Gd23-1ab-3060
3061,Gd23-1ab-3061
3062,Gd31-2-3a-3062
3063,Ge17-3a-3063
3064,Ge34-3a-3064
3066,Ge36-3a-3066
3067,Gh23-3a-3067
3068,Gm14-2-3a-3068
3070,Gm3-3a-3070
3071,Gm30-2-3a-3071
3072,Gm30-2-3a-3072
3073,Gm31-2-3a-3073
3074,Gm32-2-3a-3074
3075,Gx8-2ab-3075
3076,Gx8-2ab-3076
3077,Hc5-2-3a-3077
3078,Hg7-3a-3078
3079,Hh25-1-3a-3079
3080,Hh25-1-3a-3080
3081,Hl45-1-3a-3081
3082,Hl45-1-3a-3082
3083,Hl46-2a-3083
3084,I-Bc-2c-3084
3085,I-Bc-2c-3085
3086,I-Bc-Lc-2-3086
3087,I-Bc-c-3087
3088,I-Bc-c-3088
3089,I-Bd-2c-3089
3090,I-Be-2c-3090
3091,I-Be-2c-3091
3093,I-Be-c-3093
3094,I-Bh-2c-3094
3095,I-Bh-2c-3095
3096,I-Bh-U-2c-3096
3097,I-Bh-U-2c-3097
3098,I-Bh-U-c-3098
3099,I-Bh-c-3099
3100,I-Bk-Kk-2-3100
3101,I-C-2c-3101
3102,I-C-2c-3102
3104,I-C-c-3104
3106,I-Dd-Pl-2-3106
3107,I-E-2c-3107
3108,I-E-Xk-bc-3108
3109,I-E-bc-3109
3110,I-Gx-Rx-2-3110
3111,I-Gx-Rx-2-3111
3112,I-K-c-3112
3113,I-Lc-3c-3113
3114,I-Lc-E-2b-3114
3115,I-Mo-2bc-3115
3116,I-Mo-2c-3116
3117,I-Po-1-2b-3117
3118,I-Po-Od-1-3118
3119,I-Rc-X-c-3119
3120,I-Rc-Xk-2-3120
3121,I-Rc-Xk-2-3121
3122,I-Rc-Xk-c-3122
3123,I-Rc-Yk-2-3123
3125,I-Re-Rx-1-3125
3126,I-Re-X-c-3126
3128,I-Re-Yh-b-3128
3129,I-Re-Yh-c-3129
3131,I-Rx-Ox-2-3131
3132,I-U-c-3132
3133,I-Xk-2c-3133
3135,I-Yk-2ab-3135
3136,Jc1-2a-3136
3137,Jc36-2-3a-3137
3138,Jc41-2a-3138
3139,Jc49-1-3a-3139
3140,Jc49-1-3a-3140
3141,Jc57-1-2a-3141
3142,Jc58-2-3a-3142
3143,Jc60-3a-3143
3144,Jc61-a-3144
3145,Jd7-2a-3145
3146,Jd7-2a-3146
3147,Je2-2a-3147
3149,Je87-2-3a-3149
3150,Je87-2-3a-3150
3152,Je87-2-3a-3152
3153,K1-2a-3153
3154,Kh1-2a-3154
3155,Kh1-2a-3155
3156,Kh1-2a-3156
3157,Kh1-2ab-3157
3158,Kh1-2ab-3158
3159,Kh1-2ab-3159
3160,Kh25-1-2a-3160
3161,Kh25-2a-3161
3162,Kh31-2a-3162
3163,Kh32-2a-3163
3164,Kh33-2a-3164
3166,Kh34-2a-3166
3167,Kh34-2a-3167
3168,Kh35-2ab-3168
3169,Kk16-2b-3169
3171,Kk17-2a-3171
3172,Kk18-2a-3172
3173,Kk19-2-3b-3173
3174,Kl11-1a-3174
3175,Kl4-2a-3175
3176,Kl40-1a-3176
3178,Kl45-2a-3178
3179,Kl45-2a-3179
3180,Kl46-2a-3180
3181,Kl6-2a-3181
3182,Lc103-2ab-3182
3184,Lc104-2-3-3184
3185,Lc104-2-3-3185
3186,Lc104-2-3-3186
3188,Lc105-2-3-3188
3189,Lc107-2-3-3189
3190,Lc111-2ab-3190
3191,Lc63-3bc-3191
3192,Lc69-3a-3192
3193,Lc76-3b-3193
3194,Lg41-2-3a-3194
3195,Lg41-2-3a-3195
3196,Lg43-2ab-3196
3197,Lg52-2a-3197
3198,Lg54-1a-3198
3199,Lg55-1a-3199
3200,Lo64-3c-3200
3201,Lo69-2ab-3201
3202,Lo75-2ab-3202
3203,Lo77-2bc-3203
3204,Lo78-1-2a-3204
3205,Lo80-2b-3205
3206,Lo85-2b-3206
3207,Lo89-2a-3207
3208,Lo91-2bc-3208
3210,Mo1-2a-3210
3211,Mo1-2ab-3211
3213,Mo1-3a-3213
3214,NO-DATA-3214
3215,Od1-a-3215
3216,Od1-a-3216
3217,Od22-a-3217
3218,Od22-a-3218
3219,Od22-a-3219
3220,Od23-a-3220
3221,Od24-a-3221
3222,Oe1-a-3222
3223,Oe14-a-3223
3224,Oe5-3a-3224
3300,Xk28-b-3300
3301,Xk29-ab-3301
3302,Xk34-2ab-3302
3303,Xk4-2b-3303
3304,Xk5-3ab-3304
3305,Xk51-3a-3305
3306,Xk52-2-3b-3306
3307,Xk53-2-3b-3307
3308,Xk54-3ab-3308
3309,Xk55-3ab-3309
3310,Xk56-2-3a-3310
3311,Xk59-2-3a-3311
3226,Ox7-a-3226
3227,Ox7-a-3227
3228,Pg6-2a-3228
3229,Pg6-2a-3229
3230,Pg7-2a-3230
3231,Pg7-2a-3231
3232,Pg8-2a-3232
3233,Pg9-1-2a-3233
3234,Pg9-1-2a-3234
3235,Ph9-1ab-3235
3236,Pl5-1ab-3236
3237,Pl7-1bc-3237
3238,Po2-1ab-3238
3239,Po30-1ab-3239
3242,Po32-1-2a-3242
3243,Po33-1-2a-3243
3245,Po34-1-2a-3245
3246,Po42-1a-3246
3247,Po42-2ab-3247
3248,Po43-1a-3248
3249,Po44-1-2a-3249
3250,Po44-1-2a-3250
3251,Po45-1ab-3251
3252,Po45-1ab-3252
3253,Ql27-1ab-3253
3254,Rc33-3bc-3254
3255,Rc35-1a-3255
3256,Rc36-3c-3256
3257,Rc48-1ab-3257
3258,Rc49-2ab-3258
3259,Rc52-2-3b-3259
3260,Rc52-2-3b-3260
3261,Re87-1bc-3261
3262,Rx5-1-2a-3262
3263,Rx5-1-2a-3263
3264,SALT-3264
3265,Sg3-3a-3265
3266,So16-2-3a-3266
3267,So16-3a-3267
3268,So3-2-3a-3268
3269,So3-3a-3269
3270,So30-2-3a-3270
3271,So31-2-3a-3271
3272,So32-2-3a-3272
3273,Th20-2bc-3273
3274,Th20-2bc-3274
3275,To3-2-3c-3275
3276,Vc1-3a-3276
3277,Vc47-3b-3277
3278,Vc48-3a-3278
3279,Vc50-3ab-3279
3280,Vc56-3a-3280
3281,Vc62-3a-3281
3282,Vp68-3a-3282
3283,Vp72-3a-3283
3284,We21-2ab-3284
3286,Xh2-1a-3286
3287,Xh2-2a-3287
3288,Xh31-3a-3288
3289,Xh33-3a-3289
3290,Xh34-3a-3290
3291,Xh37-3a-3291
3292,Xh39-3ab-3292
3293,Xh40-3a-3293
3295,Xh47-2ab-3295
3296,Xh50-2a-3296
3297,Xh7-2-3ab-3297
3298,Xk26-2-3a-3298
3299,Xk27-2ab-3299
3312,Xk9-2-3a-3312
3313,Xl1-1ab-3313
3314,Xl16-2a-3314
3315,Xl16-2b-3315
3317,Xl21-2a-3317
3318,Xl22-1-2a-3318
3319,Xl24-2bc-3319
3320,Xl24-2bc-3320
3322,Xy4-2-3a-3322
3323,Xy5-a-3323
3324,Yy10-2-3a-3324
3325,Zg15-3a-3325
3326,Zg6-3a-3326
3327,Zo16-3a-3327
3328,Zo21-3a-3328
3329,Zo31-2-3a-3329
3330,Bd12-3a-3330
3331,Bd13-2c-3331
3332,Bd14-2b-3332
3333,Bd2-1b-3333
3334,Bd3-2a-3334
3335,Be1-1a-3335
3336,Be1-3a-3336
3337,Be11-2a-3337
3338,Be11-2b-3338
3339,Be11-3a-3339
3340,Be15-2a-3340
3341,Be15-2b-3341
3342,Be16-2a-3342
3343,Be17-1c-3343
3345,Be19-1b-3345
3346,Be2-1a-3346
3347,Be20-1-2a-3347
3348,Be20-1a-3348
3349,Be20-2a-3349
3350,Be21-1-2a-3350
3351,Be21-2ab-3351
3352,Be23-2ab-3352
3353,Be44-2a-3353
3354,Bx1-1a-3354
3355,Bx2-1b-3355
3356,Ch8-2a-3356
3357,Cl2-3a-3357
3358,Cl7-1-2a-3358
3359,Cl7-2a-3359
3360,Gd17-2ab-3360
3361,Gd17-2ab-3361
3362,Gd18-2ab-3362
3363,Gd19-2ab-3363
3364,Gd19-2ab-3364
3366,Gd19-2bc-3366
3367,Ge12-1a-3367
3368,Ge13-3a-3368
3369,Ge3-2b-3369
3370,Ge3-3a-3370
3371,Gh5-2a-3371
3372,Gm7-3a-3372
3373,Gx1-2a-3373
3374,Gx2-1b-3374
3375,Gx3-1a-3375
3376,Gx3-2-3a-3376
3377,Gx4-2ab-3377
3378,Gx5-2ab-3378
3379,Gx5-2bc-3379
3380,I-Be-1c-3380
3381,I-G-3b-3381
3382,I-La-Bd-1-3382
3383,I-Po-1c-3383
3384,I-Po-Bd-1-3384
3386,I-Po-Bd-1-3386
3387,I-Po-Bx-1-3387
3388,I-Po-Ox-1-3388
3389,I-R-B-1bc-3389
3390,I-R-B-1bc-3390
3391,I-R-B-1c-3391
3392,I-Rx-1a-3392
3393,I-Rx-1c-3393
3394,I-Rx-2a-3394
3395,I-Rx-2b-3395
3396,I-Rx-2c-3396
3397,I-Rx-Bx-1-3397
3398,I-a-3398
3399,I-a-3399
3400,I-b-3400
3401,I-b-3401
3402,I-bc-3402
3403,I-c-3403
3405,Je26-2b-3405
3406,Je27-3a-3406
3407,La1-2b-3407
3408,La11-2b-3408
3409,La11-2b-3409
3410,La13-1-2a-3410
3411,La17-2a-3411
3412,La18-3a-3412
3413,La19-2b-3413
3414,La2-1-2a-3414
3415,La2-2a-3415
3416,La2-2b-3416
3417,La20-3a-3417
3418,La21-2b-3418
3419,La22-2b-3419
3420,La24-2a-3420
3421,La24-3a-3421
3422,La3-2a-3422
3423,La3-2b-3423
3424,La3-3a-3424
3425,La32-2b-3425
3426,La4-2b-3426
3427,La5-2a-3427
3428,La5-2ab-3428
3429,La5-3a-3429
3430,La6-2a-3430
3431,La6-2b-3431
3432,La7-2b-3432
3433,Mo2-3a-3433
3434,Mo5-2b-3434
3435,Mo6-2a-3435
3436,Mo9-2a-3436
3437,Od2-1-3a-3437
3438,Od2-2a-3438
3439,Od2-2b-3439
3440,Od3-3b-3440
3441,Od4-1a-3441
3442,Od5-1a-3442
3443,Od8-2a-3443
3444,Ox1-a-3444
3445,Ox2-2a-3445
3446,Ox2-2b-3446
3447,Ox2-3-2a-3447
3448,Ox2-3-2b-3448
3449,Ox3-1b-3449
3450,Ox3-2a-3450
3451,Ox5-2-3a-3451
3452,Po1-1-2b-3452
3454,Po1-1a-3454
3456,Po10-1-2c-3456
3457,Po10-1-2c-3457
3458,Po10-2b-3458
3459,Po10-2c-3459
3460,Po11-1a-3460
3461,Po11-1b-3461
3462,Po11-2b-3462
3463,Po11-2c-3463
3464,Po12-1a-3464
3465,Po12-1b-3465
3466,Po2-1b-3466
3467,Po2-2a-3467
3468,Po3-1b-3468
3469,Po4-1a-3469
3470,Po4-1b-3470
3471,Po8-2ab-3471
3472,Po8-2ab-3472
3473,Po9-2bc-3473
3474,Re14-1b-3474
3475,Re15-1ab-3475
3476,Re16-2a-3476
3477,Rx1-1c-3477
3478,Rx1-2a-3478
3479,Rx1-2c-3479
3480,Rx1-3b-3480
3481,Rx2-1a-3481
3482,Rx2-1b-3482
3483,Rx3-1a-3483
3484,Rx3-2b-3484
3485,Rx4-1a-3485
3486,Rx4-2a-3486
3487,Rx4-2a-3487
3488,Rx5-2a-3488
3489,Sm11-2a-3489
3490,Sm11-3a-3490
3491,Sm7-2-3a-3491
3492,Sm7-3a-3492
3493,Sm8-3a-3493
3494,Tv10-2ab-3494
3496,Be65-ab-3496
3497,Be67-3c-3497
3498,Bk33-3c-3498
3499,Bk34-3b-3499
3500,Bk35-2-3a-3500
3501,Bv15-3b-3501
3502,E17-3bc-3502
3503,I-B-U-2c-3503
3504,I-Be-E-c-3504
3505,I-Be-Lc-2-3505
3506,I-Rc-Yk-2-3506
3507,I-Rc-Yk-c-3507
3508,I-Rc-Yk-c-3508
3509,I-Rc-Yk-c-3509
3510,I-Rc-Zo-c-3510
3511,I-X-c-3511
3512,I-X-c-3512
3513,I-Xk-2c-3513
3515,I-Y-bc-3515
3516,I-Yk-3516
3518,I-Yh-Yk-1-3518
3519,I-Yk-1-2a-3519
3520,I-Yk-2-3b-3520
3522,Jc29-2-3a-3522
3523,Jc3-3a-3523
3525,Jc37-2a-3525
3526,Jc38-2-3a-3526
3527,Jc39-2-3a-3527
3528,Jc40-2-3a-3528
3529,Jc40-2-3a-3529
3530,Je61-2a-3530
3531,Je78-2a-3531
3532,Lc33-3bc-3532
3533,Lc77-1-2b-3533
3534,Lk5-3ab-3534
3535,Lv2-3b-3535
3537,Qa9-1a-3537
3539,Qc46-1-2a-3539
3541,Qc47-1-2b-3541
3542,Qc47-1a-3542
3544,Rc1-1ab-3544
3545,Rc1-2a-3545
3546,Rc30-1ab-3546
3548,Rc30-1ab-3548
3549,Rc31-1-2a-3549
3550,Rc32-1ab-3550
3551,Rc35-1-2b-3551
3552,Rc37-3c-3552
3554,Rc38-1a-3554
3555,Rc38-1a-3555
3557,Re1-1-2a-3557
3559,Vc42-2-3a-3559
3560,Vc46-3a-3560
3561,Vc49-3a-3561
3562,Vc58-3ab-3562
3563,Vp39-3b-3563
3564,Xh30-3a-3564
3565,Xh32-3ab-3565
3567,Xh35-3a-3567
3568,Xh40-3a-3568
3569,Xk21-3b-3569
3571,Xk25-2c-3571
3572,Xk26-2-3a-3572
