time,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15
08-10-1990,0,0,0,0,0,0,0,0,0.014862774,0,0,0,0,0,0
09-10-1990,0.109878141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-1990,0.208665386,0,0,0,0,0,0,0,1.665336698,0.051061131,0,38.11485672,6.992155751,2.875835555,0.254491752
11-10-1990,0,5.949651718,0,2.202225626,1.252156734,0.101445846,0.28004233,0.5,0.925057683,6.603401303,0,4.711782683,0.073067516,0.464779695,0
12-10-1990,3.552597865,0.506083071,8.460680435,6.86833024,0.874014457,0.183541447,4.44320478,1.1719267,1.586706154,1.91322998,0,0,0.018702943,0.018773611,1.920465469
13-10-1990,6.869975805,0,17.26932298,15.10098827,17.04651006,2.348525763,10.99541409,3.696241021,6.264697031,8.97193861,3.970444739,1.971131593,0,0.378488817,3.203134517
14-10-1990,2.213131718,0,13.77089232,4.233819495,24.89621925,15.44626904,21.54875207,13.11137629,7.85443689,14.96689022,39.85064268,9.472697258,0,2.12086509,1.535313765
15-10-1990,14.03059721,4.051661491,3.80497378,7.990922232,0.087045749,0,1.482987737,1.109286994,0.161063691,0.522407085,3.214268923,0,1.508604395,0.33346068,0.853410025
16-10-1990,1.600651383,11.27047825,0.485593557,0.459882982,0,0,0,0,0.254210894,0,0.082522526,3.23699975,0.352084915,0.511432296,0.480109921
17-10-1990,0.966177315,6.162070751,10.38046752,0.333631307,0,0.590913951,0.123590728,0,2.339129447,2.18418932,0.855567455,1.476873755,0.838207324,1.841145162,0
18-10-1990,0.072127774,8.606471062,3.397060407,0.353347421,0,0.138775229,0.319579184,0.647933483,2.933467204,3.091146231,0.077364862,7.651331782,3.008361518,2.476634926,4.873480801
19-10-1990,0.804246008,0,1.095733589,0.13210642,2.400606116,0,3.028181285,0.182269543,0.973280585,12.13911438,10.06891203,11.35755754,8.39249149,3.243896962,5.56464463
20-10-1990,6.143843532,0,2.195022331,1.721112563,11.75616264,3.858184814,2.568234503,7.635215521,5.387731422,5.507369608,3.468024731,9.600882292,20.16767209,11.32679997,16.47248267
21-10-1990,1.182099283,0,0.065631934,0,2.70341905,0,0.407813787,0.612664402,0,1.022238463,0,0,12.04547109,0.815429015,2.975619204
22-10-1990,0.152154639,0,0.163108658,0,3.946770271,0,1.73124588,0.184897289,1.081401567,3.713536739,0,0,3.564992408,1.240112145,0.867763266
23-10-1990,11.5207393,26.65604782,7.353708045,8.259259105,13.51252937,0.282027125,7.341258605,22.47678089,8.432352602,46.9407661,57.43385601,7.065884113,13.40154231,6.977915759,1.79587638
24-10-1990,5.970321268,44.51580429,33.32536987,23.91400117,16.6740799,28.35186005,17.55011392,12.66969681,8.298261139,40.61946726,25.48181486,19.65479958,7.274372394,16.92911291,11.22411181
25-10-1990,11.25726438,38.22669983,15.00033354,15.29086268,2.425270716,3.60872221,2.494670788,9.202142119,10.34675544,32.25315076,18.56868708,2.157992423,9.832201719,8.393656339,16.25837809
26-10-1990,3.439979434,26.21716499,2.541231597,4.722233147,4.782966057,4.500061512,3.014433901,12.86390233,5.40253987,34.1924274,1.111937433,1.240762711,8.396196783,9.436634604,11.98018934
27-10-1990,14.65249157,22.9141922,21.15782143,4.782271743,25.88376617,9.246251106,15.41052771,11.45089662,7.064392166,24.41302729,15.79653788,17.73716974,46.49900023,8.674038329,11.3605302
28-10-1990,9.464672208,5.998022556,1.641392549,3.395342487,2.241428057,0.101445846,0.401802848,6.451610923,2.36712196,14.1146745,0,0.225426212,30.7216411,0.823299983,2.488476465
29-10-1990,16.21910763,7.26500845,6.734805527,3.861038422,2.054694399,4.703776836,1.749378234,5.780383229,3.817250453,4.892192632,0,3.907305717,7.105498552,2.339115805,2.617897727
30-10-1990,8.460500717,10.65666676,8.783349593,14.70329926,18.00422303,9.122805595,5.833190888,12.00606918,6.242217142,37.9512043,0.184263706,5.944141388,16.48277203,12.32478387,20.02032301
31-10-1990,9.338515833,5.75826931,22.84559303,11.85084686,11.21341674,8.980422974,9.989811103,21.78168416,6.699505713,39.97032166,55.53714943,0.379160047,19.2176062,22.60352359,5.687064433
01-11-1990,15.43613875,4.783881187,6.760597154,3.589691383,3.38165915,6.181200504,3.223426645,1.797072649,13.59234737,9.631045103,1.581749499,12.49782705,13.06331486,7.588716166,19.95174801
02-11-1990,1.744566604,4.976335049,3.446739284,1.382775192,7.667222818,6.295089722,2.070587059,1.633874238,4.908587348,5.453035265,0,2.42865777,0.962689644,2.864104558,11.87976802
03-11-1990,2.150656462,0,0.200352352,0.019114576,0.213597894,0,0.045992702,1.373270273,0,3.00135836,0.918452024,0,0,1.250331806,9.031863821
04-11-1990,0,0,0.602679605,0.013267795,6.087095777,0.169076398,6.273302952,7.994857311,0.81887729,31.51178551,12.240942,0,0.138576294,20.00115496,25.53625715
05-11-1990,0,0,0.083059877,0,0,1.083067894,0,0,0.236543576,0.143964425,0,0,0.138167411,4.768154076,1.396218414
06-11-1990,0,0,0,0,0,0,0.264962991,0,0,0,0,0,0,0,0
07-11-1990,0,0,0,0,0,0,0,0,0.634861953,0,0,0,0,0.03940125,0
08-11-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-11-1990,0,0,0.659039021,4.810166006,0,0,0,0.813548028,0.580837862,0,0,0,0,0,0
10-11-1990,0,3.317341805,2.25346894,7.429856822,0,0,1.006667693,1.204706594,3.20863455,0.864971995,0,1.170724392,0,0.091832936,0.061057784
11-11-1990,0.634934306,0,2.164595117,1.803178569,3.402108312,1.580247045,6.316342314,16.46361446,0.340435281,3.803914815,0,0,0,0,6.483205058
12-11-1990,0.203740716,3.616179228,1.049650364,0,0,0,0,0.678719282,0,1.761206537,0,0,0.55253315,0.481362326,5.652025562
13-11-1990,0,0,0,0,0,0,0,0.509039462,0,0.287928849,0,0,0,0,0.224469999
14-11-1990,0,0,0,0,0.117512241,0,0.123018523,0.147917822,0.23168407,0,0,0,0,0.10571381,0
15-11-1990,0,0,0.055373255,0.790461735,1.914160758,0,3.15384908,0.647435278,6.547353941,0,0.551768735,4.284979716,0,0.521114435,0
16-11-1990,0.633358894,1.028048277,1.962421158,2.615291142,9.626963894,0.51033479,5.467698485,0.415443033,3.54893546,8.644816563,1.220611334,5.146225929,2.622596105,0.841026894,0.307413572
17-11-1990,0,7.16210413,2.909574123,0.515037417,23.47473852,0,13.86701401,3.136962235,1.85145286,23.51519036,26.51178074,9.550048165,1.903965001,9.533647986,3.885927342
18-11-1990,4.231758736,0,0.679067915,3.071192513,5.146812757,0,3.800217688,2.207522869,4.57646176,5.064491749,7.029564261,5.225585461,0.886410624,3.940388313,3.063809579
19-11-1990,2.48189377,0,0.591797039,3.375144958,0,0,0.159058223,4.061901808,1.272924799,0,0,0,0,0,4.630033487
20-11-1990,0,0,0,0,0,0,0,0,0.047179437,0,0,0,0,0,0
21-11-1990,0,0,0,0,0,0,0,0,0,0.417772859,0,0,0,0,0
22-11-1990,0.316273004,0,0,0,0.087045749,0,0,0,0.025203393,1.215867519,0,0,0,0.083494246,0
23-11-1990,0,0,0,0,0,0,0,0,0.049227817,6.631536029,0,0,0,0.085110845,1.011919253
24-11-1990,0,0,0,0.12321984,0,2.639672041,0.062221875,0,0.132450278,12.13432738,0,0.335336059,0.453520596,0.103781302,0
25-11-1990,0,0,0,0,0.307580968,0,0,0,3.354364209,2.320732929,0.250381798,0.068248302,4.695789481,1.052618917,2.240314467
26-11-1990,0.87618342,0.122132085,1.929306348,8.372391343,8.431418598,11.6898489,4.601782501,0,10.75983965,4.651946187,3.311239839,15.94420195,34.56438216,8.033397198,8.517912405
27-11-1990,3.915887669,0.110186219,1.51741289,2.287681413,6.765381734,0.879809141,2.304450492,1.42042774,11.68766111,27.41871744,11.01601553,8.450835347,14.14775817,15.85273174,20.46774992
28-11-1990,0,0,0.055373255,0.033783903,0,0.101445846,0.42715388,0.217371523,1.285412154,3.231298447,8.150124788,14.1330595,1.824012612,5.754174439,3.340323348
29-11-1990,0,0,0,1.579804301,0.148309032,0,0,0,0.444843834,2.023071811,0.128328204,2.524234623,3.047954097,0.911885151,2.638782274
30-11-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0.22380952,0,0
03-12-1990,0.960501194,0,0,0,0,0,0,0.455673844,0.502256733,0.409889698,0,0,2.642244135,0.474231352,4.792111357
04-12-1990,0,0,0,0.138403336,0.542763472,0,0.073693211,1.534430012,3.288510142,5.560811877,1.454392433,8.969956279,10.18191715,3.894501529,7.927460472
05-12-1990,0.14793618,0,0.43137985,0.957614459,3.182016353,0,1.100677793,0.452714399,8.513732671,20.21200556,5.659649849,5.80282259,28.98337579,8.630982331,18.27302084
06-12-1990,0,0,0,0.415377676,0.087602576,0,0,0,1.153074642,2.468253154,0,0.122399323,6.892695795,1.323383063,5.780715238
07-12-1990,0,0,0,0,0,0,0,0,0.090941722,0,0,0,2.193552752,0.039498802,0.844276256
08-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,1.755348285,0,0.994617393
09-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,1.22499087,0,0
10-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0.020905902,0,0
11-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0.158886954,0,0
15-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1875
19-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-12-1990,0,0,0,0,0,0,0,0,0,0.047997754,0,0,0,0,0
22-12-1990,0,0,0,0,0,0,0,0,0,1.367454812,0,0,0,0,0
23-12-1990,0,0,0,0,0,0,0,0,0.358512195,0.289634407,0,0,0.061049531,0.158570715,0.012470557
24-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255646388
27-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-12-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-12-1990,0,0,0,0,0,0,0,0,0.03150424,0,0,0,2.142038216,0,0.286822776
31-12-1990,1.298780084,0,0.636131727,0,0,0.152205124,0.555704065,0,0.055927925,6.80537045,0,0,0.523067827,0,0.661906242
01-01-1991,0,0,0.578695476,0.084685085,1.266378418,0,0.286424093,0.987497866,0.260710627,3.396777034,0,0,2.896016041,2.90184729,0.725076454
02-01-1991,0,0,0,0.20813684,0.358973006,0,0.049976041,0.182269543,0.950094277,9.490567327,0,0.585704982,0.212385833,0.487619046,0.667656955
03-01-1991,0,0,0,0.185749114,3.497444669,0,1.608947754,0.058259077,2.337006497,0.529935777,0,7.69517231,0.401519756,3.784672805,7.088281961
04-01-1991,0,0,0,0,1.387212609,0,0,0,3.362727671,1.790918231,0,0.668755293,0.533061698,0.652041461,1.235552832
05-01-1991,0,0,0,0,0,0,0,0,0,7.676638126,0,0,0,0.633872126,6.304000497
06-01-1991,0,0,0,0,0,0,0,0,0,0.559270464,0,0,0,0,0
07-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0.713111132,0,1.013887448
19-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,6.582442939,0.047649349,2.80279009
20-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051018192
21-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-1991,0,0,0,0,0,0,0,0,0,0.232096046,0,0,0,0,0
23-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-01-1991,0,0,0,0,0,0,0,0,0,0.092838414,0,0,0,0,0
30-01-1991,0,0,0,0,0,0,0,0,0,1.133499026,0,0,0,0,0
31-01-1991,0,0,0,0,0,0,0,0,0,7.85213995,0,0,0.020905902,0,0
01-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,1.502005899,0.208774643,0.034063098
02-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0.26647648,0,0
03-02-1991,0,0,0,0,0,0,0,0,0.509184202,0,1.361297876,7.014864981,0,1.135658486,0
04-02-1991,0,0,0,0,0,0,0,0,0.121881268,0,0,0.230429232,0.056674538,0.010656592,0
05-02-1991,0,0,0,0,0,0,0,0,0.026037149,0,0,2.082424641,0.212808579,0.664209646,1.297243886
06-02-1991,0,0,0,0,0,0,0,0,0,0.302820444,0,0,0,0,0
07-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018705835
24-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118470281
27-02-1991,0,0,0,0,0,0,0,0,0,0.092838414,0,0,0,0,0.168352505
28-02-1991,0,0,0,0.028611513,0,0,0,0,0,0,0,0,0,0,0
01-03-1991,0,0,0.168888435,0.669595852,0,0,1.836353183,0.634868026,0.200162497,0.287928849,0,0,0,0,0
02-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-1991,0,0,0,0,0,0,0.095463008,5.25,0,3.283382893,0,0,0,0,0
04-03-1991,0,0,0,0,0,0,0.151872963,0,0,1.914371133,0,0,0,0,0
05-03-1991,0,0,0.152143165,0,3.168517113,0,0,0,0,16.47288538,0,0,0,0,0.549850305
06-03-1991,0,0,0.091285892,0,0.375932296,0,0.1832455,0,0,0.046510167,0,0,0,2.378762926,0
07-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152337266,0
08-03-1991,0,0,0.11074651,0,0.881341815,0,0,0,1.331832682,1.033215314,0,2.654185295,0,2.228324277,0.429353535
09-03-1991,0,0,0.0863977,0,0,2.092741728,1.086683241,0,0.067765331,0,0,0,0,0,0
10-03-1991,0.295677871,0,0.331553161,0.125,0,0.270522237,0,0,0,0,0,0,0,0,0
11-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-1991,0,0,0.074753895,0,0,0,0,0,0,0,0,0,0,0,0
17-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-03-1991,0.035701651,6.771960735,0,0,0.118768752,0,0.069160144,0,0,0,0,0,0,0,0
23-03-1991,0.9833377,1.364045143,0.593619684,0.016825755,0.086377273,0,0.050298283,0,0,0,0,0,0,0,0
24-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-03-1991,0,0,0,0,0,0,0.152030272,0.27340433,0,0,0,0,0,0,0
26-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343676391
28-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601891398
29-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342940291
30-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145633757
31-03-1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-04-1991,0,0,0.211895078,0,0,0,0,0,0,0,0,0,0,0,1.137500048
02-04-1991,1.200000048,0,0.141263396,1.80887261,0,0,0,1.754161477,0.039529064,0,0.903577954,0.742577016,0,0.143266448,0
03-04-1991,8.229744792,4.284435272,3.14064157,1.222678264,0,0,0,0,0,0,0,0,0,0,0
04-04-1991,1.143499196,0,0.826132543,0.016542725,0,0,1.140221258,2.275668859,0.058283505,0,0,0,0,0,0
05-04-1991,19.39298916,30.32877159,10.73342651,2.739925114,0.118768752,0.575116038,0.790637424,0.428718045,0.005091085,0,0,0,0,0,0
06-04-1991,8.846645951,0.165279329,1.494905966,6.028018763,17.17692403,0.262176007,2.604846328,1.165736794,3.633683652,0.197428316,0,10.12382126,0,0.6177591,0.846983034
07-04-1991,9.336897343,0,8.788510343,4.821593165,5.134506981,1.262188911,4.453032215,9.129469335,11.54643782,2.543214306,6.13498354,20.07440567,0.848906755,9.455030935,13.11926762
08-04-1991,0.034518044,13.31380272,7.435527161,1.04954202,2.728256424,0.469546705,0.736656914,0.637943387,13.30820353,14.61626673,3.7544173,27.56304073,2.078947574,7.762400142,9.491628066
09-04-1991,4.769449987,0.991675913,1.534557873,1.270827256,9.767422438,0,7.060460269,10.9170711,3.464124093,3.278384134,0,0,0.035191658,0.031097502,0.702970843
10-04-1991,0,0,0.0793017,0.301807384,0.11419039,0,0,0,1.369732184,8.294371858,0,0.194106415,0.02393683,0.114782304,7.359380797
11-04-1991,6.270470262,0,2.477741556,1.314976856,0,0,1.181458409,0,0.142257016,0.94875703,0,0,0.1429384,0.01709904,0
12-04-1991,0,0,0.898168568,0.842587113,0,0,2.555583477,0,0,2.445841789,0.376490775,0,0,0.098765873,0.063833587
13-04-1991,10.57082462,3.047382593,10.55168016,6.094171112,3.661710421,1.112165093,9.132475674,9.312259197,0.870176766,12.86785448,10.84176207,2.274194241,0,7.766906466,2.93070331
14-04-1991,0,0,0.473873049,0,0.064782952,0,0.037723715,0,0,0.15550217,0,0,0,0.113464866,0.039499515
15-04-1991,2.456225291,1.460948825,0.39252843,0.745578331,0.201378663,0,0,0,0.14328358,1.459612787,1.651005194,0,0,0.064833271,0
16-04-1991,0,0,0.101833572,0,0,0,0,0,0,0,0,0,0,0.098303265,0
17-04-1991,0.462740459,0,0.199265771,0.033016499,0.087045749,0,1.284912632,0,0.255738796,0,0,0.390906483,0,0.052691668,0
18-04-1991,0,0,0,0,0,0,0,0,0.003395943,0,0,0,0,0,0
19-04-1991,0.291762382,0,0.030428633,0,0,0,0,0,0.129507526,0,0,0,0,0,0
20-04-1991,2.062601134,0,0.071893403,1.221439706,0,0,0,0,0.884520547,0,0,0,0,0.236042934,0.054517688
21-04-1991,1.496418238,0,3.194798164,1.024929035,24.53570135,2.096853256,8.565802614,9.386079639,1.117509824,3.164751947,7.06746769,2.23680447,0,2.075669704,1.874916776
22-04-1991,16.12296729,0.110186219,10.17530482,4.983220205,3.750294526,0.322316706,8.884002974,2.577134848,1.891194424,1.301637016,0,3.918516517,0,1.170619837,4.00937851
23-04-1991,0,2.005972147,0.21103772,1.65700987,0,0,0.591265202,5.495284557,0.75514989,1.039952993,0.670573711,5.385180295,2.828992287,2.304786508,3.639342616
24-04-1991,4.699934959,0,4.613868197,2.387127946,1.210364461,1.285959601,0.862302139,2.600347459,0.418995927,0,0,0.068985634,0,0.316514484,0.94288401
25-04-1991,0,0,2.113227211,1.822785263,3.260814706,6.935810089,6.462817669,1.643489867,0.544179966,0,0,0,0,0,0.043646947
26-04-1991,1.935732722,2.771949768,4.101889986,1.022283599,2.003941407,3.926121235,10.74539399,17.17433858,3.887859611,3.881250054,0.262527794,0.615668774,0.248466472,2.114973315,0.536233902
27-04-1991,0,3.369504929,1.214520656,0.179210921,0.673204005,0,2.494147013,0,1.490174637,3.766113758,3.578534663,1.642029822,1.613023589,11.87310726,5.704521176
28-04-1991,4.507303804,0,2.654328847,2.93677832,1.068011309,0,5.45670561,6.389233589,0.732808223,1.022510022,0.213880345,0.099645071,0.824418048,0.361233601,0
29-04-1991,1.541067064,0,6.054859752,4.22069778,14.80373446,11.36331272,11.47897069,4.49357307,5.759707665,6.361306969,2.835631609,2.572940648,1.296641946,2.375612506,0.439552546
30-04-1991,0.593487203,0,8.472410299,0.343060564,4.253130883,0,0.151029259,0.27340433,2.028205731,0,2.813077927,16.74693489,6.147079855,4.664872868,2.294923708
01-05-1991,0,0,0.084970206,0.306117855,0,0,0,0,0.097244505,0.085527889,1.130979419,0,0,0.785736816,0
02-05-1991,0,0,0,0,0,0,0,0,0.078194332,0,0,0,0.111875921,1.871479733,2.35195144
03-05-1991,0,0,0.273857713,0.421293557,1.614467303,0,1.048225105,0.27340433,1.48808488,2.780322045,1.146812558,20.06916523,0.773234765,8.132166522,7.437788119
04-05-1991,0.100102328,0,1.569121888,6.82717631,2.796670854,0,5.376419981,0.60506773,8.448765591,4.423617601,0.253422797,0,0.32351317,1.383621982,3.970723161
05-05-1991,19.05600131,2.341879845,5.669989347,4.979966983,5.2864302,22.48776436,15.87082521,9.512592554,3.408214104,4.558666229,0.311838925,0,0,3.63842607,1.569356762
06-05-1991,0.812810242,2.620216131,2.075475564,3.543395858,7.216343959,0,9.083402922,2.515387535,1.50222794,0,0,0,0,0.580096922,0.23134612
07-05-1991,0,0,0.959664144,0,1.882674525,0,3.411590487,5.013070166,1.123527678,1.121531934,0,0,0,0.261324678,0.03655418
08-05-1991,0,0,1.072036998,0.358118473,10.76443752,0,13.80292678,6.643507957,6.001897782,6.701067567,0,1.536266029,0.013857792,0.120806607,0.041421818
09-05-1991,3.757755131,0.757486284,7.054856231,1.361609972,0.283607423,0.349176437,1.117526467,1.996313751,5.533488126,1.144688368,8.232334137,1.278056145,0.018416556,2.460740588,4.72676006
10-05-1991,6.824858036,2.750710487,10.96713686,9.577128996,7.903318087,8.031238556,4.432587008,4.465479434,6.517480959,0.449999988,0,4.285326958,0.200009753,1.897146148,2.537030767
11-05-1991,3.395917412,0,2.039798314,0.101170277,0.433923483,0,0.327582876,0.066419087,0.284724457,0,0,0,0,0,0.163142393
12-05-1991,4.27779451,5.114909649,3.966502432,0.91963897,2.408180555,0.77117455,3.189526449,2.605929792,1.2547641,0,1.377825022,0,0,0.669863588,0.230598254
13-05-1991,0.035799403,1.542607069,0.943730734,0.789631292,0,0,0,0,0.030164866,0.1505308,0,0,0,0.056919847,0.422030931
14-05-1991,0,0,2.419135571,0,0,0,0,0,0,0.315650612,0,0,0,0,0
15-05-1991,14.97163498,0,0.418699265,5.327520414,1.89239343,0,0.51942565,0,0.273730699,0.850265376,4.047379017,6.236917526,0,0.463074309,0
16-05-1991,7.116798408,0.771303535,6.399305214,3.334824185,0,1.088766575,0.086138994,2.715813845,0,0,0,0,0,0.074928164,0.117461778
17-05-1991,2.109780312,0,0.730380416,2.597950478,0,0,0,0.979801834,0,0,0,0,0,0.132812977,0.038226031
18-05-1991,0.234244168,0,0.747538984,0.686075285,0,0,1.032375018,0.984897908,0,0,0,0,0,0.725405689,0
19-05-1991,4.258797884,0,0.017826339,0,0,0,0,0.455673844,0,0,0,0,0,0,0
20-05-1991,22.15269732,2.093538284,3.727915213,3.415591215,0.250800471,0,2.742138783,0.49794054,0.193649207,0.167109132,0,0,0,0,0
21-05-1991,1.16032269,6.745105743,7.21654461,2.301223117,0.882558584,5.790813446,2.255006599,4.279956579,2.481307824,0.543690465,1.064471006,1.297316313,0.049436132,4.227093505,0.161074845
22-05-1991,1.326510131,0,0.408579077,0.531920287,0,0,0.398650964,0,1.144753717,0,0,0,0,0.067545005,0
23-05-1991,13.08759642,0,4.735558478,6.578300009,15.26488627,0,7.295030951,13.94383931,0.679543834,2.997512981,0,1.18042624,0,0.473750333,0.918962496
24-05-1991,0.588860869,0,1.764531458,0.388082951,3.839912097,0,3.503608803,6.851148367,8.573171646,2.769787431,7.248547673,0,0.556160529,7.745439342,3.273690982
25-05-1991,12.70656316,41.91125488,29.26215731,25.63089158,3.874146303,16.63207054,6.516029239,1.989024758,3.673641211,0.49005501,0,4.325621128,0,0.398166742,0.189087391
26-05-1991,1.336600661,2.418557644,4.243589908,0.281778355,2.744980812,0,2.829205195,2.050532341,1.739475891,2.065328836,0,0,1.343625506,0,1.012416303
27-05-1991,15.84739351,2.098976374,11.63460358,9.296785997,7.59554863,0.919445455,18.58645463,12.65364087,2.494037704,5.132855028,5.37895155,0.990261853,0.237246876,1.439804151,7.825800397
28-05-1991,0,6.771960735,0.298948119,0.492477658,1.978741825,0,0.577134003,0,3.404518914,0,0,2.395835519,2.896598455,0.393808514,0
29-05-1991,3.71230948,10.6448555,3.414292597,3.881648828,0.65235882,8.949666977,1.827187181,4.761203438,0.907355109,0.252929538,0,2.563965678,0,0.115389058,1.792847474
30-05-1991,5.845284104,11.32735729,15.04805374,9.15656505,2.561391354,11.21409416,6.305131714,6.381485939,3.188353098,10.62502202,0,0.393475413,0.149664783,0.021965397,0
